Rare Metals;Rare Metals Metallic Materials Materials Engineering Nanoscale Science and Technology Physical Chemistry Energy general Biomaterials;As a peerreviewed and international research journal Rare Metals provides a forum for publishing fulllength original papers and invited overviews that advance the indepth understanding of rare metals and their applications Papers that have a high impact potential andor substantially advance the frontiers of science and technology are sought Rare Metals promotes papers precisely and globally to make scientific findings understood by a broad range of readers The following aspects related to rare metals are of particular interest Crossdisciplinary research in application of rare metals in functional materials composites nano materials alloys ceramics Characterization of structure and properties of rare metal materials specifically as it relates to cuttingedge materials Development of methodology with potential global impact in metallurgy synthesis and processing of rare metals Dedicated to the publication and dissemination of original research articles and invited reviews in the field of rare metals and their applications Covers the metallurgy determination and processing of rare metals Presents papers on the application of rare metals in metal materials composites ceramics nano materials functional materials and functional coatings Free app available on iTunes and Google Play Store
Raumforschung und Raumordnung Spatial Research and Planning;Raumforschung und Raumordnung Spatial Research and Planning LandscapeRegional and Urban Planning;
Reaction Kinetics Mechanisms and Catalysis;Reaction Kinetics Mechanisms and Catalysis Catalysis Physical Chemistry Industrial ChemistryChemical Engineering;Reaction Kinetics Mechanisms and Catalysis is an international journal which publishes original contributions in fields such as the kinetics of homogeneous reactions in gas liquid and solid phases homogeneous and heterogeneous catalysis adsorption in heterogeneous catalysis transport processes related to reaction kinetics and catalysis preparation and study of catalysts reactors and apparatus Reaction Kinetics Mechanisms and Catalysis was formerly published under the title Reaction Kinetics and Catalysis Letters Is a worldwide platform for researchers working in the fields of homogeneous and heterogeneous catalysis kinetics and mechanism research Publishes detailed accounts of original experimental and theoretical work Reviews on current advances in the fields covered by the journal are also considered after previous consultation with the editorial office Presents research on the kinetics of homogeneous reactions in gas liquid and solid phases homogeneous and heterogeneous catalysis and more
Reactions Weekly;Reactions Weekly Drug Safety and Pharmacovigilance PharmacologyToxicology;Reactions Weekly is the unique onestopshop for all your adverse drug reaction needs bringing you uptothe minute summaries of the worlds adverse drug reaction news and published adverse drug reaction case reports Reactions Weekly provides a weekly roundup of adverse drug reaction news including labelling changes drug withdrawals due to safety issues adverse reaction research and current issues in drug safety Content is sourced from journals scientific meetings media releases regulatory agency websites and bulletins from the national regulatory agencies See Aims and Scope for definitions of Serious First Report Overdose and Drug Interaction case reports Important news Introducing New Features for Reactions Weekly for 2020 From January 2020 we are introducing changes to Reactions Weekly to streamline the product and improve the reader experience The changes we are introducing will focus the content on the most clinically important adverse reaction news of significance to healthcare practitioners researchers and regulators The new features will increase our coverage of drug safety research simplify the presentation of case report articles and improve the ability to identify key data at a glance Specifically the changes include To increase our coverage of drug safety research there will be a table of additional drug safety news articles relevant to our readers To streamline the presentation of case report articles author comments and reporter country will be removed to focus on the most relevant information for our target readers To make it easy to identify the key data at a glance nonserious case reports will be presented in a table rather than as individual articles
Reading and Writing;Reading and Writing Language and Literature Psycholinguistics Education general Neurology Literacy;Reading and Writing publishes highquality scientific articles pertaining to the processes acquisition and loss of reading and writing skills The journal fully represents the necessarily interdisciplinary nature of research in the field focusing on the interaction among various disciplines such as linguistics information processing neuropsychology cognitive psychology speech and hearing science and education Coverage in Reading and Writing includes models of reading writing and spelling at all age levels orthography and its relation to reading and writing computer literacy crosscultural studies and developmental and acquired disorders of reading and writing It publishes research articles critical reviews theoretical papers and case studies Reading and Writing is one of the most highly cited journals in Education and Educational Research and Educational Psychology Publishes highquality scientific articles pertaining to the processes acquisition and loss of reading and writing skills Fully represents the necessarily interdisciplinary nature of research in the field by focusing on the interaction among various disciplines Contains research articles critical reviews theoretical papers and case studies
RealTime Systems;RealTime Systems Computer Systems Organization and Communication Networks Communications Engineering Networks Special Purpose and ApplicationBased Systems Performance and Reliability Control Robotics Mechatronics;Note to authors RealTime Systems follows doubleanonymous peer review with both authors and peer reviewers remaining anonymous The journal RealTime Systems publishes papers short papers and correspondence articles that concentrate on realtime computing principles and applications The contents include research papers invited papers project reports and case studies standards and corresponding proposals for general discussion and a partitioned tutorial on realtime systems as a continuing series The range of coverage is broad including requirements engineering specification and verification techniques design methods and tools programming languages operating systems scheduling algorithms architecture hardware and interfacing dependability and safety distributed and other novel architectures wired and wireless communications wireless sensor systems distributed databases artificial intelligence techniques expert systems and application case studies Realtime systems find application in command and control systems process control flight control avionics defense systems vision and robotics pervasive and ubiquitous computing and an abundance of embedded systems Explores on realtime computing principles and applications Presents research papers invited papers project reports and case studies and tutorials Covers specification and verification techniques design methods and tools programming languages operating systems scheduling algorithms architecture and more
Recherche Transports Scurit;Recherche Transports Scurit Engineering general RegionalSpatial Science Social Sciences general Environment general Mathematical and Computational Engineering Atmospheric ProtectionAir Quality ControlAir Pollution;
Recht Innovativ;Recht Innovativ Law general Philosophy of Law Business Law;
Rechtsmedizin;Rechtsmedizin Forensic Medicine Forensic Science Forensic Psychiatry;Zielsetzung der Zeitschrift Rechtsmedizin bietet Fachrztinnen fr Rechtsmedizin ein Forum zur wissenschaftlichen Information und kritischen Diskussion Neben Beitrgen aus der Forensischen Pathologie und Traumatologie werden Arbeiten zu verkehrsmedizinischen toxikologischen serologischen versicherungsmedizinischen psychopathologischen und arztrechtlichen Themen publiziert Praxisorientierte bersichtsarbeiten greifen ausgewhlte Themen auf und bieten den Lesenden eine Zusammenstellung aktueller Erkenntnisse aus allen Bereichen der Rechtsmedizin Neben der Vermittlung von relevantem Hintergrundwissen liegt der Schwerpunkt dabei auf der Bewertung wissenschaftlicher Ergebnisse unter Bercksichtigung praktischer Erfahrung Die Lesenden erhalten konkrete Handlungsempfehlungen Frei eingereichte Originalien ermglichen die Prsentation wichtiger klinischer Studien und dienen dem wissenschaftlichen Austausch Kasuistiken beschreiben interessante und ungewhnliche Fallbeispiele aus der Praxis Beitrge der Rubrik CME Zertifizierte Fortbildung bieten gesicherte Ergebnisse wissenschaftlicher Forschung und machen rztliche Erfahrung fr die tgliche Praxis nutzbar Nach Lektre der Beitrge knnen die Lesenden ihr erworbenes Wissen berprfen und online CMEPunkte erhalten Die Rubrik orientiert sich an der Weiterbildungsordnung des Fachgebiets Aims Scope Rechtsmedizin is an internationally recognized journal dealing with all aspects of forensic medicine It provides information on current developments in forensic pathology traumatology traffic medicine toxicology serology insurance medicine psychopathology and legal medical issues Freely submitted original papers allow the presentation of important clinical studies and serve scientific exchange Case reports feature interesting and unique cases thus providing a platform for scientific information and critical discussion Comprehensive reviews on a specific topical issue focus on providing evidenced based information on all aspects of the field Review articles under the rubric Continuing Medical Education present verified results of scientific research and their integration into daily practice Review All articles of Rechtsmedizin are reviewed Original papers and case reports undergo a peer review process Declaration of Helsinki All manuscripts submitted for publication presenting results from studies on probands or patients must comply with the Declaration of Helsinki Indexed in EMBASE and Scopus
Refractories and Industrial Ceramics;Refractories and Industrial Ceramics Characterization and Evaluation of Materials Materials Science general Ceramics Glass Composites Natural Materials;The bimonthly journal Refractories and Industrial Ceramics publishes peerreviewed articles on the latest developments and discoveries in the field of refractory materials and ceramics focusing on the practical aspects of their production and use Coverage includes Scientific Research Raw Materials Production Equipment Heat Engineering and Applications Refractories and Industrial Ceramics is a translation of the Russian journal Novye Ogneupory New Refractories Covers the latest developments and discoveries in the field of refractory materials and ceramics Focuses on the practical aspects of their production and use Coverage includes scientific research raw materials production equipment heat engineering and applications
Regenerative Engineering and Translational Medicine;Regenerative Engineering and Translational Medicine Biomaterials Regenerative MedicineTissue Engineering Biomedical Engineering and Bioengineering;Huge congratulations to Regenerative Engineering and Translational Medicine s EditorinChief Dr Cato Laurencin on earning the 2023 Priestley Medal the highest honor of the American Chemical Society for his work on polymeric materials and composites for biological use and his tireless leadership efforts in supporting inclusion diversity equity and antiracism He is also the recipient of the 2023 Diversity Equity Inclusion DEI Award of the Society of Biomaterials Regenerative Engineering and Translational Medicine is an international journal covering convergence the deep integration of the disciplines of advanced materials science stem cell research the physical sciences developmental biology and clinical translation Convergence brings exciting opportunities to translate benchtop research into bedside methods allowing the possibility of moving beyond maintaining or repairing tissues to regenerating them The journal encourages both topdown engineering approaches and bottomup strategies integrating materials science with stem cell research and developmental biology Convergence papers on instructive biomaterials stimuliresponsive biomaterials micro and nanopatterning for regenerative engineering elastomeric biomaterials hydrogels for tissue engineering and rapid prototyping and bioprinting approaches are particularly welcome Topical reviews are also highly encouraged Provides a premier forum for cuttingedge research in advanced materials science stem cells developmental biology and clinical translation Engages researchers clinicians and patients with a lay abstract included for every paper Highlights convergence research in preclinical and clinical phases An official journal of the Regenerative Engineering Society
Regenerative Medicine Research;Regenerative Medicine Research Cell Biology Stem Cells;
Regional Environmental Change;Regional Environmental Change Climate Change Climate ChangeClimate Change Impacts Oceanography Geography general RegionalSpatial Science Nature Conservation;Publishes research on interactions between human and natural systems at the regional level Defines region broadly and examines them at any appropriate scale Features both theoretical and applied studies emphasizing multidisciplinary perspective 93 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again Environmental changes of many kinds are accelerating worldwide posing significant challenges for humanity Solutions are needed at the regional level where physical features of the landscape biological systems and human institutions interact The goal of Regional Environmental Change is to publish scientific research and opinion papers that improve our understanding of the extent of these changes their causes their impacts on people and the options for society to respond Regional refers to the full range of scales between local and global including regions defined by natural criteria such as watersheds and ecosystems and those defined by human activities such as urban areas and their hinterlands We encourage submissions on interdisciplinary research across the natural sciences social sciences and humanities and on more focused studies that contribute towards the solutions to complex environmental problems Topics addressed include i the regional manifestations of global change especially the vulnerability of regions and sectors ii the adaptation of socialecological systems to environmental change in the context of sustainable development and iii transboundary and crossjurisdictional issues legislative and governance frameworks and the broad range of policy and management issues associated with building maintaining and restoring robust socialecological systems at regional scales The primary format of contributions are research articles presenting new evidence from analyses of empirical data or else mo re theoretical investigations of regional environmental change In addition to research articles we also publish editorials short communications invited minireviews on topics of strong current interest as well as special features that provide multifaceted discussion of complex topics or particular regions
Regional Research of Russia;Regional Research of Russia RegionalSpatial Science;Regional Research of Russia is the sole social science Englishlanguage journal focused on spatial development of Russia and its regions and the postSoviet states The journal covers issues of economic and human geography regional geography regional economics and sociology spatial planning regional policy urban and rural studies and geography of resource management The journal presents scientific results gained by researchers both in Russia and abroad It aims to promote contacts between Russian and foreign regional specialists Although articles are devoted to regional problems of Russia and the postSoviet space the journal welcomes contributions from all countries Regional Research of Russia publishes English translations of articles selected from three Russian academic journals Izvestiya Rossiiskoi Akademii Nauk Seriya Geograficheskaya Izvestiya Russkogo Geograficheskogo Obshchestva Region Ekonomika i Sotsiologiya and from other Russianlanguage journals on the casebycase basis as well as original papers The source of each article is described at the article level on the title pages The selection for Regional Research of Russia is made by the Editorial Board Both original papers and the articles selected from other journals are peerreviewed and subject to the same high standards for the quality of content and publication ethics The editorial policy is consistent for all parts of the journal The journal welcomes manuscripts from all countries
Regional Trends;Regional Trends Statistics general;
Regular and Chaotic Dynamics;Regular and Chaotic Dynamics Dynamical Systems and Ergodic Theory;Regular and Chaotic Dynamics RCD is an international peerreviewed journal publishing research papers in dynamical systems theory and its applications The journal successfully combines classical problems modern mathematical techniques and breakthroughs in the field Regular and Chaotic Dynamics welcomes papers that establish original results characterized by rigorous mathematical settings and proofs and that also address practical problems In addition to original research papers the journal publishes review articles historical and polemical essays and translations of works by influential scientists of past centuries previously unavailable in English Along with regular issues Regular and Chaotic Dynamics also publishes special issues devoted to particular topics and events in the world of dynamical systems In this journal special attention is given to Exactly integrable nonlinear systems Nonintegrability and chaos theory Classical and celestial mechanics Vortex dynamics Fluidsolid interaction Nonholonomic mechanics Dynamics of rigid bodies Stability and control Applications to biodynamics locomotion and robotics The journal welcomes manuscripts from all countries PEER REVIEW Regular and Chaotic Dynamics is a peer reviewed journal We use a single blind peer review format The final decision on the acceptance of an article for publication is made by the Editorial Board Any invited reviewer who feels unqualified or unable to review the manuscript due to the conflict of interests should promptly notify the editors and decline the invitation Reviewers should formulate their statements clearly in a sound and reasoned way so that authors can use reviewers arguments to improve the manuscript Personal criticism of the authors must be avoided Reviewers should indicate in a review i any relevant published work that has not been cited by the authors ii anything that has been reported in previous publications and not given appropriate reference or citation ii any substantial similarity or overlap with any other manuscript published or unpublished of which they have personal knowledge Features original research papers in dynamical systems theory and its applications Rooted in the Moscow school of mathematics and mechanics the journal brings together dynamical problems from all the sciences Combines classical problems modern techniques and breakthroughs in the field Publishes research papers review articles comments on previously published papers and translations of works by influential Russian scientists of past centuries previously unavailable in English
Reliable Computing;Reliable Computing Computational Mathematics and Numerical Analysis Approximations and Expansions Mathematical Modeling and Industrial Mathematics Numeric Computing;
Remote Sensing in Earth Systems Sciences;Remote Sensing in Earth Systems Sciences Remote SensingPhotogrammetry Earth System Sciences MonitoringEnvironmental Analysis;Remote Sensing in Earth Systems Sciences is a quarterly scientific journal that publishes articles featuring the use of remote sensing data to study Earth processes The journals interdisciplinary approach aims to include all aspects of the Earth Sciences including Atmospheric Sciences Biogeosciences ClimateClimate Change Hydrology the Cryosphere and Oceans while placing great emphasis on articles that exist on the border of or even transcend subfields In addition the journals scope encompasses everything from drone research to the latest governmental satellite missions Articles that demonstrate uses and techniques for managing the big data generated are welcome To remain on the cutting edge of the field Remote Sensing in Earth Systems Sciences prefers mediumlength articles that can be written and reviewed in a timely manner but retain a high level of detail and depth although longer articles as well as letters are also considered Information on Open Research Funding and Support may be found here httpswwwspringernaturecomgpopenresearchinstitutionalagreements If you are a corresponding author affiliated with a German university or research institution you are entitled to publish open access in our journals with fees covered by the German DEAL agreement More than 900 German institutions are eligible to participate in the agreement between Springer Nature and Projekt DEAL meaning that corresponding authors affiliated with these institutions are eligible to publish their articles open access without being invoiced by Springer Nature The agreement includes more than 2000 hybrid journals across the Springer Nature portfolio from January 2020 and more than 500 fully OA journals from August 2020
Renal Replacement Therapy;Renal Replacement Therapy Nephrology;
Rendiconti Lincei Scienze Fisiche e Naturali;Rendiconti Lincei Scienze Fisiche e Naturali Environment general Earth Sciences general Life Sciences general Biomedicine general History of Science Physics general;Accademia dei Lincei was founded in 1603 by Marchese Federico Cesi The Linceo lynx was chosen as the symbol of the institution because of the presumed keenness of its eye The aim of the Accademia was and still is the study of scientific disciplines from a global point of view and the fostering of cooperation among researchers in any field all over the world Some 540 members both Italian and nonItalian belong to the Accademia and are grouped into two classes Scienze Matematiche Fisiche e Naturali and Scienze Morali Storiche e Filologiche From its beginnings the Accademia has drawn together some of the most important people who contributed to building the history of humanity including Galileo Galilei Enrico Fermi Albert Einstein TS Eliot Camillo Golgi Luigi Einaudi Quintino Sella Giulio Natta Louis Pasteur Charles Darwin Benedetto Croce Vito Volterra Carlo Rubbia Rita Levi Montalcini Springer will further improve the diffusion of the journal Rendiconti Lincei di Scienze Fisiche e Naturali Rendiconti is a journal in English language produced by the Italian National Academy of Rome containing original articles in the fields of earth and life sciences mainly focusing on interdisciplinary studies and on the roots and historical development of scientific culture
Rendiconti del Circolo Matematico di Palermo 18841940;Rendiconti del Circolo Matematico di Palermo Series 1 Mathematics general Algebra Geometry Analysis Applications of Mathematics;
Rendiconti del Circolo Matematico di Palermo Series 2;Rendiconti del Circolo Matematico di Palermo Series 2 Mathematics general Algebra Geometry Analysis Applications of Mathematics;The Rendiconti del Circolo Matematico di Palermo is an international journal publishing original research papers on pure and applied mathematics focusing in particular on Algebra Algebraic Geometry Arithmetic Geometry and Number Theory Calculus of Variations Partial Differential Equations Ordinary Differential Equations Functional Analysis Complex Analysis and applications of the above fields Submissions since the foundation of the journal all articles are refereed by an international editorial board of mathematicians The Rendiconti del Circolo Matematico di Palermo is the Journal of the Circolo Matematico di Palermo a nonprofit organization founded by Gian Battista Guccia in 1884 The publication of this journal is in two series The first series published between 1885 and 1941 consists of 63 volumes and almost all of them are still available The second series began in 1952 and starting with volume 57 2008 will be published in cooperation with Springer Nature The Rendiconti del Circolo Matematico di Palermo is an international journal publishing original research papers on any subject of pure and applied mathematics
Reproductive Biology and Endocrinology;Reproductive Biology and Endocrinology Reproductive Medicine Endocrinology;
Reproductive Health;Reproductive Health Reproductive Medicine Public Health Maternal and Child Health;
Reproductive Medicine and Biology;Reproductive Medicine and Biology Reproductive Medicine Gynecology Urology;
Reproductive Sciences;Reproductive Sciences Reproductive Medicine Embryology ObstetricsPerinatologyMidwifery;Reproductive Sciences publishes original peerreviewed research and reviews making it one of the most highly ranked and highly cited publications in obstetrics and gynecology Reproductive Sciences also highlights translational research in the reproductive sciences and medicine Its aim is to fulfill the need for a publication at the interface between basic and clinical research especially for human studies Reproductive Sciences provides a multidiscipline perspective including all aspects of basic reproductive biology and medicine maternalfetal medicine obstetrics gynecology reproductive endocrinology urogynecology fertilityinfertility embryology gynecologicreproductive oncology developmental biology stem cell research molecularcellular biology and other related fields Reproductive Sciences is the official publication of The Society for Reproductive Investigation SRI whose mission is the advancement of knowledge in reproductive biology This journal is a member of the Committee on Publication Ethics COPE Reproductive Sciences publishes specialguestedited issues and topical collections The peer review process for articles included in topical collectionsspecial issues is the same as the peer review process of the journal in general Additionally if the Guest Editors author an article in their topical collectionspecial issue they will not handle the peer review process
Reproduktionsmedizin;Reproduktionsmedizin ObstetricsPerinatologyMidwifery Gynecology Endocrinology;
Requirements Engineering;Requirements Engineering Software Engineering;The journal provides a focus for the dissemination of new results about the elicitation representation and validation of requirements of software intensive information systems or applications Theoretical and applied submissions are welcome but all papers must explicitly address the practical consequences of the ideas for the design of complex systems how the ideas should be evaluated by the reflective practitioner The journal is motivated by a multidisciplinary view that considers requirements not only in terms of software components specification but also in terms of activities for their elicitation representation and agreement carried out within an organisational and social context To this end contributions are sought from fields such as software engineering information systems occupational sociology cognitive and organisational psychology humancomputer interaction computersupported cooperative work linguistics and philosophy for work addressing specifically requirements engineering issues Includes Theories and models relevant to requirements engineering Explores the intersection of requirements engineering with business engineering Assesses the states of practice including evaluation of different approaches in industrialsize projects papers on problems in requirements
Res Publica;Res Publica Political Philosophy Theories of Law Philosophy of Law Legal History Political Theory Theories of Law Philosophy of Law Legal History Ethics;A peerreview journal of legal moral and social philosophy focusing on normative analysis of theoretical practical and public issues The journal publishes work of established scholars as well as those at the beginning of their careers in both Western and nonWestern settings Your article in Res Publica Submit online via httpwwweditorialmanagercomresp Philosophical analysis of moral political social and legal issues and the relation of philosophy to practice Presents the work of rising scholars as well as authorities in the field Regular special issues and symposia on key problems and theories
Research In Experimental Medicine;Research in Experimental Medicine Internal Medicine;
Research Integrity and Peer Review;Research Integrity and Peer Review Research Ethics Ethics Bioethics Science Humanities and Social Sciences multidisciplinary Science Education Medical Education;
Research Involvement and Engagement;Research Involvement and Engagement MedicinePublic Health general;
Research and Practice in Technology Enhanced Learning;Research and Practice in Technology Enhanced Learning Educational Technology Learning and Instruction;
Research in Engineering Design;Research in Engineering Design Engineering Design ComputerAided Engineering CAD CAE and Design;Research in Engineering Design is an international journal that publishes research papers on design theory and methodology in all fields of engineering focusing on mechanical civil architectural and manufacturing engineering The journal is designed for professionals in academia industry and government interested in research issues relevant to design practice Representative topics include functional representation featurebased design shape grammars process design redesign product data base models and empirical studies The journal also publishes stateoftheart review articles Publishes research papers on design theory and methodology in engineering Emphasizes the underlying principles of engineering design and research results that are of interest to multiple engineering domains Examines theories of design foundations of design environments representations and languages models of design processes and integration of design and manufacturing Focuses on mechanical civil architectural and manufacturing engineering
