MTZ Motortechnische Zeitschrift;MTZ Motortechnische Zeitschrift Automotive Engineering;Die MTZ ist das internationale technischwissenschaftliche Fachmagazin fr Ingenieure in der Antriebsentwicklung mit besonderer Ausrichtung auf die Entwicklung elektrifizierter und verbrennungsmotorischer Antriebe Innovative Pkw und NfzAntriebe sowie Gromotoren sind dabei ebenso feste Themen im Heft wie die Elektrifizierung von 48 Volt bis Hochvolt und Brennstoffzellenanwendungen Daneben berichtet sie auch ber klassische Themen wie Reibungsminimierung Aufladung oder Ladungswechsel und Ventiltrieb Die MTZ ist die Pflichtlektre fr das technikorientierte Management und frdert den globalen Informationstransfer zwischen den Herstellern der Zulieferindustrie den Dienstleistungsunternehmen sowie den Forschungs und Entwicklungszentren in aller Welt MTZ is the international technicalscientific magazine for engineers in drive development with a special focus on the development of electric drives hybrid drives and combustion engines Innovative passenger car and commercial vehicle drives as well as large engines are fixed topics in the magazine as is the electrification of 48 Volt to highvoltage and fuel cell applications In addition it also reports on classic topics such as minimizing friction supercharging or charge exchange and valve train The MTZ is a mustread for technologyoriented management and promotes the global transfer of information between manufacturers the supply industry service companies and research and development centers all over the world
MTZ industrial;MTZ industrial Automotive Engineering;
MTZ worldwide;MTZ worldwide Automotive Engineering;MTZ worldwide is the English digital edition of MTZ which has been published for over 80 years Its appearance always at the pulse of drive development has changed dramatically in recent years Today it is the international technical and scientific journal for engineers in drive development with a special focus on the development of electrified and combustionengine drives with a pronounced focus on the electrification of 48 Volt to highvoltage and fuel cell applications The spectrum ranges from innovative passenger car and commercial vehicle drives to components and large engines Of course classic topics such as friction minimization supercharging or charge exchange and valve train still have a firm place in MTZ worldwide It is therefore a mustread for technologyoriented management which promotes the global transfer of information between manufacturers the supply industry service companies and research and development centers all over the world Die MTZ worldwide ist die englische Digitalausgabe der seit ber 80 Jahren erscheinenden MTZ Stets am Puls der Antriebsentwicklung hat sich ihr Erscheinungsbild in den letzten Jahren stark gewandelt Heute ist sie das internationale technischwissenschaftliche Fachmagazin fr Ingenieure in der Antriebsentwicklung mit besonderer Ausrichtung auf die Entwicklung elektrifizierter und verbrennungsmotorischer Antriebe mit einem ausgeprgten Schwerpunkt bei der Elektrifizierung von 48 Volt bis Hochvolt und Brennstoffzellenanwendungen Das Spektrum reicht von innovative Pkw und NfzAntriebe ber Komponenten bis hin zu Gromotoren Natrlich haben auch nach wie vor klassische Themen wie Reibungsminimierung Aufladung oder Ladungswechsel und Ventiltrieb einen festen Platz in der MTZ worldwide Sie ist so die Pflichtlektre fr das technikorientierte Management und frdert den globalen Informationstransfer zwischen den Herstellern der Zulieferindustrie den Dienstleistungsunternehmen sowie den Forschungs und Entwicklungszentren in aller Welt
MTZextra;MTZextra Automotive Engineering;
MUSCULOSKELETAL SURGERY;MUSCULOSKELETAL SURGERY Orthopedics Surgical Orthopedics;Musculoskeletal Surgery formerly La Chirurgia degli Organi di Movimento founded in 1917 at the Istituto Ortopedico Rizzoli is a peerreviewed journal published three times a year The Journal provides uptodate information for clinicians and scientists through the publication of original papers and reviews dealing with the pathogenesis and treatment of orthopaedic conditions At a time when the number of specialty journals is increasing Musculoskeletal Surgery will continue to fulfil its special role as a general orthopaedic journal The aim reflecting the vision of the founder Prof Vittorio Putti is to contribute to orthopaedic knowledge through solid scientific publications that help orthopaedic surgeons in their current practice The Journal is international in both scope and readership as reflected by its editorial team and contributors who include experts from around the globe The Journal is indexed in PubMedMEDLINE and is available in electronic format at wwwspringerlinkcom
Machine Intelligence Research;Machine Intelligence Research Artificial Intelligence Computer Science general;Machine Intelligence Research original title International Journal of Automation and Computing is published by Springer and sponsored by the Institute of Automation Chinese Academy of Sciences The journal publishes highquality papers on original theoretical and experimental research targets special issues on emerging topics and strives to bridge the gap between theoretical research and practical applications With its extensive scope Machine Intelligence Research addresses such topics as AI Fundamentals BrainInspired Intelligence Pattern Recognition Machine Learning Machine Vision Speech and Language Processing Robotics Knowledge Discovery Data Mining Applications of Machine Intelligence We welcome reviews research articles perspectives and correspondences concerning the above topics Highquality articles with a strong focus on new trends Quality peerreview service Free language editing and papid online publication Wide exposure to a large global audience
Machine Learning;Machine Learning Machine Learning Control Robotics Mechatronics Artificial Intelligence Simulation and Modeling Natural Language Processing NLP;Machine Learning is an international forum for research on computational approaches to learning The journal publishes articles reporting substantive results on a wide range of learning methods applied to a variety of learning problems The journal features papers that describe research on problems and methods applications research and issues of research methodology Papers making claims about learning problems or methods provide solid support via empirical studies theoretical analysis or comparison to psychological phenomena Applications papers show how to apply learning methods to solve important applications problems Research methodology papers improve how machine learning research is conducted All papers describe the supporting evidence in ways that can be verified or replicated by other researchers The papers also detail the learning component clearly and discuss assumptions regarding knowledge representation and the performance task An international forum for research on computational approaches to learning Reports substantive results on a wide range of learning methods applied to a variety of learning problems Provides solid support via empirical studies theoretical analysis or comparison to psychological phenomena Shows how to apply learning methods to solve important applications problems Improves how machine learning research is conducted
Machine Translation;Machine Translation Natural Language Processing NLP Computational Linguistics Artificial Intelligence;
Machine Vision and Applications;Machine Vision and Applications Pattern Recognition Image Processing and Computer Vision Communications Engineering Networks;Sponsored by the International Association for Pattern Recognition this journal publishes highquality technical contributions in machine vision research and development Machine Vision and Applications features coverage of all applications and engineering aspects of imagerelated computing including original contributions dealing with scientific commercial industrial military and biomedical applications of machine vision The journal places particular emphasis on the engineering and technology aspects of image processing and computer vision It includes coverage of the following aspects of machine vision applications algorithms architectures VLSI implementations AI techniques and expert systems for machine vision frontEND sensing multidimensional and multisensor machine vision realtime techniques image databases virtual reality and visualization Sponsored by the International Association for Pattern Recognition Publishes highquality technical contributions in machine vision research and development Features coverage of all applications and engineering aspects of imagerelated computing including scientific commercial industrial military and biomedical applications of machine vision Places particular emphasis on the engineering and technology aspects of image processing and computer vision 96 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again
Macromolecular Research;Macromolecular Research Polymer Sciences Soft and Granular Matter Complex Fluids and Microfluidics Physical Chemistry Characterization and Evaluation of Materials Nanochemistry Nanotechnology;Macromolecular Research is a scientific journal published monthly by the Polymer Society of Korea Macromolecular Research publishes original researches on all aspects of polymer science engineering and technology as well as new emerging technologies using polymeric materials including nanotechnology biotechnology and information technology in forms of Articles Communications Notes Reviews and Feature articles Presents original research articles on all aspects of polymer science engineering and technology Coverage extends to such topics as nanotechnology biotechnology and information technology The Englishlanguage journal of the Polymer Society of Korea
Magnetic Resonance Materials in Physics Biology and Medicine;Magnetic Resonance Materials in Physics Biology and Medicine Imaging Radiology Computer Appl in Life Sciences Solid State Physics Biomedical Engineering and Bioengineering Health Informatics;Magnetic Resonance Materials in Physics Biology and Medicine MAGMA is a multidisciplinary international journal that publishes articles on all aspects of magnetic resonance techniques and their applications in medicine and biology MAGMA currently presents research papers reviews letters to the editor and commentaries six times a year The subject areas covered by MAGMA include advances in materials hardware and software in magnetic resonance technology new developments and results in research and practical applications of magnetic resonance imaging and spectroscopy related to biology and medicine study of animal models and intact cells using magnetic resonance clinical application of MRIbased techniques with a methodological emphasis A particular feature of MAGMA is its special issues These are devoted to a current hot topic in MRI with guest editors selected from those active in the chosen field of research Official Journal of the European Society for Magnetic Resonance in Medicine and Biology Covers all aspects of magnetic resonance techniques and their applications Examines advances in materials hardware and software new applications in medicine and biology and much more Features Special Issues on hot topics with Guest Editors that were chosen based on their specific expertise in the field
Malaria Journal;Malaria Journal Parasitology Tropical Medicine Infectious Diseases Entomology Microbiology Public Health;
Mammal Research;Mammal Research Zoology Fish Wildlife Biology Management Animal Ecology Evolutionary Biology;Mammal Research formerly published as Acta Theriologica is an international journal of mammalogy covering all aspects of mammalian biology Longsince recognized as a leader in its field the journal was founded in 1954 and has been exclusively published in English since 1967 The journal presents work from scientists all over the world covering all aspects of mammalian biology genetics ecology behaviour bioenergetics morphology development reproduction nutrition physiology paleontology and evolution Formerly published as Acta Theriologica Publishes international research in mammalian biology Covers all aspects of the discipline
Mammalian Biology;Mammalian Biology Zoology Fish Wildlife Biology Management Animal Ecology Evolutionary Biology Animal Anatomy Morphology Histology Animal SystematicsTaxonomyBiogeography;Mammalian Biology formerly Zeitschrift fr Sugetierkunde is an international scientific journal edited by the Deutsche Gesellschaft fr Sugetierkunde German Society for Mammalian Biology The journal is devoted to the publication of research on mammals Its scope covers all aspects of mammalian biology such as anatomy morphology palaeontology taxonomy systematics molecular biology physiology neurobiology ethology genetics reproduction development evolutionary biology domestication ecology wildlife biology and diseases conservation biology and the biology of zoo mammals Investigations using mammals merely as models or emphasizing experimental or veterinary aspects are of interest only if they are of substantial relevance to mammalogists Due to its wide range of topics Mammalian Biology is primarily of interest to scientists working in the listed various fields of mammalogy but also to biologists and zoologists in general as well as to veterinarians and medical scientists
Mammalian Genome;Mammalian Genome Cell Biology Animal Genetics and Genomics Human Genetics;Mammalian Genome offers fast publication times without compromising the quality of peerreviews Currently we average 30 days to the first decision and 80 days from submission to citable online publication Mammalian Genome is a Transformative Journal TJ When research is accepted for publication authors can choose to publish immediate gold Open Access or using the traditional publishing route which is at no cost Mammalian Genome publishes articles on experimental theoretical and technical aspects of genomics and genetics in mouse human and other species particularly those which bear on studies of gene function The journal welcomes original papers that present novel findings in all areas of mammalian genetic research as well as reviews on areas of topical interest The journal also features commentary and editorial to alert and inform readers of developments in the areas of mammalian genetics and functional genomics Coverage emphasizes gene structure and expression studies mutagenesis the characterization of new mutations and the identification of animal models of human genetic disorders genetic physical and comparative mapping particularly for the study of gene function genetic analysis of complex traits informatics related to genome analysis and functional genomics novel technical approaches Mammalian Genome is the official journal of the International Mammalian Genome Society Fast peer reviewing and publication times Focuses on experimental theoretical and technical aspects of genomics and genetics in mouse human and other species Offers original papers that present novel findings in all areas of mammalian genetic research as well as reviews on areas of topical interest No publication charges except for special services Open Access paper offprints posters etc Optional Gold Open Access publication offered an Article Processing Charge applies in this case See funding Options httpswwwspringercomjournal335openaccesspublishingFees20and20Funding Color art is free of charge in print and online publication
Management International Review;Management International Review Business and Management general Organization Emerging MarketsGlobalization Business StrategyLeadership Operations Management;MANAGEMENT INTERNATIONAL REVIEW is a doubleblind refereed journal that aims at the advancement and dissemination of research in the fields of International Management The scope of the journal comprises International Business CrossCultural Management and Comparative Management The journal publishes research that builds or extends International Management theory so that it can contribute to International Management practice
Management Kinderopvang;Management Kinderopvang Child and School Psychology Health Care Management;Het maandblad Management Kinderopvang richt zich op het management en beleidsmakers in de kinderopvang Het vakblad brengt de lezers op de hoogte van de ontwikkelingen in de sector kinderopvang best practices en relevant wetenschappelijk onderzoek De praktische artikelen geven het middenmanagement tools om hun bedrijfsvoering te optimaliseren Het geeft managers en beleidsmakers een compleet beeld van de actuele onderwerpen die in de sector spelen en geeft hen handvatten om hun beleid te toetsen op actuele en toekomstige ontwikkelingen
Management Review Quarterly;Management Review Quarterly Business and Management general InnovationTechnology Management International Business AccountingAuditing;Management Review Quarterly MRQ is a doubleblind peerreviewed academic journal that specializes in systematic narrative literature reviews bibliographic studies metaanalyses and replication studies The journals scope covers all fields of business and management research including but not limited to in alphabetical order accounting business information systems corporate finance and governanceESG digitalization entrepreneurship family firms marketing operations research and production strategy supply chain management sustainability and taxes MRQs aim is to assess categorize and summarize knowledge in management and business research aggregate important empirical research findings and challenge existing knowledge through rigorous replication studies The journals goal is to contribute to the empirical grounding of business and management studies as academic disciplines and is of high interest not only to academic readers but also to practitioners interested in evidencebased management andor evidencebased policy making MRQ was founded in 1951 at the Hochschule fr Welthandel in Vienna Austria now WU Vienna University of Economics and Business as a German language journal under the title Journal fr Betriebswirtschaft JfB This makes MRQ one of the oldest research based business and management journals internationally Official citation from 2014 onwards Manag Rev Q Until 2013 officially cited as J Betriebswirtsch Since 2014 the Journal fr Betriebswirtschaft is published under a new title Management Review Quarterly Features systematic literature reviews spanning across all fields of business administration Presents metaanalytic investigations of major research topics Focuses on thorough replications of significant research results
Management System Engineering;Management System Engineering Business and Management general;Management System Engineering MSE is a peerreviewed scholarly journal dedicated to the methodology of System Engineering SE and the practice of Management Decision Making Among the topics considered are decision modelling optimization stimulation computation and data analytics for identifying and solving management problems making business decisions and managing risks in complex management systems from the SE perspective The mission of MSE is to foster new thinking and research to help decisionmakers understand the mechanisms and complexity of management systems Moreover the journal helps readers discover new developments in theory and practice that can improve the performance of management systems Addresses the theory methodology and applications underlying management science and systems engineering Fosters new research to help decisionmakers understand the mechanisms and complexity of management systems Presents new developments in theory and practice that can improve the performance of management systems Publishing the latest research in System Engineering and Management Decision Making APC fully sponsored by Wuhan University of Technology High visibility for your work with free APC
Managementforschung;Managementforschung Management;
Mangroves and Salt Marshes;Mangroves and Salt Marshes Freshwater Marine Ecology;
Manuelle Medizin;Manuelle Medizin Chiropractic Medicine Conservative Orthopedics Physiotherapy Rehabilitation Sports Medicine Orthopedics;Zielsetzung der Zeitschrift Manuelle Medizin European Journal of Manual Medicine richtet sich an rztinnen aus den Bereichen OrthopdieUnfallchirurgie Allgemeinmedizin Rheumatologie Innere Medizin und Traumatologie sowie an Physiotherapeutinnen in Klinik und Praxis Die Zeitschrift frdert durch den interdisziplinren Ansatz die wissenschaftliche praktische und berufsstndische Entwicklung der manuellen Medizin Praxisorientierte bersichtsarbeiten greifen ausgewhlte Themen auf und bieten den Lesenden eine Zusammenstellung aktueller Erkenntnisse aus allen Bereichen der manuellen und osteopathischen Medizin Auerdem werden relevante Fragestellungen der Kieferorthopdie und Zahnheilkunde aufgegriffen Neben der Vermittlung von relevantem Hintergrundwissen liegt der Schwerpunkt dabei auf der Bewertung wissenschaftlicher Ergebnisse unter Bercksichtigung praktischer Erfahrung die Lesenden erhalten konkrete Handlungsempfehlungen Frei eingereichte Originalien ermglichen die Prsentation wichtiger klinischer Studien und dienen dem wissenschaftlichen Austausch Kasuistiken zeigen interessante Fallbeispiele und ungewhnliche Krankheits bzw Behandlungsverlufe Begutachtungsverfahren Alle fr Manuelle Medizin European Journal of Manual Medicine eingereichten Manuskripte werden begutachtet Originalien und bersichten durchlaufen einen PeerReviewProzess Deklaration von Helsinki Alle eingereichten Manuskripte die Ergebnisse wissenschaftlicher Forschung mit Menschen wiedergeben mssen die Deklaration von Helsinki befolgen Aims Scope Manuelle Medizin European Journal of Manual Medicine deals with all aspects of manual medicine and its neighboring areas It provides information on current developments in the field and addresses orthopedists rheumatologists internists traumatologists as well as general practitioners and physiotherapists Through its interdisciplinary approach the journal offers a wide scientific basis for current developments of manual medicine Freely submitted original papers allow the presentation of important clinical studies and serve scientific exchange Case reports feature interesting cases and aim at optimizing diagnostic and therapeutic strategies Comprehensive reviews on a specific topical issue focus on providing evidenced based information on current findings Review All articles of Manuelle Medizin European Journal of Manual Medicine are reviewed Original papers and case reports undergo a peer review process Declaration of Helsinki All manuscripts submitted for publication presenting results from studies on probands or patients must comply with the Declaration of Helsinki
Marine Biodiversity;Marine Biodiversity Biodiversity Freshwater Marine Ecology Plant SystematicsTaxonomyBiogeography Animal SystematicsTaxonomyBiogeography;CALL FOR PAPERS Topical Collection Biodiversity in Abyssal Polymetallic Nodule Areas Submit your paper before July 1 2023 Topical Collection Biodiversity and Ecology of the Wadden Sea under changing environments Submit your paper before September 1 2023 Topical Collection Seamounts and oceanic archipelagos and their role for the biodiversity biogeography and dispersal of marine organisms Submit your paper before July 1 2023 Topical Collection Discovering the water column integrated taxonomic approaches for measuring marine pelagic biodiversity Submit your paper before September 1 2023 See Journal Updates for more information Unusual or new event observation or phenomenon Oceanarium color plate short text Please send any queries about presubmission and submission issues peer review process or the status of your manuscript to the Managing Editor Lena Menzel at marbsenckenbergde Marine Biodiversity is a peerreviewed international journal devoted to all aspects of biodiversity research on marine ecosystems The journal is a relaunch of the wellknown Senckenbergiana maritima and covers research at gene species and ecosystem level that focuses on describing the actors genes and species the patterns gradients and distributions and understanding of the processes responsible for the regulation and maintenance of diversity in marine systems Also included are the study of species interactions symbioses parasitism etc and the role of species in structuring marine ecosystem functioning Marine Biodiversity offers articles in the category original paper short note Oceanarium and review article It forms a platform for marine biodiversity researchers from all over the world for the exchange of new information and discussions on concepts and exciting discoveries Why publish in Marine Biodiversity The journals diverse and international editorial board includes representation across many subspecialties of research The journal welcomes authors to collaborate and contribute to special topical collections and supplements for consideration MARB is the official journal of Senckenberg Institute and welcomes original submissions from all regions of the world The journal is indexed in two Clarivate categories of Biodiversity Conservation and Marine Freshwater Biology and maintains an impact factor of 1815 Now accepting Perspective papers Perspective papers present the authors opinions on a relevant topic of present and future marine biodiversity research Relevance can arise from being highly debated novel or widely used For more details regarding this new article type please review the Submission Guidelines here httpswwwspringercomjournal12526submissionguidelines
Marine Biodiversity Records;Marine Biodiversity Records Marine Freshwater Sciences Freshwater Marine Ecology Ecology Zoology;
Marine Biology;Marine Biology Freshwater Marine Ecology Marine Freshwater Sciences Zoology Microbiology Oceanography;CALLS FOR PAPERS Topical Collection The Impact of Marine Plastic Debris on Life in the Sea Topical Collection Global change and interactions within marine pelagic food webs current trends and future perspectives Topical Collection Advances in Cephalopod Research See details under Journal Updates Call for Papers Marine Biology publishes original and internationally significant contributions from all fields of marine biology Special emphasis is given to articles which promote the understanding of life in the sea organismenvironment interactions interactions between organisms and the functioning of the marine biosphere While original research articles are the backbone of Marine Biology method articles reviews and comments are also welcome provided that they meet the same originality importance and quality criteria as research articles Articles of exceptional significance are published as highlight articles They are accompanied by an editorial comment and they are promoted in social media Aspects of particular interest include marine biogeochemistry ecology of marine populations and communities marine ecophysiology behavioural biology of marine organisms development and life cycles of marine organisms biochemistry and physiology of marine organisms evolution of marine organisms population genetics of marine organisms marine conservation technology developments in marine biology global change ecology of marine organisms marine invasion ecology marine biodiversity Irrespective of the area preference will be given to articles contributing to the advancement of growing research areas andor the solution of present day theoretical debates Why publish in Marine Biology The journals diverse and international editorial board includes representation across many subspecialties of research The journal welcomes authors to collaborate and contribute to special topical collections and supplements for consideration There are no page charges nor color illustration charges and all papers accepted for publication are published online on average within 20 days The journal is indexed by Clarivate in the Marine Freshwater Biology category and has an impact factor of 2941
Marine Biotechnology;Marine Biotechnology Freshwater Marine Ecology Microbiology Zoology Engineering general;Marine Biotechnology welcomes highquality research papers presenting novel data on the biotechnology of aquatic organisms The journal publishes high quality papers in the areas of molecular biology genomics proteomics cell biology and biochemistry and particularly encourages submissions of papers related to genome biology such as linkage mapping largescale gene discoveries QTL analysis physical mapping and comparative and functional genome analysis Papers on technological development and marine natural products should demonstrate innovation and novel applications Please note Marine Biotechnology will not consider papers which deal solely with cDNA cloning gene cloning cloning and characterizing of microsatellites species identification using molecular markers or EST papers with small collections less than 2000 or mapping papers with a small number of markers or papers describing development of cell lines unless the papers also deal with functionality of genes provide information on an important biological problem or are related to genome biology Marine Biotechnology is the official journal of ESMB The European Society for Marine Biotechnology httpwwwesmborg JSMB The Japanese Society for Marine Biotechnology httphttpmarinebiotechnologyjpenindexhtml Marine Biotechnology is affiliated with ANZMBS The Australia New Zealand Marine Biotechnology Society httpsanzmbsasnau Find out more about the societies in the Journal Updates Why publish in MBTE The journals diverse and international editorial board includes representation across many subspecialties of research The journal welcomes authors to collaborate and contribute to special thematic issues and topical supplements for consideration MBTE is the official publication of the European Society for Marine Biotechnology ESMB and the Japanese Society for Marine Biotechnology JSMB MBTE is also affiliated with the Australia New Zealand Marine Biotechnology Society ANZMBS Find out more about our societies in the Journal Updates tab
Marine Geophysical Research;Marine Geophysical Research Oceanography GeophysicsGeodesy Earth Sciences general Offshore Engineering;Marine Geophysical Research is an international journal covering the geology of continental margins deep ocean basins and the global midocean ridge system The journal publishes stateoftheart research including innovative geophysical data analysis new deep sea floor imaging techniques and tools for measuring rock and sediment properties Marine Geophysical Research reaches a large and growing community of readers worldwide Rooted on early international interest in the global midocean ridge system its focus has expanded to include studies of continental margin tectonics sediment deposition processes and resulting geohazards as well as their structure and stratigraphic record The editors of MARI predict a rising rate of advances and development in this sphere in coming years reflecting the diversity and complexity of marine geological processes For advice on the suitability of submissions please contact the EditorsinChief WuCheng Chi Institute of Earth Sciences Academia Sinica Taiwan wchigatesinicaedutw Claudio Lo Iacono Institut de Cincies del Mar CSIC Barcelona Spain loiaconoicmcsices NEW Continuous Article Publishing CAP Beginning with Volume 41 2020 Marine Geophysical Research commenced using the Continuous Article Publishing publication model where all accepted articles are immediately published in an issue Information on Open Research Funding and Support may be found here httpswwwspringernaturecomgpopenresearchinstitutionalagreements If you are a corresponding author affiliated with a German university or research institution you are entitled to publish open access in our journals with fees covered by the German DEAL agreement More than 900 German institutions are eligible to participate in the agreement between Springer Nature and Projekt DEAL meaning that corresponding authors affiliated with these institutions are eligible to publish their articles open access without being invoiced by Springer Nature The agreement includes more than 2000 hybrid journals across the Springer Nature portfolio from January 2020 and more than 500 fully OA journals from August 2020 Reports on new developments in the field including sea floor imaging techniques and new tools for measuring the physical properties and geochemical composition of marine sediments and rocks Broad coverage of studies on continental margin geology geophysics tectonics stratigraphy and sediment deposition processes 100 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again Does not charge for colour illustrations
