journal_title|article_title|article_link
Universal Access in the Information Society|Accessible wayfinding and navigation: a systematic mapping study|https://link.springer.com/article/10.1007/s10209-021-00843-x
Universal Access in the Information Society|Opinions, training and requirements regarding ICT of educators in Florence and Granada for students with functional diversity|https://link.springer.com/article/10.1007/s10209-023-00977-0
Universal Access in the Information Society|Accessibility engineering in web evaluation process: a systematic literature review|https://link.springer.com/article/10.1007/s10209-023-00967-2
Universal Access in the Information Society|Social inclusion and the use of sign language inset during the 2019 Philippine SONA|https://link.springer.com/article/10.1007/s10209-023-00968-1
Universal Access in the Information Society|From digital divide to digital capital: the role of education and digital skills in social media participation|https://link.springer.com/article/10.1007/s10209-022-00961-0
Universal Access in the Information Society|Ratings and experiences in using a mobile application to increase physical activity among university students: implications for future design|https://link.springer.com/article/10.1007/s10209-022-00962-z
Universal Access in the Information Society|Widen your vision: from technical accessibility to semantic intelligibility of information|https://link.springer.com/article/10.1007/s10209-022-00963-y
Universal Access in the Information Society|Application of logistic regression to explain internet use among older adults: a review of the empirical literature|https://link.springer.com/article/10.1007/s10209-022-00960-1
Universal Access in the Information Society|Hofstede’s cultural dimensions in technology acceptance models: a meta-analysis|https://link.springer.com/article/10.1007/s10209-022-00930-7
Universal Access in the Information Society|Large-scale study of web accessibility metrics|https://link.springer.com/article/10.1007/s10209-022-00956-x
Universal Access in the Information Society|Multidimensional evaluation of teaching strategies adopted in the COVID-19 pandemic|https://link.springer.com/article/10.1007/s10209-022-00954-z
Universal Access in the Information Society|Digital media in intergenerational communication: Status quo and future scenarios for the grandparent–grandchild relationship|https://link.springer.com/article/10.1007/s10209-022-00957-w
Universal Access in the Information Society|Correction to: Comparative analysis between a respeaking captioning system and a captioning system without human intervention|https://link.springer.com/article/10.1007/s10209-022-00950-3
Universal Access in the Information Society|Usability and transparency in the design of a tool for automatic support for web accessibility validation|https://link.springer.com/article/10.1007/s10209-022-00948-x
Universal Access in the Information Society|Challenges and recommendations for eHealth usability evaluation with elderly users: systematic review and case study|https://link.springer.com/article/10.1007/s10209-022-00949-w
Universal Access in the Information Society|Flipped Learning 4.0. An extended flipped classroom model with Education 4.0 and organisational learning processes|https://link.springer.com/article/10.1007/s10209-022-00945-0
Universal Access in the Information Society|First steps in the development of a support application for easy-to-read adaptation|https://link.springer.com/article/10.1007/s10209-022-00946-z
Universal Access in the Information Society|Does the law matter? An empirical study on the accessibility of Finnish higher education institutions’ web pages|https://link.springer.com/article/10.1007/s10209-022-00931-6
Universal Access in the Information Society|Do sentiments of professors feedback change after migrating from in-person to online modalities? Pre- and during COVID-19 experience|https://link.springer.com/article/10.1007/s10209-022-00943-2
Universal Access in the Information Society|Using emotion recognition technologies to teach children with autism spectrum disorder how to identify and express emotions|https://link.springer.com/article/10.1007/s10209-021-00818-y
Universal Access in the Information Society|Usability evaluation of a virtual reality smartphone app for a living museum|https://link.springer.com/article/10.1007/s10209-021-00820-4
Universal Access in the Information Society|Visual authoring of virtual reality conversational scenarios for e-learning|https://link.springer.com/article/10.1007/s10209-022-00934-3
Universal Access in the Information Society|Improving the user experience of a gambling support and education website using a chatbot|https://link.springer.com/article/10.1007/s10209-022-00932-5
Universal Access in the Information Society|Analysis of the accessibility of selected massive open online courses (MOOCs) for users with disabilities|https://link.springer.com/article/10.1007/s10209-022-00927-2
Universal Access in the Information Society|Comparative analysis between a respeaking captioning system and a captioning system without human intervention|https://link.springer.com/article/10.1007/s10209-022-00926-3
Universal Access in the Information Society|Can serious games measure your cognitive profile in adults? An innovative proposal to evaluate and stimulate cognitive skills|https://link.springer.com/article/10.1007/s10209-022-00924-5
Universal Access in the Information Society|A social robot-based platform for health behavior change toward prevention of childhood obesity|https://link.springer.com/article/10.1007/s10209-022-00922-7
Universal Access in the Information Society|Evaluating the effectiveness of automatic image captioning for web accessibility|https://link.springer.com/article/10.1007/s10209-022-00906-7
Universal Access in the Information Society|Remark on digital accessibility: educational disparities define digital inclusion from adolescence onwards|https://link.springer.com/article/10.1007/s10209-022-00908-5
Universal Access in the Information Society|Video connecting families and social robots: from ideas to practices putting technology to work|https://link.springer.com/article/10.1007/s10209-022-00901-y
Universal Access in the Information Society|Responsive inclusive design (RiD): a new model for inclusive software development|https://link.springer.com/article/10.1007/s10209-022-00893-9
Universal Access in the Information Society|A user-guided personalization methodology to facilitate new smart home occupancy|https://link.springer.com/article/10.1007/s10209-022-00883-x
Universal Access in the Information Society|Intelligent environments for all: a path towards technology-enhanced human well-being|https://link.springer.com/article/10.1007/s10209-021-00797-0
Universal Access in the Information Society|Stories, journeys and smart maps: an approach to universal access|https://link.springer.com/article/10.1007/s10209-021-00832-0
Universal Access in the Information Society|What do faculty members know about universal design and digital accessibility? A qualitative study in computer science and engineering disciplines|https://link.springer.com/article/10.1007/s10209-022-00875-x
Universal Access in the Information Society|Universal access: user needs for immersive captioning|https://link.springer.com/article/10.1007/s10209-021-00828-w
Universal Access in the Information Society|Mind the gap: smoothing the transition to higher education fostering time management skills|https://link.springer.com/article/10.1007/s10209-021-00833-z
Universal Access in the Information Society|Improving accessibility of CMS-based websites using automated methods|https://link.springer.com/article/10.1007/s10209-020-00784-x
Universal Access in the Information Society|Is there an imbalance in the supply and demand for universal accessibility knowledge? Twenty years of UAIS papers viewed through the lens of WCAG|https://link.springer.com/article/10.1007/s10209-021-00834-y
Universal Access in the Information Society|Making universal digital access universal: lessons from COVID-19 in Singapore|https://link.springer.com/article/10.1007/s10209-022-00877-9
Universal Access in the Information Society|An embodied conversational agent coach to support societal participation learning by low-literate users|https://link.springer.com/article/10.1007/s10209-021-00865-5
Universal Access in the Information Society|Correction to: The use of accessibility metadata in e-learning environments: a systematic literature review|https://link.springer.com/article/10.1007/s10209-022-00876-w
Universal Access in the Information Society|An old game, new experience: exploring the effect of players’ personal gameplay history on game experience|https://link.springer.com/article/10.1007/s10209-022-00872-0
Universal Access in the Information Society|Developing a pragmatic evaluation of ICTs for older adults with cognitive impairment at scale: the IN LIFE experience|https://link.springer.com/article/10.1007/s10209-021-00849-5
Universal Access in the Information Society|Can search result summaries enhance the web search efficiency and experiences of the visually impaired users?|https://link.springer.com/article/10.1007/s10209-020-00777-w
Universal Access in the Information Society|A hybrid matchmaking approach in the ambient assisted living domain|https://link.springer.com/article/10.1007/s10209-020-00756-1
Universal Access in the Information Society|Toward Kinecting cognition by behaviour recognition-based deep learning and big data|https://link.springer.com/article/10.1007/s10209-020-00744-5
Universal Access in the Information Society|Recent trends in computer vision-driven scene understanding for VI/blind users: a systematic mapping|https://link.springer.com/article/10.1007/s10209-022-00868-w
Universal Access in the Information Society|Negotiating quality assessment in media accessibility: the case of live subtitling|https://link.springer.com/article/10.1007/s10209-020-00735-6
Universal Access in the Information Society|Tablet computer-supported conversation between people with dementia and their carers: technology as interactional focus|https://link.springer.com/article/10.1007/s10209-020-00745-4
Universal Access in the Information Society|Quality is in the eye of the stakeholders: what do professional subtitlers and viewers think about subtitling?|https://link.springer.com/article/10.1007/s10209-020-00739-2
Universal Access in the Information Society|Intelligibility versus comprehension: understanding quality of accessible next-generation audio broadcast|https://link.springer.com/article/10.1007/s10209-020-00741-8
Universal Access in the Information Society|Impact of mainstream classroom setting on attention of children with autism spectrum disorder: an eye-tracking study|https://link.springer.com/article/10.1007/s10209-020-00749-0
Universal Access in the Information Society|Accessing access: the importance of pre-visit information to the attendance of people with sight loss at live audio described events|https://link.springer.com/article/10.1007/s10209-020-00737-4
Universal Access in the Information Society|Novel hands-free interaction techniques based on the software switch approach for computer access with head movements|https://link.springer.com/article/10.1007/s10209-020-00748-1
Universal Access in the Information Society|Accessibility, usability, and security evaluation of Hungarian government websites|https://link.springer.com/article/10.1007/s10209-020-00716-9
Universal Access in the Information Society|Disability digital divide: the use of the internet, smartphones, computers and tablets among people with disabilities in Sweden|https://link.springer.com/article/10.1007/s10209-020-00714-x
Universal Access in the Information Society|Are electronic white canes better than traditional canes? A comparative study with blind and blindfolded participants|https://link.springer.com/article/10.1007/s10209-020-00712-z
Universal Access in the Information Society|The value of a Patient Access Portal in primary care: a cross-sectional survey of 62,486 registered users in the UK|https://link.springer.com/article/10.1007/s10209-019-00693-8
Universal Access in the Information Society|How players across gender and age experience Pokémon Go?|https://link.springer.com/article/10.1007/s10209-019-00694-7
Universal Access in the Information Society|Personal access to documents using different literacy levels|https://link.springer.com/article/10.1007/s10209-019-00662-1
Universal Access in the Information Society|Changing patterns of social media use? A population-level study of Finland|https://link.springer.com/article/10.1007/s10209-019-00654-1
Universal Access in the Information Society|Game-playing as an effective learning resource for elderly people: encouraging experiential adoption of touchscreen technologies|https://link.springer.com/article/10.1007/s10209-018-0638-0
Universal Access in the Information Society|User-centered design in AAL|https://link.springer.com/article/10.1007/s10209-018-0626-4
Universal Access in the Information Society|When universal access is not quite universal enough: case studies and lessons to be learned|https://link.springer.com/article/10.1007/s10209-018-0636-2
Universal Access in the Information Society|Designing and implementing interactive and realistic augmented reality experiences|https://link.springer.com/article/10.1007/s10209-017-0584-2
Universal Access in the Information Society|A framework for optimal techno-economic assessment of broadband access solutions and digital inclusion of rural population in global information society|https://link.springer.com/article/10.1007/s10209-017-0560-x
Universal Access in the Information Society|Can the crowd tell how I feel? Trait empathy and ethnic background in a visual pain judgment task|https://link.springer.com/article/10.1007/s10209-018-0611-y
Universal Access in the Information Society|Tutoring writing spelling skills within a web-based platform for children|https://link.springer.com/article/10.1007/s10209-017-0564-6
Universal Access in the Information Society|The user-centred intelligent environments development process as a guide to co-create smart technology for people with special needs|https://link.springer.com/article/10.1007/s10209-016-0514-8
Universal Access in the Information Society|Requirements for a virtual environment to support the social participation education of low-literates|https://link.springer.com/article/10.1007/s10209-016-0502-z
Universal Access in the Information Society|Why do few assistive technology systems make it to market? The case of the HandyHelper project|https://link.springer.com/article/10.1007/s10209-016-0499-3
Universal Access in the Information Society|Systemic evaluation of actions toward developing practical broadband applications for elderly and people with disabilities|https://link.springer.com/article/10.1007/s10209-015-0441-0
Universal Access in the Information Society|Factors explaining adoption and implementation processes for web accessibility standards within eGovernment systems and organizations|https://link.springer.com/article/10.1007/s10209-015-0449-5
Universal Access in the Information Society|Usability perception of different video game devices in elderly users|https://link.springer.com/article/10.1007/s10209-015-0435-y
Universal Access in the Information Society|Seamless semantic enrichment of services in assistive environments|https://link.springer.com/article/10.1007/s10209-014-0376-x
Universal Access in the Information Society|Accessibility to electronic communication for people with cognitive disabilities: a systematic search and review of empirical evidence|https://link.springer.com/article/10.1007/s10209-014-0351-6
Universal Access in the Information Society|WikiNect: image schemata as a basis of gestural writing for kinetic museum wikis|https://link.springer.com/article/10.1007/s10209-014-0386-8
Universal Access in the Information Society|Adaptive sliding menubars make existing software more accessible to people with severe motion impairments|https://link.springer.com/article/10.1007/s10209-013-0295-2
Universal Access in the Information Society|Haptic cues as a utility to perceive and recognise geometry|https://link.springer.com/article/10.1007/s10209-012-0271-2
Universal Access in the Information Society|Eye-blink detection system for human–computer interaction|https://link.springer.com/article/10.1007/s10209-011-0256-6
Universal Access in the Information Society|Modelling social translucency in mediated environments|https://link.springer.com/article/10.1007/s10209-011-0241-0
Universal Access in the Information Society|Whom to talk to? A stakeholder perspective on business process development|https://link.springer.com/article/10.1007/s10209-011-0236-x
Universal Access in the Information Society|Attuning speech-enabled interfaces to user and context for inclusive design: technology, methodology and practice|https://link.springer.com/article/10.1007/s10209-008-0136-x
Unterrichtswissenschaft|Differenzierte Beschreibung der Handlungsplanung von angehenden Erzieher*innen mit Blick auf die mathematische Lernunterstützung – Eine explorative Studie|https://link.springer.com/article/10.1007/s42010-022-00158-7
Unterrichtswissenschaft|Qualität statt Quantität? Zum Zusammenhang von Schreibförderungs- und Feedbackpraktiken mit Textqualität unter Berücksichtigung von migrationsbedingter Mehrsprachigkeit|https://link.springer.com/article/10.1007/s42010-023-00173-2
Unterrichtswissenschaft|Selbstberichtete Gründe für die (Nicht‑)Nutzung von Familiensprachen beim mehrsprachigkeitssensiblen Reziproken Lehren|https://link.springer.com/article/10.1007/s42010-023-00171-4
Unterrichtswissenschaft|Probleme evidenzorientierter Unterrichtspraxis|https://link.springer.com/article/10.1007/s42010-022-00150-1
Unterrichtswissenschaft|Mehrsprachigkeit, digitale Praxis und Schreibfähigkeit|https://link.springer.com/article/10.1007/s42010-023-00165-2
Unterrichtswissenschaft|Kooperation von Lehrkräften zur Umsetzung von inklusivem Unterricht – notwendige Bedingung, zu einfach gedacht oder überbewerteter Faktor?|https://link.springer.com/article/10.1007/s42010-023-00172-3
Unterrichtswissenschaft|Literalität und Mehrsprachigkeit: Begriffsklärungen, Förderansätze und Forschungsbefunde|https://link.springer.com/article/10.1007/s42010-023-00175-0
Unterrichtswissenschaft|Genderkompetenz messen – Erfassung der situationsbezogenen Fähigkeiten von Lehrpersonen in Bezug auf genderrelevante Aspekte im Physikunterricht|https://link.springer.com/article/10.1007/s42010-023-00169-y
Unterrichtswissenschaft|Nutzung und Bedingungsfaktoren informeller Lerngelegenheiten von Lehrpersonen in Deutschland|https://link.springer.com/article/10.1007/s42010-023-00170-5
Unterrichtswissenschaft|Was tun? Perspektiven für eine Unterrichtsqualitätsforschung der Zukunft|https://link.springer.com/article/10.1007/s42010-023-00163-4
Unterrichtswissenschaft|50 Jahre „Unterrichtswissenschaft – Zeitschrift für Lernforschung“ – Jubiläumsheft I|https://link.springer.com/article/10.1007/s42010-023-00168-z
Unterrichtswissenschaft|(Wie) kann die Nutzung bildungswissenschaftlicher Evidenz Lehren und Lernen verbessern? Thesen und Fragen zur Diskussion um evidenzorientiertes Denken und Handeln von Lehrkräften|https://link.springer.com/article/10.1007/s42010-023-00166-1
Unterrichtswissenschaft|50 Jahre Unterrichtswissenschaft – Themen der Forschung über das Lehren und Lernen im Wandel|https://link.springer.com/article/10.1007/s42010-023-00164-3
Unterrichtswissenschaft|Lernprozesse und deren Förderung theoretisch verstehen: Von kleinen Fortschritten, von gegenwärtig priorisierten, aber nicht ausreichenden Abhilfen und von einem Wunschzettel|https://link.springer.com/article/10.1007/s42010-023-00167-0
Unterrichtswissenschaft|Forschungs- und Entwicklungsfelder der Lehrkräftebildung – Diskussion ausgewählter Erkenntnisse und weiterführender Bedarfe|https://link.springer.com/article/10.1007/s42010-023-00162-5
Unterrichtswissenschaft|Ein neues Instrument zur Erfassung der Einstellungen zu Portfolioarbeit in der Lehrerinnen- und Lehrerbildung (EPP-L)|https://link.springer.com/article/10.1007/s42010-022-00161-y
Unterrichtswissenschaft|Educational Technologies|https://link.springer.com/article/10.1007/s42010-022-00160-z
Unterrichtswissenschaft|Wie können Lehramtsstudierende bei der wissenschaftsbasierten Reflexion selbsterlebter schulischer Situationen unterstützt werden? Eine quasi-experimentelle Studie zur Lernwirksamkeit von Prompts und Feedback im Praxissemester|https://link.springer.com/article/10.1007/s42010-022-00146-x
Unterrichtswissenschaft|“Gendered differences versus doing gender”: a systematic review on the role of gender in CSCL|https://link.springer.com/article/10.1007/s42010-022-00153-y
Unterrichtswissenschaft|Virtuelle Unterrichtsszenarien in der Lehrpersonenbildung – eine Studie zur Akzeptanz, Immersion und zum Präsenzerleben mit Studierenden der Berufs- und Technikpädagogik|https://link.springer.com/article/10.1007/s42010-022-00151-0
Unterrichtswissenschaft|Selbstvideographie im Vorbereitungsdienst: Eine Implementationsstudie zur Förderung der klassenführungsbezogenen Unterrichtswahrnehmung von Lehramtsanwärter*innen|https://link.springer.com/article/10.1007/s42010-022-00149-8
Unterrichtswissenschaft|The function of teacher dashboards depends on the amount of time pressure in the classroom situation: Results from teacher interviews and an experimental study|https://link.springer.com/article/10.1007/s42010-022-00156-9
Unterrichtswissenschaft|Fostering cognitive strategies for learning with 360° videos in history education contexts|https://link.springer.com/article/10.1007/s42010-022-00154-x
Unterrichtswissenschaft|Revision des Lerntypenmythos durch Konzeptwechselpodcasts im Lehramtsstudium|https://link.springer.com/article/10.1007/s42010-022-00152-z
Unterrichtswissenschaft|Ganzheitliche Schulentwicklung zur Implementierung von Educational Technologies in Zeiten der digitalen Transformation – eine Case-Study zum Selbstevaluationstool SELFIE|https://link.springer.com/article/10.1007/s42010-022-00155-w
Unterrichtswissenschaft|Implizite Theorien von Eltern und deren Zusammenhänge mit elterlichem lernbezogenen Verhalten sowie den impliziten Theorien und dem Lern- und Leistungsverhalten ihrer Kinder: Ein Literaturüberblick|https://link.springer.com/article/10.1007/s42010-022-00157-8
Unterrichtswissenschaft|Anmerkungen zur Modellierung und Operationalisierung (allgemeindidaktischer) Unterrichtsplanungskompetenz|https://link.springer.com/article/10.1007/s42010-021-00111-0
Unterrichtswissenschaft|Informiertes Vertrauen in Wissenschaft: Lehren aus der COVID-19 Pandemie für das Verständnis naturwissenschaftlicher Grundbildung (scientific literacy)|https://link.springer.com/article/10.1007/s42010-022-00159-6
Unterrichtswissenschaft|Leistungsentwicklung in jahrgangsgemischten und jahrgangshomogenen dritten und vierten Klassen|https://link.springer.com/article/10.1007/s42010-021-00132-9
Unterrichtswissenschaft|Wie oft und zu welchen Themen werden schulinterne Lehrkräftefortbildungen angeboten? Empirische Befunde einer vergleichenden Programmanalyse|https://link.springer.com/article/10.1007/s42010-021-00123-w
Unterrichtswissenschaft|Rolle des Vorwissens beim Lernen mit externalen Repräsentationen|https://link.springer.com/article/10.1007/s42010-022-00143-0
Unterrichtswissenschaft|Verbale und nonverbale Indikatoren der kognitiven Komponente situational-naturwissenschaftlichen Interesses|https://link.springer.com/article/10.1007/s42010-021-00126-7
Unterrichtswissenschaft|Chemie finde ich eigentlich interessant, aber manchmal auch nicht – Zusammenhänge zwischen Merkmalen des Chemieunterrichts und dem situationalen Interesse von Lernenden|https://link.springer.com/article/10.1007/s42010-021-00133-8
Unterrichtswissenschaft|Nutzung von Lerngelegenheiten im Unterricht: Konzeptuelle und methodische Zugänge und Herausforderungen – Einführung in den Thementeil|https://link.springer.com/article/10.1007/s42010-022-00145-y
Unterrichtswissenschaft|„Choice and voice“ in Schulen mit personalisierten Lernkonzepten aus Sicht der Schülerinnen und Schüler|https://link.springer.com/article/10.1007/s42010-021-00122-x
Unterrichtswissenschaft|Wie, wann und warum nutzen Schüler*innen Lerngelegenheiten im Unterricht? Eine übergreifende Diskussion der Beiträge zum Thementeil|https://link.springer.com/article/10.1007/s42010-022-00144-z
Unterrichtswissenschaft|Netzwerkbasierte Betrachtung von ko-konstruktiven Interaktionsprozessen im Unterricht – Ein Ansatz zur Beschreibung und Analyse von Angebot und Nutzung|https://link.springer.com/article/10.1007/s42010-022-00142-1
Unterrichtswissenschaft|Individuelle Nutzung unterrichtlicher Angebote – Zur Bedeutung von Lernvoraussetzungen und Unterrichtsbeteiligung|https://link.springer.com/article/10.1007/s42010-021-00141-8
Unterrichtswissenschaft|Einmal begeistert, immer begeistert? Eine Experience-Sampling Studie zur wahrgenommen Unterrichtsqualität und Motivation von Schülerinnen und Schülern im Kunstunterricht|https://link.springer.com/article/10.1007/s42010-022-00147-w
Unterrichtswissenschaft|Inklusiver Mathematikunterricht in der Sekundarstufe – Eine Pilotstudie zur Prozentrechnung|https://link.springer.com/article/10.1007/s42010-021-00125-8
Unterrichtswissenschaft|Beteiligung von Grundschulkindern im Kunstunterricht des zweiten Schuljahres. Zur Bedeutung von individuellen Voraussetzungen und den drei Basisdimensionen der Unterrichtsqualität für die Quantität und Qualität der Beiträge von Lernenden|https://link.springer.com/article/10.1007/s42010-022-00148-9
Unterrichtswissenschaft|Celebrate Diversity?|https://link.springer.com/article/10.1007/s42010-021-00115-w
Unterrichtswissenschaft|Wie können Abrufübungen (nicht) für das Lernen in Schule und Hochschule relevant gemacht werden?|https://link.springer.com/article/10.1007/s42010-021-00139-2
Unterrichtswissenschaft|Zwei auf einen Streich?|https://link.springer.com/article/10.1007/s42010-021-00134-7
Unterrichtswissenschaft|Komplexität und der Testungseffekt: Die mögliche Bedeutung der Verständnissicherung für den Nutzen von Abrufübung bei komplexem Lernmaterial|https://link.springer.com/article/10.1007/s42010-021-00137-4
Unterrichtswissenschaft|Testen als evidenzbasierte Lernmethode: Empirische und theoretische Gründe für eine Anwendung im Unterricht|https://link.springer.com/article/10.1007/s42010-021-00138-3
Unterrichtswissenschaft|Bedeutung der wahrgenommenen Motivierungsqualität für intrinsische Motivation und Selbstkonzept von Grundschulkindern|https://link.springer.com/article/10.1007/s42010-021-00121-y
Unterrichtswissenschaft|Indirekte Effekte von Abrufübungen – Intuitiv und doch häufig unterschätzt|https://link.springer.com/article/10.1007/s42010-021-00140-9
Unterrichtswissenschaft|Machen Überzeugungen den Unterschied?|https://link.springer.com/article/10.1007/s42010-021-00135-6
Unterrichtswissenschaft|Beliefs von Schweizer Schülerinnen und Schülern zum konstruktivistischen und instruktivistischen Lernen im Mathematikunterricht der Sekundarstufe I – Ergebnisse eines Large-Scale-Assessments zur Überprüfung mathematischer Grundkompetenzen (ÜGK) 2016|https://link.springer.com/article/10.1007/s42010-021-00136-5
Unterrichtswissenschaft|„Meistens sind Forscher älter, meist tragen die eine Brille“ – Schülervorstellungen über Wissenschaftler*innen|https://link.springer.com/article/10.1007/s42010-021-00110-1
Unterrichtswissenschaft|Wirkung visueller und auditiver Hinweise auf die visuelle Aufmerksamkeit und Lernergebnisse beim Einsatz physikalischer Lernvideos|https://link.springer.com/article/10.1007/s42010-021-00118-7
Unterrichtswissenschaft|Implizite Fähigkeitstheorien, akademisches Selbstkonzept und schulisches Wohlbefinden|https://link.springer.com/article/10.1007/s42010-021-00130-x
Unterrichtswissenschaft|Soziale Eingebundenheit von Lehramtsstudierenden: Die Rolle impliziter Theorien bei der Veränderung des Erlebens sozialer Eingebundenheit von Erstsemestern|https://link.springer.com/article/10.1007/s42010-021-00129-4
Unterrichtswissenschaft|Fähigkeitstheorien zum selbstregulierten Lernen: Die Bedeutung von impliziten Theorien und Fähigkeitsselbstkonzept für das Lernen und die akademische Leistung|https://link.springer.com/article/10.1007/s42010-021-00131-w
Unterrichtswissenschaft|Fehlermanagementkultur und Fehlervermeidungskultur in Schulklassen|https://link.springer.com/article/10.1007/s42010-021-00128-5
Unterrichtswissenschaft|Erratum zu: Relevanz schulischer Medienkonzepte als Orientierung für die Schule im Zuge der fortschreitenden Digitalisierung|https://link.springer.com/article/10.1007/s42010-021-00127-6
Unterrichtswissenschaft|Pädagogische Interaktionen als Grundbaustein der Lehrperson-Schüler*innen-Beziehung. Die Erfassung mit State Space Grids|https://link.springer.com/article/10.1007/s42010-020-00089-1
Unterrichtswissenschaft|Nutzung und Wirkung eines kognitiv aktivierenden Unterrichts bei nicht-gymnasialen Schülerinnen und Schülern|https://link.springer.com/article/10.1007/s42010-021-00101-2
Unterrichtswissenschaft|Situative Beobachtung und Wahrnehmung angehender frühpädagogischer Fachpersonen im Bereich Mathematik – Entwicklung und Validierung eines Testinstruments|https://link.springer.com/article/10.1007/s42010-020-00091-7
Unterrichtswissenschaft|Unterschiede in der Wahrnehmung positiven und negativen Feedbacks von Mädchen und Jungen im Leseunterricht der Grundschule|https://link.springer.com/article/10.1007/s42010-021-00102-1
Unterrichtswissenschaft|Kognitiv-motivationale Schüler*innenprofile und ihre Bedeutung für die Schüler*innenwahrnehmung der Lernunterstützung durch die Lehrperson|https://link.springer.com/article/10.1007/s42010-021-00100-3
Unterrichtswissenschaft|Same Same But Different? Analysen zur Struktur kollegialer Kooperation unter Lehrkräften im Kontext von Schul- und Unterrichtsentwicklung|https://link.springer.com/article/10.1007/s42010-020-00090-8
Unterrichtswissenschaft|Die Wirkung von unterschiedlichen Formen von co-teaching auf die von den Schülerinnen und Schülern wahrgenommene Unterrichtsqualität in inklusiven Klassen|https://link.springer.com/article/10.1007/s42010-021-00103-0
Unterrichtswissenschaft|Basisdimensionen für Unterrichtsqualität im Fachkontext konkretisieren: Die Rolle von Unterrichtsartefakten und Bestimmung von Standardsituationen|https://link.springer.com/article/10.1007/s42010-021-00108-9
Unterrichtswissenschaft|Wie in Mathe so auch in Kunst? Zur Konzeption von Unterrichtsqualität im Kunstunterricht|https://link.springer.com/article/10.1007/s42010-021-00104-z
Unterrichtswissenschaft|Fachspezifität von Unterrichtsqualität in der Deutschdidaktik|https://link.springer.com/article/10.1007/s42010-021-00109-8
Unterrichtswissenschaft|Fachspezifität von Unterrichtsqualität – aus der Perspektive der Mathematikdidaktik|https://link.springer.com/article/10.1007/s42010-021-00116-9
Unterrichtswissenschaft|Unterrichtsqualität in der Religionsdidaktik – fachspezifische und fachübergreifende Aspekte|https://link.springer.com/article/10.1007/s42010-021-00107-w
Unterrichtswissenschaft|Unterrichtsqualität aus der Perspektive der Biologiedidaktik|https://link.springer.com/article/10.1007/s42010-021-00114-x
Unterrichtswissenschaft|Fachspezifische Aspekte von Unterrichtsqualität im Schulfach Englisch|https://link.springer.com/article/10.1007/s42010-021-00105-y
Unterrichtswissenschaft|Zur (Fach‑)Spezifität von Unterrichtsqualität im Fach Sport|https://link.springer.com/article/10.1007/s42010-021-00112-z
Unterrichtswissenschaft|Der Diskurs um Unterrichtsqualität in der Musikdidaktik zwischen generischen und fachspezifischen Dimensionen|https://link.springer.com/article/10.1007/s42010-021-00113-y
Unterrichtswissenschaft|Geschichtsdidaktische Forschung und allgemeine Unterrichtsforschung: Unbekannte Verwandte?|https://link.springer.com/article/10.1007/s42010-021-00120-z
