journal_title|article_title|article_link
Radiation and Environmental Biophysics|A matter of space: how the spatial heterogeneity in energy deposition determines the biological outcome of radiation exposure|https://link.springer.com/article/10.1007/s00411-022-00989-z
Radiation and Environmental Biophysics|Exosome secretion and cellular response of DU145 and PC3 after exposure to alpha radiation|https://link.springer.com/article/10.1007/s00411-022-00991-5
Radiation and Environmental Biophysics|Out-of-field effects: lessons learned from partial body exposure|https://link.springer.com/article/10.1007/s00411-022-00988-0
Radiation and Environmental Biophysics|Heterogeneity of dose distribution in normal tissues in case of radiopharmaceutical therapy with alpha-emitting radionuclides|https://link.springer.com/article/10.1007/s00411-022-01000-5
Radiation and Environmental Biophysics|Effects of spatial variation in dose delivery: what can we learn from radon-related lung cancer studies?|https://link.springer.com/article/10.1007/s00411-022-00998-y
Radiation and Environmental Biophysics|War in Ukraine: handling of manuscripts from the Russian federation by radiation and environmental biophysics|https://link.springer.com/article/10.1007/s00411-022-00980-8
Radiation and Environmental Biophysics|Production of sealed rod sources made from epoxy resin for the Saint-Petersburg brick phantom for the calibration of whole-body counters|https://link.springer.com/article/10.1007/s00411-022-00987-1
Radiation and Environmental Biophysics|Hyper-radiosensitivity affects low-dose acute myeloid leukemia incidence in a mathematical model|https://link.springer.com/article/10.1007/s00411-022-00981-7
Radiation and Environmental Biophysics|Correction to: Genomic instability induced by radiation-mimicking chemicals is not associated with persistent mitochondrial degeneration|https://link.springer.com/article/10.1007/s00411-021-00952-4
Radiation and Environmental Biophysics|A turning point in history: thinking about the unthinkable|https://link.springer.com/article/10.1007/s00411-022-00976-4
Radiation and Environmental Biophysics|Occupational exposure to physicians working with a Zero-Gravity™ protection system in haemodynamic and electrophysiology labs and the assessment of its performance against a standard ceiling suspended shield|https://link.springer.com/article/10.1007/s00411-022-00968-4
Radiation and Environmental Biophysics|Thymidine phosphorylase induction by ionizing radiation antagonizes 5-fluorouracil resistance in human ductal pancreatic adenocarcinoma|https://link.springer.com/article/10.1007/s00411-022-00962-w
Radiation and Environmental Biophysics|In-vivo dose determination in a human after radon exposure: proof of principle|https://link.springer.com/article/10.1007/s00411-022-00972-8
Radiation and Environmental Biophysics|The radiation adaptive response and priming dose influence: the quantification of the Raper–Yonezawa effect and its three-parameter model for postradiation DNA lesions and mutations|https://link.springer.com/article/10.1007/s00411-022-00963-9
Radiation and Environmental Biophysics|Radiation and chemotherapy variable response induced by tumor cell hypoxia: impact of radiation dose, anticancer drug, and type of cancer|https://link.springer.com/article/10.1007/s00411-022-00974-6
Radiation and Environmental Biophysics|Genomic instability induced by radiation-mimicking chemicals is not associated with persistent mitochondrial degeneration|https://link.springer.com/article/10.1007/s00411-021-00927-5
Radiation and Environmental Biophysics|Assessment of thoron contribution to indoor radon exposure in Canada|https://link.springer.com/article/10.1007/s00411-021-00956-0
Radiation and Environmental Biophysics|Modeling of single cell cancer transformation using phase transition theory: application of the Avrami equation|https://link.springer.com/article/10.1007/s00411-021-00948-0
Radiation and Environmental Biophysics|Japanese pediatric and adult atomic bomb survivor dosimetry: potential improvements using the J45 phantom series and modern Monte Carlo transport|https://link.springer.com/article/10.1007/s00411-021-00946-2
Radiation and Environmental Biophysics|Chromosome aberrations among atomic-bomb survivors exposed in utero: updated analysis accounting for revised radiation doses and smoking|https://link.springer.com/article/10.1007/s00411-021-00960-4
Radiation and Environmental Biophysics|Correction to: In vitro cellular and proteome assays identify Wnt pathway and CDKN2A-regulated senescence affected in mesenchymal stem cells from mice after a chronic LD gamma irradiation in utero|https://link.springer.com/article/10.1007/s00411-021-00945-3
Radiation and Environmental Biophysics|Virtual Igor: an analytical phantom for the simulation of the Saint Petersburg brick phantom in arbitrary layouts in MCNP|https://link.springer.com/article/10.1007/s00411-021-00939-1
Radiation and Environmental Biophysics|Radiological protection revisited—the story continues|https://link.springer.com/article/10.1007/s00411-021-00949-z
Radiation and Environmental Biophysics|A systematic review on the effect of low-dose radiation on hearing|https://link.springer.com/article/10.1007/s00411-021-00926-6
Radiation and Environmental Biophysics|Areas of research to support the system of radiological protection|https://link.springer.com/article/10.1007/s00411-021-00947-1
Radiation and Environmental Biophysics|Investigation into the foundations of the track-event theory of cell survival and the radiation action model based on nanodosimetry|https://link.springer.com/article/10.1007/s00411-021-00936-4
Radiation and Environmental Biophysics|On the choice of methodology for evaluating dose-rate effects on radiation-related cancer risks|https://link.springer.com/article/10.1007/s00411-021-00920-y
Radiation and Environmental Biophysics|In vitro cellular and proteome assays identify Wnt pathway and CDKN2A-regulated senescence affected in mesenchymal stem cells from mice after a chronic LD gamma irradiation in utero|https://link.springer.com/article/10.1007/s00411-021-00925-7
Radiation and Environmental Biophysics|Estimating long-term health risks after breast cancer radiotherapy: merging evidence from low and high doses|https://link.springer.com/article/10.1007/s00411-021-00924-8
Radiation and Environmental Biophysics|The effect of ionising radiation on the physical properties of 3D-printed polymer boluses|https://link.springer.com/article/10.1007/s00411-021-00892-z
Radiation and Environmental Biophysics|99mTc internal contaminations measurements among nuclear medicine medical personnel during ventilation – perfusion SPECT lung scans|https://link.springer.com/article/10.1007/s00411-021-00905-x
Radiation and Environmental Biophysics|Assessment of occupational exposure from radon in the newly formed underground tourist route under Książ castle, Poland|https://link.springer.com/article/10.1007/s00411-021-00903-z
Radiation and Environmental Biophysics|Application of Bayesian statistics for radiation dose assessment in mixed beta-gamma fields|https://link.springer.com/article/10.1007/s00411-021-00906-w
Radiation and Environmental Biophysics|Modelling and measurements of distributions in an adult human phantom undergoing proton scanning beam radiotherapy: lung- and prostate-located tumours|https://link.springer.com/article/10.1007/s00411-021-00895-w
Radiation and Environmental Biophysics|A bespoke health risk assessment methodology for the radiation protection of astronauts|https://link.springer.com/article/10.1007/s00411-021-00910-0
Radiation and Environmental Biophysics|A discussion on the potential impact of residential radon exposure on the quality of exposure and risk assessment for former uranium miners|https://link.springer.com/article/10.1007/s00411-020-00875-6
Radiation and Environmental Biophysics|Organ doses of the fetus from external environmental exposures|https://link.springer.com/article/10.1007/s00411-020-00891-6
Radiation and Environmental Biophysics|Modeling low-dose radiation-induced acute myeloid leukemia in male CBA/H mice|https://link.springer.com/article/10.1007/s00411-020-00880-9
Radiation and Environmental Biophysics|Risk of cancer associated with low-dose radiation exposure: comparison of results between the INWORKS nuclear workers study and the A-bomb survivors study|https://link.springer.com/article/10.1007/s00411-020-00890-7
Radiation and Environmental Biophysics|Internal doses in experimental mice and rats following exposure to neutron-activated 56MnO2 powder: results of an international, multicenter study|https://link.springer.com/article/10.1007/s00411-020-00870-x
Radiation and Environmental Biophysics|Using Monte Carlo methods for Hp(0.07) values assessment during the handling of 18F-FDG|https://link.springer.com/article/10.1007/s00411-020-00864-9
Radiation and Environmental Biophysics|Uncertainty analysis in internal dose calculations for cerium considering the uncertainties of biokinetic parameters and S values|https://link.springer.com/article/10.1007/s00411-020-00872-9
Radiation and Environmental Biophysics|Simulation of the effect of mucociliary clearance on the bronchial distribution of inhaled radon progenies and related cellular damage using a new deposition and clearance model for the lung|https://link.springer.com/article/10.1007/s00411-020-00868-5
Radiation and Environmental Biophysics|ProZES: the methodology and software tool for assessment of assigned share of radiation in probability of cancer occurrence|https://link.springer.com/article/10.1007/s00411-020-00866-7
Radiation and Environmental Biophysics|NaCl pellets for prospective dosimetry using optically stimulated luminescence: Signal integrity and long-term versus short-term exposure|https://link.springer.com/article/10.1007/s00411-020-00873-8
Radiation and Environmental Biophysics|131I thyroid activity and committed dose assessment among family members of patients treated with radioactive iodine|https://link.springer.com/article/10.1007/s00411-020-00860-z
Radiation and Environmental Biophysics|The IRI-DICE hypothesis: ionizing radiation-induced DSBs may have a functional role for non-deterministic responses at low doses|https://link.springer.com/article/10.1007/s00411-020-00854-x
Radiation and Environmental Biophysics|Do we really need the “detriment” for radiation protection?|https://link.springer.com/article/10.1007/s00411-020-00861-y
Radiation and Environmental Biophysics|The effect of sunlight and UV lamp exposure on EPR signals in X-ray irradiated touch screens of mobile phones|https://link.springer.com/article/10.1007/s00411-020-00858-7
Radiation and Environmental Biophysics|Triterpenoid CDDO-Me induces ROS generation and up-regulates cellular levels of antioxidative enzymes without induction of DSBs in human peripheral blood mononuclear cells|https://link.springer.com/article/10.1007/s00411-020-00847-w
Radiation and Environmental Biophysics|Eurados review of retrospective dosimetry techniques for internal exposures to ionising radiation and their applications|https://link.springer.com/article/10.1007/s00411-020-00845-y
Radiation and Environmental Biophysics|Biological effectiveness of very high gamma dose rate and its implication for radiological protection|https://link.springer.com/article/10.1007/s00411-020-00852-z
Radiation and Environmental Biophysics|The photo-transferred thermoluminescence phenomenon in case of emergency dose assessment|https://link.springer.com/article/10.1007/s00411-020-00834-1
Radiation and Environmental Biophysics|MnTnBuOE-2-PyP treatment protects from radioactive iodine (I-131) treatment-related side effects in thyroid cancer|https://link.springer.com/article/10.1007/s00411-019-00820-2
Radiation and Environmental Biophysics|The degree of inhomogeneity of the absorbed cell nucleus doses in the bronchial region of the human respiratory tract|https://link.springer.com/article/10.1007/s00411-019-00814-0
Radiation and Environmental Biophysics|Internal microdosimetry of alpha-emitting radionuclides|https://link.springer.com/article/10.1007/s00411-019-00826-w
Radiation and Environmental Biophysics|Time evolution of radiation-induced EPR signals in different types of mobile phone screen glasses|https://link.springer.com/article/10.1007/s00411-019-00805-1
Radiation and Environmental Biophysics|Phantom design and dosimetric characterization for multiple simultaneous cell irradiations with active pencil beam scanning|https://link.springer.com/article/10.1007/s00411-019-00813-1
Radiation and Environmental Biophysics|Risk bases can complement dose bases for implementing and optimising a radiological protection strategy in urgent and transition emergency phases|https://link.springer.com/article/10.1007/s00411-019-00809-x
Radiation and Environmental Biophysics|Radon transfer from thermal water to human organs in radon therapy: exhalation measurements and model simulations|https://link.springer.com/article/10.1007/s00411-019-00807-z
Radiation and Environmental Biophysics|99mTc activity concentrations in room air and resulting internal contamination of medical personnel during ventilation–perfusion lung scans|https://link.springer.com/article/10.1007/s00411-019-00793-2
Radiation and Environmental Biophysics|The effect of lycopene supplementation on radiation-induced micronuclei in mice reticulocytes in vivo|https://link.springer.com/article/10.1007/s00411-019-00795-0
Radiation and Environmental Biophysics|On prognostic estimates of radiation risk in medicine and radiation protection|https://link.springer.com/article/10.1007/s00411-019-00794-1
Radiation and Environmental Biophysics|Correction to: Dose–responses for mortality from cerebrovascular and heart diseases in atomic bomb survivors: 1950–2003|https://link.springer.com/article/10.1007/s00411-019-00779-0
Radiation and Environmental Biophysics|Improved identification of DNA double strand breaks: γ-H2AX-epitope visualization by confocal microscopy and 3D reconstructed images|https://link.springer.com/article/10.1007/s00411-019-00778-1
Radiation and Environmental Biophysics|The effect of sunlight and UV lamps on EPR signal in nails|https://link.springer.com/article/10.1007/s00411-019-00777-2
Radiation and Environmental Biophysics|Synergy theory for murine Harderian gland tumours after irradiation by mixtures of high-energy ionized atomic nuclei|https://link.springer.com/article/10.1007/s00411-018-00774-x
Radiation and Environmental Biophysics|Freeware tool for analysing numbers and sizes of cell colonies|https://link.springer.com/article/10.1007/s00411-018-00772-z
Radiation and Environmental Biophysics|The ion channel, TRPM2, contributes to the pathogenesis of radiodermatitis|https://link.springer.com/article/10.1007/s00411-018-0769-y
Radiation and Environmental Biophysics|Simplified Bayesian method: application in cytogenetic biological dosimetry of mixed n + γ radiation fields|https://link.springer.com/article/10.1007/s00411-018-0764-3
Radiation and Environmental Biophysics|Production and distribution of chromosome aberrations in human lymphocytes by particle beams with different LET|https://link.springer.com/article/10.1007/s00411-018-0771-4
Radiation and Environmental Biophysics|Educating about radiation risks in high schools: towards improved public understanding of the complexity of low-dose radiation health effects|https://link.springer.com/article/10.1007/s00411-018-0763-4
Radiation and Environmental Biophysics|Analytical and quasi-Bayesian methods as development of the iterative approach for mixed radiation biodosimetry|https://link.springer.com/article/10.1007/s00411-018-0745-6
Radiation and Environmental Biophysics|Effect of internal contamination with tritiated water on the neoplastic colonies in the lungs, innate anti-tumour reactions, cytokine profile, and haematopoietic system in radioresistant and radiosensitive mice|https://link.springer.com/article/10.1007/s00411-018-0739-4
Radiation and Environmental Biophysics|Lifetime study in mice after acute low-dose ionizing radiation: a multifactorial study with special focus on cataract risk|https://link.springer.com/article/10.1007/s00411-017-0728-z
Radiation and Environmental Biophysics|Impact of updating the non-radiation parameters in the ICRP 103 detriment model|https://link.springer.com/article/10.1007/s00411-018-0731-z
Radiation and Environmental Biophysics|Optically stimulated luminescence (OSL) dosimetry in irradiated alumina substrates from mobile phone resistors|https://link.springer.com/article/10.1007/s00411-017-0725-2
Radiation and Environmental Biophysics|Effect of follow-up period on minimal-significant dose in the atomic-bomb survivor studies|https://link.springer.com/article/10.1007/s00411-017-0720-7
Radiation and Environmental Biophysics|Measurement of 131I activity in air indoor Polish nuclear medical hospital as a tool for an internal dose assessment|https://link.springer.com/article/10.1007/s00411-017-0724-3
Radiation and Environmental Biophysics|Dose-responses for mortality from cerebrovascular and heart diseases in atomic bomb survivors: 1950–2003|https://link.springer.com/article/10.1007/s00411-017-0722-5
Radiation and Environmental Biophysics|Multidisciplinary European Low Dose Initiative (MELODI): strategic research agenda for low dose radiation risk research|https://link.springer.com/article/10.1007/s00411-017-0726-1
Radiation and Environmental Biophysics|The influence of radiotherapy on ceruloplasmin and transferrin in whole blood of breast cancer patients|https://link.springer.com/article/10.1007/s00411-017-0708-3
Radiation and Environmental Biophysics|The evaluation of protective effect of lycopene against genotoxic influence of X-irradiation in human blood lymphocytes|https://link.springer.com/article/10.1007/s00411-017-0713-6
Radiation and Environmental Biophysics|How radiation influences atherosclerotic plaque development: a biophysical approach in ApoE ¯/¯ mice|https://link.springer.com/article/10.1007/s00411-017-0709-2
Radiation and Environmental Biophysics|Internal exposure to neutron-activated 56Mn dioxide powder in Wistar rats—Part 2: pathological effects|https://link.springer.com/article/10.1007/s00411-016-0676-z
Radiation and Environmental Biophysics|Measurement of 131I activity in thyroid of nuclear medical staff and internal dose assessment in a Polish nuclear medical hospital|https://link.springer.com/article/10.1007/s00411-016-0674-1
Radiation and Environmental Biophysics|131I age-dependent inhalation dose in Southern Poland from Fukushima accident|https://link.springer.com/article/10.1007/s00411-016-0672-3
Radiation and Environmental Biophysics|Current knowledge on radon risk: implications for practical radiation protection? radon workshop, 1/2 December 2015, Bonn, BMUB (Bundesministerium für Umwelt, Naturschutz, Bau und Reaktorsicherheit; Federal Ministry for the Environment, Nature Conservation, Building and Nuclear Safety)|https://link.springer.com/article/10.1007/s00411-016-0657-2
Radiation and Environmental Biophysics|Impact of the Great East Japan Earthquake on feeding methods and newborn growth at 1 month postpartum: results from the Fukushima Health Management Survey|https://link.springer.com/article/10.1007/s00411-016-0636-7
Radiation and Environmental Biophysics|Toward the development of transcriptional biodosimetry for the identification of irradiated individuals and assessment of absorbed radiation dose|https://link.springer.com/article/10.1007/s00411-015-0603-8
Radiation and Environmental Biophysics|NUNDO: a numerical model of a human torso phantom and its application to effective dose equivalent calculations for astronauts at the ISS|https://link.springer.com/article/10.1007/s00411-014-0560-7
Radiation and Environmental Biophysics|Relative biological effectiveness of the 60-MeV therapeutic proton beam at the Institute of Nuclear Physics (IFJ PAN) in Kraków, Poland|https://link.springer.com/article/10.1007/s00411-014-0559-0
Radiation and Environmental Biophysics|Cancer incidence in northern Sweden before and after the Chernobyl nuclear power plant accident|https://link.springer.com/article/10.1007/s00411-014-0545-6
Radiation and Environmental Biophysics|Risk of second bone sarcoma following childhood cancer: role of radiation therapy treatment|https://link.springer.com/article/10.1007/s00411-013-0510-9
Radiation and Environmental Biophysics|Electron paramagnetic resonance measurements of absorbed dose in teeth from citizens of Ozyorsk|https://link.springer.com/article/10.1007/s00411-014-0527-8
Radiation and Environmental Biophysics|State of the art in nail dosimetry: free radicals identification and reaction mechanisms|https://link.springer.com/article/10.1007/s00411-014-0512-2
Radiation and Environmental Biophysics|Ultrasonography survey and thyroid cancer in the Fukushima Prefecture|https://link.springer.com/article/10.1007/s00411-013-0508-3
Radiation and Environmental Biophysics|Free radicals properties of gamma-irradiated penicillin-derived antibiotics: piperacillin, ampicillin, and crystalline penicillin|https://link.springer.com/article/10.1007/s00411-013-0498-1
Radiation and Environmental Biophysics|Current concepts in clinical radiation oncology|https://link.springer.com/article/10.1007/s00411-013-0497-2
Radiation and Environmental Biophysics|Single-cell responses to ionizing radiation|https://link.springer.com/article/10.1007/s00411-013-0488-3
Radiation and Environmental Biophysics|Are mouse lens epithelial cells more sensitive to γ-irradiation than lymphocytes?|https://link.springer.com/article/10.1007/s00411-012-0451-8
Radiation and Environmental Biophysics|Bomb-pulse 14C analysis combined with 13C and 15N measurements in blood serum from residents of Malmö, Sweden|https://link.springer.com/article/10.1007/s00411-013-0458-9
Radiation and Environmental Biophysics|Independent analysis of the radiation risk for leukaemia in children and adults with mortality data (1950–2003) of Japanese A-bomb survivors|https://link.springer.com/article/10.1007/s00411-012-0437-6
Radiation and Environmental Biophysics|Effective dose conversion coefficients for radionuclides exponentially distributed in the ground|https://link.springer.com/article/10.1007/s00411-012-0432-y
Radiation and Environmental Biophysics|Investigation on circular asymmetry of geographical distribution in cancer mortality of Hiroshima atomic bomb survivors based on risk maps: analysis of spatial survival data|https://link.springer.com/article/10.1007/s00411-012-0402-4
Radiation and Environmental Biophysics|Dose–responses from multi-model inference for the non-cancer disease mortality of atomic bomb survivors|https://link.springer.com/article/10.1007/s00411-012-0410-4
Radiation and Environmental Biophysics|Analysis of chemokine and chemokine receptor expression in squamous cell carcinoma of the head and neck (SCCHN) cell lines|https://link.springer.com/article/10.1007/s00411-010-0341-x
Radiation and Environmental Biophysics|Saccharomyces cerevisiae-based system for studying clustered DNA damages|https://link.springer.com/article/10.1007/s00411-010-0303-3
Radiation and Environmental Biophysics|Modeling progression in radiation-induced lung adenocarcinomas|https://link.springer.com/article/10.1007/s00411-009-0264-6
Radiation and Environmental Biophysics|Effect of tumour-cell-derived or recombinant keratinocyte growth factor (KGF) on proliferation and radioresponse of human epithelial tumour cells (HNSCC) and normal keratinocytes in vitro|https://link.springer.com/article/10.1007/s00411-010-0271-7
Radiation and Environmental Biophysics|Spontaneous and radiation-induced chromosomal instability and persistence of chromosome aberrations after radiotherapy in lymphocytes from prostate cancer patients|https://link.springer.com/article/10.1007/s00411-009-0244-x
Radiation and Environmental Biophysics|A new view of radiation-induced cancer: integrating short- and long-term processes. Part II: second cancer risk estimation|https://link.springer.com/article/10.1007/s00411-009-0231-2
Radiation and Environmental Biophysics|A new view of radiation-induced cancer: integrating short- and long-term processes. Part I: Approach|https://link.springer.com/article/10.1007/s00411-009-0230-3
Radiation and Environmental Biophysics|Irradiation leads to sensitization of hepatocytes to TNF-α-mediated apoptosis by upregulation of IκB expression|https://link.springer.com/article/10.1007/s00411-008-0200-1
Radiation and Environmental Biophysics|Microchamber arrays for the identification of individual cells exposed to an X-ray microbeam|https://link.springer.com/article/10.1007/s00411-008-0180-1
Radiation and Environmental Biophysics|Irradiation leads to apoptosis of Kupffer cells by a Hsp27-dependant pathway followed by release of TNF-α|https://link.springer.com/article/10.1007/s00411-008-0170-3
Radiation and Environmental Biophysics|Internal dose assessment of 210Po using biokinetic modeling and urinary excretion measurement|https://link.springer.com/article/10.1007/s00411-007-0133-0
Radiation and Environmental Biophysics|Systems biological and mechanistic modelling of radiation-induced cancer|https://link.springer.com/article/10.1007/s00411-007-0150-z
Radiochemistry|Voloxidation of Mixed Nitride Uranium–Plutonium Spent Nuclear Fuel|https://link.springer.com/article/10.1134/S1066362223020042
Radiochemistry|Development and Tasks of Radiochemical Technologies: History and Modern Challenges|https://link.springer.com/article/10.1134/S1066362223020017
Radiochemistry|Preparation of 177Lu Using Vacuum Sublimation Technology|https://link.springer.com/article/10.1134/S1066362223020066
Radiochemistry|Sorption of Protactinium, Thorium, and Other Actinides from the LiF–NaF–KF Melt by Activated Carbon|https://link.springer.com/article/10.1134/S1066362222060091
Radiochemistry|Crystal Chemistry of Titanates and Zirconates of Rare Earths—Possible Matrices for Actinide Isolation|https://link.springer.com/article/10.1134/S1066362222060017
Radiochemistry|Deposition of Iodine-125 on Silver Supports of Microsources for Prostate Cancer Brachytherapy|https://link.springer.com/article/10.1134/S1066362222050083
Radiochemistry|Prospects for the Use of Palladium from NPP Spent Nuclear Fuel and Ways to Design the Technology of its Recovery at a Radiochemical Enterprise|https://link.springer.com/article/10.1134/S106636222203002X
Radiochemistry|Sorption of NdF3 and ThF4 from the LiF–NaF–KF Melt|https://link.springer.com/article/10.1134/S1066362221060072
Radiochemistry|X-Ray Photoelectron Spectroscopy of Murataite Ceramics Containing Lanthanides|https://link.springer.com/article/10.1134/S1066362221060126
Radiological Physics and Technology|Stopping-power ratio of mouthpiece materials for charged-particle therapy in head and neck cancer|https://link.springer.com/article/10.1007/s12194-021-00643-1
Radiological Physics and Technology|Iterative framework for image registration and partial volume correction in brain positron emission tomography|https://link.springer.com/article/10.1007/s12194-020-00591-2
