journal_title|article_title|article_link
WMU Journal of Maritime Affairs|Shipping and COVID-19: protecting seafarers as frontline workers|https://link.springer.com/article/10.1007/s13437-020-00217-9
WMU Journal of Maritime Affairs|An evaluation of low-level automation navigation functions upon vessel traffic services work practices|https://link.springer.com/article/10.1007/s13437-020-00206-y
WMU Journal of Maritime Affairs|Observation and assessment of crossing situations between pleasure craft and a small passenger ferry|https://link.springer.com/article/10.1007/s13437-020-00211-1
WMU Journal of Maritime Affairs|America’s Marine Highway stakeholders: a system-scale analysis of influence in decision making|https://link.springer.com/article/10.1007/s13437-020-00212-0
WMU Journal of Maritime Affairs|How do BRM-training participants understand non-technical skills?|https://link.springer.com/article/10.1007/s13437-020-00198-9
WMU Journal of Maritime Affairs|A Delphi-AHP study on STCW leadership competence in the age of autonomous maritime operations|https://link.springer.com/article/10.1007/s13437-020-00203-1
WMU Journal of Maritime Affairs|A bibliometric overview of WMU Journal of Maritime Affairs since its inception in 2002|https://link.springer.com/article/10.1007/s13437-020-00197-w
WMU Journal of Maritime Affairs|The costs of icebreaking services: an estimation based on Swedish data|https://link.springer.com/article/10.1007/s13437-019-00191-x
WMU Journal of Maritime Affairs|On the alternative approaches to stability analysis in decision support for damaged passenger ships|https://link.springer.com/article/10.1007/s13437-019-00186-8
WMU Journal of Maritime Affairs|An initial evaluation framework for the design and operational use of maritime STAMP-based safety management systems|https://link.springer.com/article/10.1007/s13437-019-00180-0
WMU Journal of Maritime Affairs|Being prepared for emergencies: a virtual environment experiment on the retention and maintenance of egress skills|https://link.springer.com/article/10.1007/s13437-019-00174-y
WMU Journal of Maritime Affairs|Research on algorithms for autonomous navigation of ships|https://link.springer.com/article/10.1007/s13437-019-00172-0
WMU Journal of Maritime Affairs|Developing multidisciplinary blended learning courses for maritime education with cross-European collaboration|https://link.springer.com/article/10.1007/s13437-019-00167-x
WMU Journal of Maritime Affairs|Exploring the new policy framework of environmental performance management for shipping: a pilot study|https://link.springer.com/article/10.1007/s13437-019-00165-z
WMU Journal of Maritime Affairs|What explains SECA compliance: rational calculation or moral judgment?|https://link.springer.com/article/10.1007/s13437-019-00163-1
WMU Journal of Maritime Affairs|A study on evaluating the status of current occupational training in the ship recycling industry in Bangladesh|https://link.springer.com/article/10.1007/s13437-019-00164-0
WMU Journal of Maritime Affairs|Assessing artefacts of maritime safety culture—current state and prerequisites for improvement|https://link.springer.com/article/10.1007/s13437-018-0160-5
WMU Journal of Maritime Affairs|Managing unruly technologies in the engine control room: from problem patching to an architectural thinking and standardization|https://link.springer.com/article/10.1007/s13437-018-0159-y
WMU Journal of Maritime Affairs|Assessing a maritime service website prototype in a ship bridge simulator: navigators’ experiences and perceptions of novel e-Navigation solutions|https://link.springer.com/article/10.1007/s13437-018-0155-2
WMU Journal of Maritime Affairs|Past, present, and future of the satellite-based automatic identification system: areas of applications (2004–2016)|https://link.springer.com/article/10.1007/s13437-018-0151-6
WMU Journal of Maritime Affairs|Improving the coexistence of offshore wind farms and shipping: an international comparison of navigational risk assessment processes|https://link.springer.com/article/10.1007/s13437-018-0149-0
WMU Journal of Maritime Affairs|Shipping operations support in the “High North”: examining availability of icebreakers along the Northern Sea Route|https://link.springer.com/article/10.1007/s13437-018-0142-7
WMU Journal of Maritime Affairs|Learning to navigate: the centrality of instructions and assessments for developing students’ professional competencies in simulator-based training|https://link.springer.com/article/10.1007/s13437-018-0139-2
WMU Journal of Maritime Affairs|How can stakeholders promote environmental and social responsibility in the shipping industry?|https://link.springer.com/article/10.1007/s13437-017-0134-z
WMU Journal of Maritime Affairs|Vocational and academic approaches to maritime education and training (MET): Trends, challenges and opportunities|https://link.springer.com/article/10.1007/s13437-017-0130-3
WMU Journal of Maritime Affairs|Towards port infrastructure adaptation: a global port climate risk analysis|https://link.springer.com/article/10.1007/s13437-016-0113-9
WMU Journal of Maritime Affairs|Trust and safety onboard|https://link.springer.com/article/10.1007/s13437-017-0126-z
WMU Journal of Maritime Affairs|Allision risk analysis of offshore petroleum installations on the Norwegian Continental Shelf—an empirical study of vessel traffic patterns|https://link.springer.com/article/10.1007/s13437-016-0123-7
WMU Journal of Maritime Affairs|Simulators in bridge operations training and assessment: a systematic review and qualitative synthesis|https://link.springer.com/article/10.1007/s13437-016-0114-8
WMU Journal of Maritime Affairs|The treatment of the sea peril exception of the Hague-Visby Rules in common law and civil law jurisdictions|https://link.springer.com/article/10.1007/s13437-016-0103-y
WMU Journal of Maritime Affairs|Review of fishing safety policies in Canada with respect to extreme environmental conditions and climate change effects|https://link.springer.com/article/10.1007/s13437-016-0110-z
WMU Journal of Maritime Affairs|A proposed quantitative methodology for the evaluation of the effectiveness of Human Element, Leadership and Management (HELM) training in the UK|https://link.springer.com/article/10.1007/s13437-016-0107-7
WMU Journal of Maritime Affairs|Evaluating the impact of PSC inspectors’ professional profile: a case study of the Spanish Maritime Administration|https://link.springer.com/article/10.1007/s13437-015-0096-y
WMU Journal of Maritime Affairs|A method for extracting key performance indicators from maritime safety management norms|https://link.springer.com/article/10.1007/s13437-015-0095-z
WMU Journal of Maritime Affairs|Relationship between latent conditions and the characteristics of holes in marine accidents based on the Swiss cheese model|https://link.springer.com/article/10.1007/s13437-015-0099-8
WMU Journal of Maritime Affairs|Blue growth and ocean governance—how to balance the use and the protection of the seas|https://link.springer.com/article/10.1007/s13437-016-0104-x
WMU Journal of Maritime Affairs|Panama Canal expansion: fuel economy and logistical risk|https://link.springer.com/article/10.1007/s13437-014-0069-6
WMU Journal of Maritime Affairs|Optimization of integrated scheduling of handling and storage operations at automated container terminals|https://link.springer.com/article/10.1007/s13437-015-0089-x
WMU Journal of Maritime Affairs|Effects of a classroom-based bridge resource management training on knowledge, attitudes, behaviour and performance of junior naval officers|https://link.springer.com/article/10.1007/s13437-014-0073-x
WMU Journal of Maritime Affairs|Barriers to energy efficiency in shipping|https://link.springer.com/article/10.1007/s13437-014-0071-z
WMU Journal of Maritime Affairs|Ship security challenges in high-risk areas: manageable or insurmountable?|https://link.springer.com/article/10.1007/s13437-014-0066-9
WMU Journal of Maritime Affairs|Development of a prototype tool for ballast water risk management using a combination of hydrodynamic models and agent-based modeling|https://link.springer.com/article/10.1007/s13437-014-0067-8
WMU Journal of Maritime Affairs|The motivations and expectations of students pursuing maritime education|https://link.springer.com/article/10.1007/s13437-015-0075-3
WMU Journal of Maritime Affairs|Getting the work done: motivation needs and processes for seafarers and dock workers|https://link.springer.com/article/10.1007/s13437-014-0064-y
WMU Journal of Maritime Affairs|Emerging LNG-fueled ships in the Chinese shipping industry: a hybrid analysis on its prospects|https://link.springer.com/article/10.1007/s13437-015-0080-6
WMU Journal of Maritime Affairs|Making lemonade out of lemons: port operators’ perceptions of their port security regulation compliance|https://link.springer.com/article/10.1007/s13437-015-0083-3
WMU Journal of Maritime Affairs|The role of port authorities in the development of LNG bunkering facilities in North European ports|https://link.springer.com/article/10.1007/s13437-014-0074-9
WMU Journal of Maritime Affairs|Exploring the range of retention issues for seafarers in global shipping: opportunities for further research|https://link.springer.com/article/10.1007/s13437-015-0078-0
WMU Journal of Maritime Affairs|Maritime and marine: synonyms, solitudes or schizophrenia?|https://link.springer.com/article/10.1007/s13437-014-0072-y
WMU Journal of Maritime Affairs|Using the flipped classroom to improve student engagement and to prepare graduates to meet maritime industry requirements: a focus on maritime education|https://link.springer.com/article/10.1007/s13437-014-0070-0
WMU Journal of Maritime Affairs|Performance-based ship management contracts using the Shipping KPI standard|https://link.springer.com/article/10.1007/s13437-014-0058-9
WMU Journal of Maritime Affairs|Modeling market valuation of offshore drilling contractors|https://link.springer.com/article/10.1007/s13437-014-0062-0
WMU Journal of Maritime Affairs|Reducing the probability of ship grounding: which measure to undertake?|https://link.springer.com/article/10.1007/s13437-013-0052-7
WMU Journal of Maritime Affairs|Communicating and learning maritime safety culture—development and evaluation of a didactic design based on an interactive module|https://link.springer.com/article/10.1007/s13437-013-0053-6
WMU Journal of Maritime Affairs|Development of ship sinking frequency model over Subsea Pipeline for Madura Strait using AIS data|https://link.springer.com/article/10.1007/s13437-013-0049-2
WMU Journal of Maritime Affairs|Maritime safety and the ISM code: a study of investigated casualties and incidents|https://link.springer.com/article/10.1007/s13437-013-0051-8
WMU Journal of Maritime Affairs|Atmospheric emissions of European SECA shipping: long-term projections|https://link.springer.com/article/10.1007/s13437-013-0050-9
WMU Journal of Maritime Affairs|Environmental risk assessment of the most commonly transported chemicals: case study of Finnish coastal areas|https://link.springer.com/article/10.1007/s13437-013-0046-5
WMU Journal of Maritime Affairs|Code of behaviour at sea: women seafarers’ shipboard identity management|https://link.springer.com/article/10.1007/s13437-013-0044-7
WMU Journal of Maritime Affairs|“Blue” social capital and work performance: anthropological fieldwork among crew members at four Danish international ships|https://link.springer.com/article/10.1007/s13437-013-0041-x
WMU Journal of Maritime Affairs|Sexual risk among female workers on cruise ships|https://link.springer.com/article/10.1007/s13437-013-0037-6
WMU Journal of Maritime Affairs|Innovation types in the Finnish maritime cluster|https://link.springer.com/article/10.1007/s13437-013-0039-4
WMU Journal of Maritime Affairs|Economic incentives for maritime shipping relating to climate protection|https://link.springer.com/article/10.1007/s13437-012-0036-z
WMU Journal of Maritime Affairs|A systemic review of shipboard SCR installations in practice|https://link.springer.com/article/10.1007/s13437-012-0034-1
WMU Journal of Maritime Affairs|Old laws for new risks at sea: mineral resources, climate change, sea lanes, and cables|https://link.springer.com/article/10.1007/s13437-012-0018-1
WMU Journal of Maritime Affairs|From Titanic to Costa Concordia—a century of lessons not learned|https://link.springer.com/article/10.1007/s13437-012-0032-3
WMU Journal of Maritime Affairs|Market-based measures for greenhouse gas emissions from ships: a review|https://link.springer.com/article/10.1007/s13437-012-0030-5
WMU Journal of Maritime Affairs|Investigating sea piracy: crime scene challenges|https://link.springer.com/article/10.1007/s13437-012-0020-7
WMU Journal of Maritime Affairs|A “rutter for piracy” in 2012|https://link.springer.com/article/10.1007/s13437-012-0026-1
WMU Journal of Maritime Affairs|The jurisdictional challenges to the prosecution of piracy cases in Kenya: mixed fortunes for a perfect model in the global war against piracy|https://link.springer.com/article/10.1007/s13437-012-0021-6
WMU Journal of Maritime Affairs|Total losses and the peril of piracy in English law of marine insurance|https://link.springer.com/article/10.1007/s13437-012-0024-3
WMU Journal of Maritime Affairs|Drops in the bucket? A review of onshore responses to Somali piracy|https://link.springer.com/article/10.1007/s13437-012-0022-5
WMU Journal of Maritime Affairs|e-Navigation and situation-dependent manoeuvring assistance to enhance maritime emergency response|https://link.springer.com/article/10.1007/s13437-011-0014-x
WMU Journal of Maritime Affairs|The Maritime Labour Convention, 2006—reflections on challenges for flag State implementation|https://link.springer.com/article/10.1007/s13437-011-0012-z
WMU Journal of Maritime Affairs|The precautionary principle in maritime affairs|https://link.springer.com/article/10.1007/s13437-011-0009-7
WMU Journal of Maritime Affairs|Risk factors and theory building: a study to improve passenger vessel safety|https://link.springer.com/article/10.1007/s13437-011-0010-1
WMU Journal of Maritime Affairs|The Year of the Seafarer and the impacts of piracy|https://link.springer.com/article/10.1007/s13437-011-0006-x
WMU Journal of Maritime Affairs|States’ obligations relating to marine monitoring and observation|https://link.springer.com/article/10.1007/s13437-011-0004-z
WMU Journal of Maritime Affairs|The impact of low sulphur fuel requirements in shipping on the competitiveness of roro shipping in Northern Europe|https://link.springer.com/article/10.1007/s13437-010-0001-7
WMU Journal of Maritime Affairs|Dealing with multicultural human resources in a socially responsible manner: a focus on the maritime industry|https://link.springer.com/article/10.1007/s13437-011-0003-0
Waste Disposal & Sustainable Energy|Energy and materials recovery from post-recycling wastes: WTE|https://link.springer.com/article/10.1007/s42768-023-00138-2
Waste Disposal & Sustainable Energy|Correction to: Decomposition of biomass gasification tar model compounds over waste tire pyrolysis char|https://link.springer.com/article/10.1007/s42768-023-00150-6
Waste Disposal & Sustainable Energy|Systematic physicochemical characterization, carbon balance and cost of production analyses of activated carbons derived from (Co)-HTC of coal discards and sewage sludge for hydrogen storage applications|https://link.springer.com/article/10.1007/s42768-023-00136-4
Waste Disposal & Sustainable Energy|Crucial role of iron plaque on thallium uptake by rice plant|https://link.springer.com/article/10.1007/s42768-022-00122-2
Waste Disposal & Sustainable Energy|Nitrite sensor using activated biochar synthesised by microwave-assisted pyrolysis|https://link.springer.com/article/10.1007/s42768-022-00120-4
Waste Disposal & Sustainable Energy|Valorisation of alum sludge to produce green and durable mortar|https://link.springer.com/article/10.1007/s42768-022-00113-3
Waste Disposal & Sustainable Energy|Decomposition of biomass gasification tar model compounds over waste tire pyrolysis char|https://link.springer.com/article/10.1007/s42768-022-00103-5
Waste Disposal & Sustainable Energy|Appropriate solid waste management system in Quelimane (Mozambique): study and design of a small-scale center for plastic sorting with wastewater treatment|https://link.springer.com/article/10.1007/s42768-022-00091-6
Waste Disposal & Sustainable Energy|Resource and waste quantification scenarios for wind turbine decommissioning in the United Kingdom|https://link.springer.com/article/10.1007/s42768-020-00057-6
Waste Disposal & Sustainable Energy|Co-pyrolysis–catalytic steam reforming of cellulose/lignin with polyethylene/polystyrene for the production of hydrogen|https://link.springer.com/article/10.1007/s42768-020-00047-8
Waste Disposal & Sustainable Energy|Plasma-enhanced catalytic activation of CO2 in a modified gliding arc reactor|https://link.springer.com/article/10.1007/s42768-020-00034-z
Waste Disposal & Sustainable Energy|Plasma reforming of toluene as a model tar compound from biomass gasification: effect of CO2 and steam|https://link.springer.com/article/10.1007/s42768-019-00011-1
Waste Disposal & Sustainable Energy|Editorial|https://link.springer.com/article/10.1007/s42768-019-00006-y
Waste and Biomass Valorization|Synthesis of Antibacterial Bioactive Compounds Using Linoleic Acid Extracted from Melon Seeds Oil and Evaluation of Its Waste Meal Ash for Fried Oil Regeneration|https://link.springer.com/article/10.1007/s12649-023-02161-0
Waste and Biomass Valorization|The Use of Oleaginous Yeasts and Microalgae Grown in Brewery Wastewater for Lipid Production and Nutrient Removal: A Review|https://link.springer.com/article/10.1007/s12649-023-02032-8
Waste and Biomass Valorization|Exploiting Virgin Olive Oil By-products Using Hydrodistillation|https://link.springer.com/article/10.1007/s12649-022-01973-w
Waste and Biomass Valorization|Comparative Analysis of the Effects of Five Pretreatment Methods on Morphological and Methane Yield of Groundnut Shells|https://link.springer.com/article/10.1007/s12649-023-02177-6
Waste and Biomass Valorization|Chemical-Physical Characterization of Bio-Based Biodegradable Plastics in View of Identifying Suitable Recycling/Recovery Strategies and Numerical Modeling of PLA Pyrolysis|https://link.springer.com/article/10.1007/s12649-023-02159-8
Waste and Biomass Valorization|Isolation and Characterization of Starch from the Purple Yam (Dioscorea alata) Anthocyanin Extraction Residue Obtained by Ultrasound-Assisted Extraction|https://link.springer.com/article/10.1007/s12649-023-02155-y
Waste and Biomass Valorization|Thermal Disposal of Post-processing Water Derived from the Hydrothermal Carbonization Process of Sewage Sludge|https://link.springer.com/article/10.1007/s12649-023-02162-z
Waste and Biomass Valorization|Black Plastic Waste Classification by Laser-Induced Fluorescence Technique Combined with Machine Learning Approaches|https://link.springer.com/article/10.1007/s12649-023-02146-z
Waste and Biomass Valorization|Anaerobic Digestion and Microfiltration of the Liquid Fraction of Pig Slurry: N Mineralization, C-CO2 Emissions and Agricultural Value of the Products|https://link.springer.com/article/10.1007/s12649-022-01963-y
Waste and Biomass Valorization|Effects of Oxidative Treatments on Biomethane Potential of Solid Olive Residues|https://link.springer.com/article/10.1007/s12649-022-01987-4
Waste and Biomass Valorization|Bacillus thuringiensis Production Through Solid-State Fermentation Using Organic Fraction of Municipal Solid Waste (OFMSW) Enzymatic Hydrolysate|https://link.springer.com/article/10.1007/s12649-022-01978-5
Waste and Biomass Valorization|Spray Deposited Cellulose Nanofibril Films: A Recyclability Study|https://link.springer.com/article/10.1007/s12649-023-02137-0
Waste and Biomass Valorization|Optimization of Chelating Process of Amino Acids of Leather Waste and Glycine with Different Minerals and Its Relationship with Arthrospira platensis Biological Activities|https://link.springer.com/article/10.1007/s12649-023-02136-1
Waste and Biomass Valorization|Validation of Electrothermal Vaporization for the Analysis of Biomass Samples and Comparison with Other Methods of Analysis|https://link.springer.com/article/10.1007/s12649-023-02129-0
Waste and Biomass Valorization|Epoxy-Silicon Composite Materials from End-of-Life Photovoltaic Panels|https://link.springer.com/article/10.1007/s12649-023-02135-2
Waste and Biomass Valorization|Silver Recovery from End-of-Life Photovoltaic Panels Based on Microbial Fuel Cell Technology|https://link.springer.com/article/10.1007/s12649-023-02128-1
Waste and Biomass Valorization|Obtaining Electroheating Elements Based on Products of Carbothermal Reduction of Fe2O3 by Waste Activated Sludge (WAS)|https://link.springer.com/article/10.1007/s12649-022-01905-8
Waste and Biomass Valorization|Bioleaching of Scandium from Bauxite Residue using Fungus Aspergillus Niger|https://link.springer.com/article/10.1007/s12649-023-02116-5
Waste and Biomass Valorization|Optimization of Supercritical Carbon Dioxide Extraction of Rice Bran Oil and γ-Oryzanol Using Multi-Factorial Design of Experiment|https://link.springer.com/article/10.1007/s12649-023-02111-w
Waste and Biomass Valorization|Blatticomposting of Food Waste, Production Estimates, Chemical Composition and CO2 Emissions Savings: A Case Study|https://link.springer.com/article/10.1007/s12649-023-02092-w
Waste and Biomass Valorization|Unique Chemistry and Structure of Pyrolyzed Bovine Bone for Enhanced Aqueous Metals Adsorption|https://link.springer.com/article/10.1007/s12649-022-01895-7
Waste and Biomass Valorization|Microplastic Contamination of Composts and Liquid Fertilizers from Municipal Biowaste Treatment Plants: Effects of the Operating Conditions|https://link.springer.com/article/10.1007/s12649-022-01870-2
Waste and Biomass Valorization|Joint Application of Biological Techniques for the Remediation of Waste Contaminated with Hydrocarbons|https://link.springer.com/article/10.1007/s12649-022-01899-3
Waste and Biomass Valorization|Effects of Pretreatment with a Ball Mill on Methane Yield of Horse Manure|https://link.springer.com/article/10.1007/s12649-023-02083-x
Waste and Biomass Valorization|Pretreatment of Grape Pomaces and Stalks Using Deep Eutectic Solvents for Succinic Acid Production Integrated in a Biorefinery Concept|https://link.springer.com/article/10.1007/s12649-023-02047-1
Waste and Biomass Valorization|Biohydrogen Production from Food Waste Using Glucose-Adapted Hyperthermophilic Archaeon|https://link.springer.com/article/10.1007/s12649-023-02049-z
Waste and Biomass Valorization|Sustainable Valorisation of Animal Manures via Thermochemical Conversion Technologies: An Inclusive Review on Recent Trends|https://link.springer.com/article/10.1007/s12649-022-01916-5
Waste and Biomass Valorization|The COOL Process: A Holistic Approach Towards Lithium Recycling|https://link.springer.com/article/10.1007/s12649-023-02043-5
Waste and Biomass Valorization|Production of Metabolites in Microalgae Under Alkali Halophilic Growth Medium Using a Dissolved Inorganic Carbon Source|https://link.springer.com/article/10.1007/s12649-023-02053-3
Waste and Biomass Valorization|Transglycosylation of Stevioside by a Commercial β-Glucanase with Fungal Extracted β-Glucans as Donors|https://link.springer.com/article/10.1007/s12649-023-02052-4
Waste and Biomass Valorization|Comparative Analysis of the Coffee and Cocoa Industry By-Products on the Performance of Polyethylene-Based Composites|https://link.springer.com/article/10.1007/s12649-023-02041-7
Waste and Biomass Valorization|Recovery of High Valuable Bioactive Molecules from Vaccinium myrtillus L. Bioresidues|https://link.springer.com/article/10.1007/s12649-023-02042-6
Waste and Biomass Valorization|Sepedonium sp. and Phellinus sp. Novel Isolates: Growth Pattern and Production of Polysaccharide-Protein Complexes on Conventional and Grape Pomace Substrates|https://link.springer.com/article/10.1007/s12649-022-02017-z
Waste and Biomass Valorization|Reduction of the Microbial Load of Digestate by the Cultivation of Galdieria sulphuraria Under Acidic Conditions|https://link.springer.com/article/10.1007/s12649-023-02036-4
Waste and Biomass Valorization|Thermal Twin 4.0: Digital Support Tool for Optimizing Hazardous Waste Rotary Kiln Incineration Plants|https://link.springer.com/article/10.1007/s12649-022-02028-w
Waste and Biomass Valorization|Production of Gallic Acid from Swietenia macrophylla Using Tannase from Bacillus Gottheilii M2S2 in Semi-Solid State Fermentation|https://link.springer.com/article/10.1007/s12649-022-02023-1
Waste and Biomass Valorization|Recovery, Purification, Analysis and Chemical Modification of a Waste Cooking Oil|https://link.springer.com/article/10.1007/s12649-022-01845-3
Waste and Biomass Valorization|Influence of Peat and Biochar on Gas Emissions and Microbial Metabolism During Co-composting of Chicken Manure and Maize Straw|https://link.springer.com/article/10.1007/s12649-022-01857-z
Waste and Biomass Valorization|Immobilized CotA Laccase for Efficient Recovery of HEAVY OIL|https://link.springer.com/article/10.1007/s12649-022-01850-6
Waste and Biomass Valorization|Compositing of Coffee Silverskin with Carbon Rich Materials Leads to High Quality Soil Amendments|https://link.springer.com/article/10.1007/s12649-022-01879-7
Waste and Biomass Valorization|Strategies for the Revalorization of Sewage Sludge in a Waste Water Treatment Plant Through the Integration of Hydrothermal Processing|https://link.springer.com/article/10.1007/s12649-022-01856-0
Waste and Biomass Valorization|Composting the Invasive Toxic Seaweed Rugulopteryx okamurae Using Five Invertebrate Species, and a Mini-review on Composting Macroalgae|https://link.springer.com/article/10.1007/s12649-022-01849-z
Waste and Biomass Valorization|Recycling of Mediterranean Fruit Fly Rearing Waste by Black Soldier Fly, Hermetia illucens|https://link.springer.com/article/10.1007/s12649-022-01847-1
Waste and Biomass Valorization|Brazilian Beach-Cast Seaweeds: Antioxidant, Photoprotection and Cytotoxicity Properties|https://link.springer.com/article/10.1007/s12649-022-01999-0
Waste and Biomass Valorization|Modeling of Diffusion of Metal Ions in Carbon Electrodes for Lithium-Ion Cells|https://link.springer.com/article/10.1007/s12649-022-01974-9
Waste and Biomass Valorization|Optimization of Aspergillus niger NRC1ami Pectinase Using Citrus Peel Pectin, Purification, and Thermodynamic Characterization of the Free and Modified Enzyme|https://link.springer.com/article/10.1007/s12649-022-01838-2
Waste and Biomass Valorization|CFD Analysis of Co-firing of Coke and Biomass in a Parallel Flow Regenerative Lime Kiln|https://link.springer.com/article/10.1007/s12649-022-01833-7
Waste and Biomass Valorization|Sequential Pretreatment of Wheat Straw: Liquid Hot Water Followed by Organosolv for the Production of Hemicellulosic Sugars, Lignin, and a Cellulose-Enriched Pulp|https://link.springer.com/article/10.1007/s12649-022-01824-8
Waste and Biomass Valorization|Analysis of Biowaste-Based Materials in the Construction Sector: Evaluation of Thermal Behaviour and Life Cycle Assessment (LCA)|https://link.springer.com/article/10.1007/s12649-022-01820-y
Waste and Biomass Valorization|Selective Hydrogenolysis of Biodiesel Waste Bioglycerol Over Titanium Phosphate (TiP) Catalysts: The Effect of Pt & WO3 Loadings|https://link.springer.com/article/10.1007/s12649-022-01909-4
Waste and Biomass Valorization|Environmental Impact of Chicken Feathers Based Polypropylene Composites Developed for Automotive and Stationary Applications and Comparison with Glass-Fibre Analogues|https://link.springer.com/article/10.1007/s12649-022-01810-0
