journal_title|article_title|article_link
OR Spectrum|The last-mile vehicle routing problem with delivery options|https://link.springer.com/article/10.1007/s00291-021-00633-0
OR Spectrum|Advanced loading constraints for 3D vehicle routing problems|https://link.springer.com/article/10.1007/s00291-021-00645-w
OR Spectrum|Analysis of an inventory system with emergency ordering option at the time of supply disruption|https://link.springer.com/article/10.1007/s00291-021-00636-x
OR Spectrum|An analytics-based heuristic decomposition of a bilevel multiple-follower cutting stock problem|https://link.springer.com/article/10.1007/s00291-021-00638-9
OR Spectrum|Leveraged least trimmed absolute deviations|https://link.springer.com/article/10.1007/s00291-021-00627-y
OR Spectrum|A machine learning-based branch and price algorithm for a sampled vehicle routing problem|https://link.springer.com/article/10.1007/s00291-020-00615-8
OR Spectrum|Correction to: Solution procedures for block selection and sequencing in flat-bedded potash underground mines|https://link.springer.com/article/10.1007/s00291-021-00629-w
OR Spectrum|Mixed-integer programming approaches for the time-constrained maximal covering routing problem|https://link.springer.com/article/10.1007/s00291-021-00635-y
OR Spectrum|Airport capacity extension, fleet investment, and optimal aircraft scheduling in a multilevel market model: quantifying the costs of imperfect markets|https://link.springer.com/article/10.1007/s00291-021-00621-4
OR Spectrum|Solution procedures for block selection and sequencing in flat-bedded potash underground mines|https://link.springer.com/article/10.1007/s00291-021-00618-z
OR Spectrum|Efficiency evaluation in data envelopment analysis using strong defining hyperplanes|https://link.springer.com/article/10.1007/s00291-021-00623-2
OR Spectrum|Last-mile delivery concepts: a survey from an operational research perspective|https://link.springer.com/article/10.1007/s00291-020-00607-8
OR Spectrum|Improving effectiveness of spare parts supply by additive manufacturing as dual sourcing option|https://link.springer.com/article/10.1007/s00291-020-00608-7
OR Spectrum|Exploration of a disrupted road network after a disaster with an online routing algorithm|https://link.springer.com/article/10.1007/s00291-020-00613-w
OR Spectrum|Railway crew scheduling with semi-flexible timetables|https://link.springer.com/article/10.1007/s00291-020-00592-y
OR Spectrum|Strategyproof auction mechanisms for network procurement|https://link.springer.com/article/10.1007/s00291-020-00597-7
OR Spectrum|The multi-mode resource investment problem: a benchmark library and a computational study of lower and upper bounds|https://link.springer.com/article/10.1007/s00291-020-00595-9
OR Spectrum|Endogenous stochastic optimisation for relief distribution assisted with unmanned aerial vehicles|https://link.springer.com/article/10.1007/s00291-020-00602-z
OR Spectrum|Integrating nurse assignment in outpatient chemotherapy appointment scheduling|https://link.springer.com/article/10.1007/s00291-020-00596-8
OR Spectrum|Robust post-disaster route restoration|https://link.springer.com/article/10.1007/s00291-020-00601-0
OR Spectrum|Robust spotter scheduling in trailer yards|https://link.springer.com/article/10.1007/s00291-020-00599-5
OR Spectrum|The risk and consequences of multiple breadbasket failures: an integrated copula and multilayer agent-based modeling approach|https://link.springer.com/article/10.1007/s00291-020-00574-0
OR Spectrum|Simultaneous planning for disaster road clearance and distribution of relief goods: a basic model and an exact solution method|https://link.springer.com/article/10.1007/s00291-020-00589-7
OR Spectrum|Humanitarian access, interrupted: dynamic near real-time network analytics and mapping for reaching communities in disaster-affected countries|https://link.springer.com/article/10.1007/s00291-020-00582-0
OR Spectrum|Optimal allocation of defibrillator drones in mountainous regions|https://link.springer.com/article/10.1007/s00291-020-00575-z
OR Spectrum|Time-based service constraints for inventory systems with commitment lead time|https://link.springer.com/article/10.1007/s00291-020-00590-0
OR Spectrum|A branch-and-bound procedure for the resource-constrained project scheduling problem with partially renewable resources and general temporal constraints|https://link.springer.com/article/10.1007/s00291-020-00583-z
OR Spectrum|A long-term unit commitment problem with hydrothermal coordination for economic and emission control in large-scale electricity systems|https://link.springer.com/article/10.1007/s00291-020-00576-y
OR Spectrum|A machine learning approach for flow shop scheduling problems with alternative resources, sequence-dependent setup times, and blocking|https://link.springer.com/article/10.1007/s00291-019-00567-8
OR Spectrum|The recoverable robust stand allocation problem: a GRU airport case study|https://link.springer.com/article/10.1007/s00291-018-0525-3
OR Spectrum|Identifying efficient solutions via simulation: myopic multi-objective budget allocation for the bi-objective case|https://link.springer.com/article/10.1007/s00291-019-00561-0
OR Spectrum|Decision making in multiobjective optimization problems under uncertainty: balancing between robustness and quality|https://link.springer.com/article/10.1007/s00291-018-0540-4
OR Spectrum|The two-region multi-depot pickup and delivery problem|https://link.springer.com/article/10.1007/s00291-018-0534-2
OR Spectrum|Centralized bundle generation in auction-based collaborative transportation|https://link.springer.com/article/10.1007/s00291-018-0516-4
OR Spectrum|Alternative formulations and improved bounds for the multi-depot fleet size and mix vehicle routing problem|https://link.springer.com/article/10.1007/s00291-017-0494-y
OR Spectrum|Estimating the potential of collaborating professionals, with an application to the Dutch film industry|https://link.springer.com/article/10.1007/s00291-017-0492-0
OR Spectrum|Pooling of critical, low-utilization resources with unavailability|https://link.springer.com/article/10.1007/s00291-017-0499-6
OR Spectrum|Transshipment policies for systems with multiple retailers and two demand classes|https://link.springer.com/article/10.1007/s00291-017-0497-8
OR Spectrum|Integrated planning of spare parts and service engineers with partial backlogging|https://link.springer.com/article/10.1007/s00291-017-0473-3
OR Spectrum|Resource allocation problems in decentralized energy management|https://link.springer.com/article/10.1007/s00291-017-0474-2
OR Spectrum|The multi-vehicle profitable pickup and delivery problem|https://link.springer.com/article/10.1007/s00291-016-0454-y
OR Spectrum|A robust asset–liability management framework for investment products with guarantees|https://link.springer.com/article/10.1007/s00291-016-0437-z
OR Spectrum|A non-autonomous optimal control model of renewable energy production under the aspect of fluctuating supply and learning by doing|https://link.springer.com/article/10.1007/s00291-016-0444-0
OR Spectrum|A competitive solution for cooperative truckload delivery|https://link.springer.com/article/10.1007/s00291-015-0394-y
OR Spectrum|Tight MIP formulations of the power-based unit commitment problem|https://link.springer.com/article/10.1007/s00291-015-0400-4
OR Spectrum|Approximations for the waiting-time distribution in an \(M/PH/c\) priority queue|https://link.springer.com/article/10.1007/s00291-015-0388-9
OR Spectrum|Preferential reducts and constructs in robust multiple criteria ranking and sorting|https://link.springer.com/article/10.1007/s00291-014-0361-z
OR Spectrum|Detecting price thresholds in choice models using a semi-parametric approach|https://link.springer.com/article/10.1007/s00291-012-0313-4
OR Spectrum|Analysis of finite-buffer state-dependent bulk queues|https://link.springer.com/article/10.1007/s00291-012-0282-7
OR Spectrum|Periodic capacity management under a lead-time performance constraint|https://link.springer.com/article/10.1007/s00291-011-0261-4
OR Spectrum|Lead time anticipation in Supply Chain Operations Planning|https://link.springer.com/article/10.1007/s00291-011-0267-y
OR Spectrum|Models and algorithms for the heterogeneous dial-a-ride problem with driver-related constraints|https://link.springer.com/article/10.1007/s00291-010-0229-9
OR Spectrum|Mean sojourn times in two-queue fork-join systems: bounds and approximations|https://link.springer.com/article/10.1007/s00291-010-0235-y
OR Spectrum|Line planning in public transportation: models and methods|https://link.springer.com/article/10.1007/s00291-011-0251-6
OR Spectrum|Polling systems with batch service|https://link.springer.com/article/10.1007/s00291-011-0275-y
OR Spectrum|Health care operations management|https://link.springer.com/article/10.1007/s00291-012-0288-1
OR Spectrum|Analytical models to determine room requirements in outpatient clinics|https://link.springer.com/article/10.1007/s00291-012-0287-2
OR Spectrum|Efficiency evaluation for pooling resources in health care|https://link.springer.com/article/10.1007/s00291-010-0228-x
OR Spectrum|Cyclic transfers in school timetabling|https://link.springer.com/article/10.1007/s00291-010-0227-y
OR Spectrum|Special issue on optimization in disaster relief|https://link.springer.com/article/10.1007/s00291-011-0262-3
OR Spectrum|A method to optimize evacuation instructions|https://link.springer.com/article/10.1007/s00291-011-0245-4
OR Spectrum|Risk approaches for delivering disaster relief supplies|https://link.springer.com/article/10.1007/s00291-011-0258-z
OR Spectrum|On the effects of the degree of discretion in reporting managerial performance|https://link.springer.com/article/10.1007/s00291-010-0220-5
OR Spectrum|Dynamic tax depreciation strategies|https://link.springer.com/article/10.1007/s00291-010-0214-3
OR Spectrum|Branching-type polling systems with large setups|https://link.springer.com/article/10.1007/s00291-009-0174-7
OR Spectrum|Food production and supply chain management|https://link.springer.com/article/10.1007/s00291-010-0222-3
OR Spectrum|Order acceptance in food processing systems with random raw material requirements|https://link.springer.com/article/10.1007/s00291-010-0213-4
OR Spectrum|Immunity-based evolutionary algorithm for optimal global container repositioning in liner shipping|https://link.springer.com/article/10.1007/s00291-010-0208-1
OR Spectrum|A quantitative analysis of container vessel arrival planning strategies|https://link.springer.com/article/10.1007/s00291-009-0186-3
OR Spectrum|Robust cyclic berth planning of container vessels|https://link.springer.com/article/10.1007/s00291-010-0198-z
OR Spectrum|Performance analysis of berth configurations at container terminals|https://link.springer.com/article/10.1007/s00291-010-0201-8
OR Spectrum|Online rules for container stacking|https://link.springer.com/article/10.1007/s00291-010-0205-4
OR Spectrum|Look-ahead strategies for dynamic pickup and delivery problems|https://link.springer.com/article/10.1007/s00291-008-0146-3
OR Spectrum|Optimal portfolio selection for the small investor considering risk and transaction costs|https://link.springer.com/article/10.1007/s00291-008-0152-5
OR Spectrum|k-Shortest routing of trains on shunting yards|https://link.springer.com/article/10.1007/s00291-008-0140-9
OR Spectrum|On a branch-and-bound approach for a Huff-like Stackelberg location problem|https://link.springer.com/article/10.1007/s00291-008-0133-8
OR Spectrum|An integrated approach to inventory and flexible capacity management subject to fixed costs and non-stationary stochastic demand|https://link.springer.com/article/10.1007/s00291-008-0122-y
OR Spectrum|Setting safety stocks in multi-stage inventory systems under rolling horizon mathematical programming models|https://link.springer.com/article/10.1007/s00291-007-0086-3
OR Spectrum|Advance demand information and a restricted production capacity: on the optimality of order base-stock policies|https://link.springer.com/article/10.1007/s00291-006-0076-x
Obere Extremität|Predictive value of the deltoid tuberosity index for assessing the risk of screw cut-out|https://link.springer.com/article/10.1007/s11678-023-00736-w
Obere Extremität|Lateral ulnar collateral ligament reconstruction of the elbow using a triceps tendon autograft—a technical note|https://link.springer.com/article/10.1007/s11678-022-00721-9
Obere Extremität|Anatomic total shoulder arthroplasty in patients under 50 and over 80 years of age. Part 2|https://link.springer.com/article/10.1007/s11678-022-00713-9
Obere Extremität|A novel arthroscopic transosseous suture-button fixation technique for anterior glenoid fractures|https://link.springer.com/article/10.1007/s11678-022-00711-x
Obere Extremität|Surgical management of a traumatic elbow dislocation with disruption of the brachial artery|https://link.springer.com/article/10.1007/s11678-022-00686-9
Obere Extremität|Bankart-Plus zur Behandlung von Patienten mit anteriorer Schulterinstabilität und kleinen bis moderaten Glenoiddefekten|https://link.springer.com/article/10.1007/s11678-022-00710-y
Obere Extremität|Anatomic total shoulder arthroplasty in patients under 50 and over 80 years of age. Part 1|https://link.springer.com/article/10.1007/s11678-022-00708-6
Obere Extremität|Conservative treatment of fractures involving the coronoid process|https://link.springer.com/article/10.1007/s11678-022-00692-x
Obere Extremität|Postoperative Frühmaßnahmen und Rehabilitation nach operativer Arthrolyse bei Ellenbogensteife|https://link.springer.com/article/10.1007/s11678-022-00697-6
Obere Extremität|Algorithmus zur konservativen Behandlung von proximalen Humerusfrakturen|https://link.springer.com/article/10.1007/s11678-022-00702-y
Obere Extremität|Behandlung von Sehnenrupturen mit Stammzellen: eine aktuelle Übersicht|https://link.springer.com/article/10.1007/s11678-022-00699-4
Obere Extremität|Securing the ulnar nerve in plate osteosynthesis of the coronoid process: exposure and closure|https://link.springer.com/article/10.1007/s11678-022-00682-z
Obere Extremität|Die Bedeutung von computerunterstützter Operationstechnik und Planung der Glenoidpositionierung bei anatomischer Schultertotalprothese|https://link.springer.com/article/10.1007/s11678-022-00684-x
Obere Extremität|Versorgungsrealität in Deutschland: ein Auszug aus dem Schulterendoprothesenregister der Deutschen Vereinigung für Schulter- und Ellenbogenchirurgie e.V. (DVSE)|https://link.springer.com/article/10.1007/s11678-022-00689-6
Obere Extremität|Arthroscopic treatment of a multifragmentary glenoid fracture|https://link.springer.com/article/10.1007/s11678-021-00637-w
Obere Extremität|Quantifizierung der Belastungen des Muskel-Band-Apparats im Schultergelenk von Speerwerfern|https://link.springer.com/article/10.1007/s11678-021-00674-5
Obere Extremität|“Parachute” technique for combined irreparable subscapularis and posterosuperior rotator cuff tears|https://link.springer.com/article/10.1007/s11678-021-00660-x
Obere Extremität|Surgical reconstruction of small and medium rotator cuff tears shows superior long-term results|https://link.springer.com/article/10.1007/s11678-021-00663-8
Obere Extremität|Establishing an institutional reverse total shoulder arthroplasty registry|https://link.springer.com/article/10.1007/s11678-021-00659-4
Obere Extremität|Irreparable Rotatorenmanschettenrupturen: Einfluss der Rupturmorphologie auf die aktive Beweglichkeit|https://link.springer.com/article/10.1007/s11678-021-00669-2
Obere Extremität|Joint-preserving surgical treatment options for irreparable posterosuperior rotator cuff tear|https://link.springer.com/article/10.1007/s11678-021-00657-6
Obere Extremität|Pseudoparalysis and pseudoparesis of the shoulder|https://link.springer.com/article/10.1007/s11678-021-00658-5
Obere Extremität|Is limited external rotation after reverse shoulder arthroplasty associated with glenoidal notching?|https://link.springer.com/article/10.1007/s11678-021-00668-3
Obere Extremität|Erratum to: Supraspinatus tear—a mechanical outlet impingement lesion?|https://link.springer.com/article/10.1007/s11678-021-00645-w
Obere Extremität|Arthroscopic treatment of calcifying tendinitis|https://link.springer.com/article/10.1007/s11678-021-00632-1
Obere Extremität|Imaging diagnosis of radial head fractures—evaluation of plain radiography vs. CT scans|https://link.springer.com/article/10.1007/s11678-021-00642-z
Obere Extremität|Internal bracing in the treatment of elbow instabilities|https://link.springer.com/article/10.1007/s11678-021-00653-w
Obere Extremität|„Patient-reported outcome measures“ (PROMs) in der Schulter- und Ellenbogenchirurgie|https://link.springer.com/article/10.1007/s11678-020-00615-8
Obere Extremität|Arthroscopic osteocapsular arthroplasty for osteoarthritic elbow|https://link.springer.com/article/10.1007/s11678-021-00644-x
Obere Extremität|Current treatment concepts of calcifying tendinitis of the shoulder|https://link.springer.com/article/10.1007/s11678-020-00620-x
Obere Extremität|Typical patterns of malalignment in the degenerative acromioclavicular joint|https://link.springer.com/article/10.1007/s11678-021-00633-0
Obere Extremität|Surgical reconstruction of the anterolateral acromion with a tricortical iliac crest bone graft after extensive acromioplasty|https://link.springer.com/article/10.1007/s11678-021-00624-1
Obere Extremität|Correction of the CSA does not decrease the re-tear rate after SSP repair|https://link.springer.com/article/10.1007/s11678-021-00641-0
Obere Extremität|Supraspinatus tear—a mechanical outlet impingement lesion?|https://link.springer.com/article/10.1007/s11678-021-00628-x
Obere Extremität|Plättchenkonzentrate in der Behandlung von Rotatorenmanschettenläsionen|https://link.springer.com/article/10.1007/s11678-021-00646-9
Obere Extremität|Arthroscopic Bankart repair with knotless all-suture anchors|https://link.springer.com/article/10.1007/s11678-021-00625-0
Obere Extremität|Cemented all-polyethylene glenoid with standard or individualized backside curvature|https://link.springer.com/article/10.1007/s11678-020-00564-2
Obere Extremität|Conservative management of first-time traumatic anterior shoulder dislocation|https://link.springer.com/article/10.1007/s11678-021-00626-z
Obere Extremität|Labral lesions in first-time traumatic anterior shoulder dislocation: it’s more than just Bankart …|https://link.springer.com/article/10.1007/s11678-021-00629-w
Obere Extremität|State of the art for treatment of bony defects around anterior shoulder instability—the American perspective|https://link.springer.com/article/10.1007/s11678-021-00631-2
Obere Extremität|Delphi survey on conventional conservative treatment of functional posterior shoulder instability|https://link.springer.com/article/10.1007/s11678-020-00586-w
Obere Extremität|State-of-the art treatment of bony defects in anterior shoulder instability—the European perspective|https://link.springer.com/article/10.1007/s11678-020-00618-5
Obere Extremität|Alternative and additive arthroscopic soft-tissue procedures for anterior shoulder instability|https://link.springer.com/article/10.1007/s11678-021-00634-z
Obere Extremität|Indication and technique for arthroscopic stabilization of anterior shoulder instability with multidirectional laxity|https://link.springer.com/article/10.1007/s11678-021-00623-2
Obere Extremität|Double-plate osteosynthesis for proximal ulnar fractures|https://link.springer.com/article/10.1007/s11678-020-00602-z
Obere Extremität|Predictors of avascular necrosis of the trochlea after pediatric supracondylar humerus fractures|https://link.springer.com/article/10.1007/s11678-020-00606-9
Obere Extremität|Elbow stability after simple elbow dislocation|https://link.springer.com/article/10.1007/s11678-020-00609-6
Obere Extremität|Prosthetic replacement of the radial head|https://link.springer.com/article/10.1007/s11678-020-00595-9
Obere Extremität|Laterale Epikondylopathie|https://link.springer.com/article/10.1007/s11678-020-00614-9
Obere Extremität|Radial head fractures in young, active patients|https://link.springer.com/article/10.1007/s11678-020-00605-w
Obere Extremität|Medial epicondylopathy—microtrauma and pathologic overuse as a cause of degeneration of the flexor tendons|https://link.springer.com/article/10.1007/s11678-020-00603-y
Obere Extremität|Distal triceps tendinopathies|https://link.springer.com/article/10.1007/s11678-020-00601-0
Obere Extremität|Osteochondrosis dissecans des Ellenbogengelenks|https://link.springer.com/article/10.1007/s11678-020-00604-x
Obere Extremität|Full-wedge metallic reconstruction of glenoid bone deficiency in reverse shoulder arthroplasty|https://link.springer.com/article/10.1007/s11678-020-00587-9
Obere Extremität|Influence of glenosphere diameter and lateralization on instability of reverse shoulder arthroplasty|https://link.springer.com/article/10.1007/s11678-020-00593-x
Obere Extremität|Bipolar lateralization in reverse shoulder arthroplasty for avoidance of scapular notching|https://link.springer.com/article/10.1007/s11678-020-00594-w
Obere Extremität|Range of motion after reverse shoulder arthroplasty: which combinations of humeral stem and glenosphere work best?|https://link.springer.com/article/10.1007/s11678-020-00599-5
Obere Extremität|Lateral acromioplasty for correction of the critical shoulder angle|https://link.springer.com/article/10.1007/s11678-020-00578-w
Obere Extremität|Dreidimensionale Planung und Verwendung patientenspezifischer Instrumentierung (PSI) in der Schultertotalendoprothetik|https://link.springer.com/article/10.1007/s11678-020-00580-2
Obere Extremität|Evidence-based recommendations for the treatment of mechanical outlet impingement|https://link.springer.com/article/10.1007/s11678-020-00579-9
Obere Extremität|Revision of failed reverse shoulder arthroplasty—a point of no return?|https://link.springer.com/article/10.1007/s11678-020-00598-6
Obere Extremität|Arthroscopically assisted stabilization of chronic bidirectional acromioclavicular joint instability using a low-profile implant and a free tendon graft|https://link.springer.com/article/10.1007/s11678-020-00576-y
Obere Extremität|Arthroscopically assisted stabilization versus hook plate fixation for chronic acromioclavicular joint separation|https://link.springer.com/article/10.1007/s11678-020-00574-0
Obere Extremität|3-Year results of arthroscopic management of lateral clavicle fractures|https://link.springer.com/article/10.1007/s11678-020-00565-1
Obere Extremität|Reliability of dynamic fluoroscopy for medial elbow stability in the presence of radial head resection|https://link.springer.com/article/10.1007/s11678-020-00572-2
Obere Extremität|Verletzungen des Akromioklavikulargelenks|https://link.springer.com/article/10.1007/s11678-020-00560-6
Obere Extremität|Simulation of life-like distal humerus and olecranon fractures in fresh frozen human cadaveric specimens|https://link.springer.com/article/10.1007/s11678-020-00573-1
Obere Extremität|Arthroscopic superior capsular reconstruction using a human dermal allograft in patients with and without preoperative pseudoparalysis|https://link.springer.com/article/10.1007/s11678-019-0531-3
Obere Extremität|Outcome after operative revision of clavicular nonunions|https://link.springer.com/article/10.1007/s11678-020-00558-0
Obere Extremität|Outcomes and revision rates of primary vs. secondary reverse total shoulder arthroplasty for proximal humeral fractures|https://link.springer.com/article/10.1007/s11678-020-00559-z
Obere Extremität|Influence of glenoid implant depth on the bone–polymethylmethacrylate interface|https://link.springer.com/article/10.1007/s11678-019-0512-6
Obere Extremität|Corrective osteotomies at the distal humerus and forearm: a practical review|https://link.springer.com/article/10.1007/s11678-019-00550-3
Obere Extremität|Primary vs. secondary total elbow arthroplasty for distal humerus fractures|https://link.springer.com/article/10.1007/s11678-019-0523-3
Obere Extremität|A prospective comparison of short-term results after arthroscopic and open elbow procedures in elbow stiffness|https://link.springer.com/article/10.1007/s11678-019-00544-1
Obere Extremität|Rehabilitation following reverse shoulder arthroplasty|https://link.springer.com/article/10.1007/s11678-019-0513-5
Obere Extremität|Tuberkulafixierung bei inverser Frakturprothese|https://link.springer.com/article/10.1007/s11678-019-0530-4
Obere Extremität|Risk factors for loosening of cemented glenoid components in anatomical shoulder arthroplasty|https://link.springer.com/article/10.1007/s11678-019-0535-z
Obere Extremität|The Danish Shoulder Arthroplasty Registry|https://link.springer.com/article/10.1007/s11678-019-0524-2
Obere Extremität|Posterior fracture dislocation of the proximal humerus|https://link.springer.com/article/10.1007/s11678-019-0522-4
Obere Extremität|Anterior fracture dislocation of the proximal humerus|https://link.springer.com/article/10.1007/s11678-019-0509-1
Obere Extremität|Head-split fractures of the proximal humerus|https://link.springer.com/article/10.1007/s11678-019-0520-6
Obere Extremität|Hemi- vs. reverse shoulder arthroplasty for acute proximal humeral fractures|https://link.springer.com/article/10.1007/s11678-019-0507-3
Obere Extremität|Open reduction, retention, and fixation of proximal humeral fractures using a locking plate osteosynthesis|https://link.springer.com/article/10.1007/s11678-019-0521-5
Obere Extremität|Combined fractures of the humeral head and the glenoid|https://link.springer.com/article/10.1007/s11678-019-0508-2
Obere Extremität|Short-stem anatomical shoulder replacement—a systematic review|https://link.springer.com/article/10.1007/s11678-019-0514-4
Obere Extremität|Arthroscopic low-profile reconstruction for acute acromioclavicular joint instability|https://link.springer.com/article/10.1007/s11678-019-0506-4
Obere Extremität|Nonoperative treatment of olecranon fractures in the elderly—a systematic review|https://link.springer.com/article/10.1007/s11678-018-0488-7
Obere Extremität|Monteggia-like lesions|https://link.springer.com/article/10.1007/s11678-018-0485-x
Obere Extremität|Lower trapezius transfer with semitendinosus tendon augmentation|https://link.springer.com/article/10.1007/s11678-018-0495-8
Obere Extremität|Superiore Kapselrekonstruktion: Indikation und klinische Resultate|https://link.springer.com/article/10.1007/s11678-018-0479-8
Obere Extremität|Dynamic instability of the acromioclavicular joint|https://link.springer.com/article/10.1007/s11678-018-0469-x
Obere Extremität|Rate of avascular necrosis after fracture dislocations of the proximal humerus|https://link.springer.com/article/10.1007/s11678-018-0452-6
Obere Extremität|Lower trapezius transfer with Achilles tendon augmentation: indication and clinical results|https://link.springer.com/article/10.1007/s11678-018-0489-6
