journal_title|article_title|article_link
TEST|Correction to: Small area estimation of proportions under area-level compositional mixed models|https://link.springer.com/article/10.1007/s11749-021-00767-x
TEST|Smooth estimation of size distributions in an oriented cylinder model|https://link.springer.com/article/10.1007/s11749-020-00729-9
TEST|Dimension reduction for longitudinal multivariate data by optimizing class separation of projected latent Markov models|https://link.springer.com/article/10.1007/s11749-020-00727-x
TEST|Second-order and local characteristics of network intensity functions|https://link.springer.com/article/10.1007/s11749-020-00720-4
TEST|Maximum likelihood estimators based on discrete component lifetimes of a k-out-of-n system|https://link.springer.com/article/10.1007/s11749-020-00724-0
TEST|Comments on: Recent advances in directional statistics|https://link.springer.com/article/10.1007/s11749-021-00764-0
TEST|On the prevalence of information inconsistency in normal linear models|https://link.springer.com/article/10.1007/s11749-020-00704-4
TEST|Rejoinder on: Tests for multivariate normality—a critical review with emphasis on weighted \(L^2\)-statistics|https://link.springer.com/article/10.1007/s11749-020-00744-w
TEST|Maximum observed likelihood prediction of future record values|https://link.springer.com/article/10.1007/s11749-020-00701-7
TEST|Robust estimation and inference for general varying coefficient models with missing observations|https://link.springer.com/article/10.1007/s11749-019-00692-0
TEST|Tests for multivariate normality—a critical review with emphasis on weighted \(L^2\)-statistics|https://link.springer.com/article/10.1007/s11749-020-00740-0
TEST|A class of asymptotically efficient estimators based on sample spacings|https://link.springer.com/article/10.1007/s11749-019-00637-7
TEST|Small area estimation of proportions under area-level compositional mixed models|https://link.springer.com/article/10.1007/s11749-019-00688-w
TEST|Comments on: Inference and computation with Generalized Additive Models and their extensions|https://link.springer.com/article/10.1007/s11749-020-00713-3
TEST|Comments on: Inference and computation with Generalized Additive Models and their extensions|https://link.springer.com/article/10.1007/s11749-020-00714-2
TEST|Inference and computation with generalized additive models and their extensions|https://link.springer.com/article/10.1007/s11749-020-00711-5
TEST|NOVELIST estimator of large correlation and covariance matrices and their inverses|https://link.springer.com/article/10.1007/s11749-018-0592-4
TEST|Sharp bounds on distribution functions and expectations of mixtures of ordered families of distributions|https://link.springer.com/article/10.1007/s11749-018-0604-4
TEST|Exact testing with random permutations|https://link.springer.com/article/10.1007/s11749-017-0571-1
TEST|Circular local likelihood|https://link.springer.com/article/10.1007/s11749-017-0576-9
TEST|On the correspondence from Bayesian log-linear modelling to logistic regression modelling with g-priors|https://link.springer.com/article/10.1007/s11749-017-0540-8
TEST|Comments on: High-dimensional simultaneous inference with the bootstrap|https://link.springer.com/article/10.1007/s11749-017-0555-1
TEST|Robust Bayesian regression with the forward search: theory and data analysis|https://link.springer.com/article/10.1007/s11749-017-0542-6
TEST|Bayesian estimation of the threshold of a generalised pareto distribution for heavy-tailed observations|https://link.springer.com/article/10.1007/s11749-016-0501-7
TEST|Bootstrap variance estimation for Nadaraya quantile estimator|https://link.springer.com/article/10.1007/s11749-009-0137-y
TEST|Comments on: Panel data analysis—advantages and challenges|https://link.springer.com/article/10.1007/s11749-007-0050-1
TOP|Reoptimisation strategies for dynamic vehicle routing problems with proximity-dependent nodes|https://link.springer.com/article/10.1007/s11750-023-00656-6
TOP|Correction to: The impact of convexity on expansion planning in low-carbon electricity markets|https://link.springer.com/article/10.1007/s11750-023-00653-9
TOP|Analysis of the selective traveling salesman problem with time-dependent profits|https://link.springer.com/article/10.1007/s11750-022-00632-6
TOP|Cutting uncertain stock and vehicle routing in a sustainability forestry harvesting problem|https://link.springer.com/article/10.1007/s11750-022-00623-7
TOP|Directed communication in games with directed graphs|https://link.springer.com/article/10.1007/s11750-023-00654-8
TOP|Constraint relaxation for the discrete ordered median problem|https://link.springer.com/article/10.1007/s11750-022-00651-3
TOP|Marginality and the position value|https://link.springer.com/article/10.1007/s11750-022-00647-z
TOP|Ambiguities and nonmonotonicities under prosumer power|https://link.springer.com/article/10.1007/s11750-022-00628-2
TOP|The impact of convexity on expansion planning in low-carbon electricity markets|https://link.springer.com/article/10.1007/s11750-022-00626-4
TOP|Day-ahead market bidding taking the balancing power market into account|https://link.springer.com/article/10.1007/s11750-022-00645-1
TOP|Regression markets and application to energy forecasting|https://link.springer.com/article/10.1007/s11750-022-00631-7
TOP|Optimal pricing for electricity retailers based on data-driven consumers’ price-response|https://link.springer.com/article/10.1007/s11750-022-00622-8
TOP|Parallel batching with multi-size jobs and incompatible job families|https://link.springer.com/article/10.1007/s11750-022-00644-2
TOP|Mathematical optimization models for reallocating and sharing health equipment in pandemic situations|https://link.springer.com/article/10.1007/s11750-022-00643-3
TOP|An introduction to stochastic bin packing-based server consolidation with conflicts|https://link.springer.com/article/10.1007/s11750-021-00613-1
TOP|The effect of consolidated periods in heterogeneous lot-sizing games|https://link.springer.com/article/10.1007/s11750-021-00614-0
TOP|An exact lexicographic approach for the maximally risk-disjoint/minimal cost path pair problem in telecommunication networks|https://link.springer.com/article/10.1007/s11750-021-00619-9
TOP|A simple and effective algorithm for the maximum happy vertices problem|https://link.springer.com/article/10.1007/s11750-021-00610-4
TOP|Interdicting facilities in tree networks|https://link.springer.com/article/10.1007/s11750-021-00600-6
TOP|A column-and-constraint generation algorithm for two-stage stochastic programming problems|https://link.springer.com/article/10.1007/s11750-021-00593-2
TOP|Comments on: Tabu search tutorial. A Graph Drawing Application|https://link.springer.com/article/10.1007/s11750-021-00607-z
TOP|Mathematical optimization in classification and regression trees|https://link.springer.com/article/10.1007/s11750-021-00594-1
TOP|Comments on: Shared resources in collaborative vehicle routing|https://link.springer.com/article/10.1007/s11750-020-00542-5
TOP|Nontransferable utility bankruptcy games|https://link.springer.com/article/10.1007/s11750-019-00527-z
TOP|Existence of Nash equilibria in stochastic games of resource extraction with risk-sensitive players|https://link.springer.com/article/10.1007/s11750-019-00516-2
TOP|Congress seat allocation using mathematical optimization|https://link.springer.com/article/10.1007/s11750-019-00515-3
TOP|Comments on: Perspectives on integer programming for time-dependent models|https://link.springer.com/article/10.1007/s11750-019-00512-6
TOP|Resource allocation problems with concave reward functions|https://link.springer.com/article/10.1007/s11750-018-0482-7
TOP|Polling: past, present, and perspective|https://link.springer.com/article/10.1007/s11750-018-0484-5
TOP|On symmetric stochastic games of resource extraction with weakly continuous transitions|https://link.springer.com/article/10.1007/s11750-017-0465-0
TOP|On the convexity of step out–step in sequencing games|https://link.springer.com/article/10.1007/s11750-017-0455-2
TOP|Solving structured nonsmooth convex optimization with complexity \(\mathcal {O}(\varepsilon ^{-1/2})\)|https://link.springer.com/article/10.1007/s11750-017-0462-3
TOP|Disruption management in vehicle routing and scheduling for road freight transport: a review|https://link.springer.com/article/10.1007/s11750-018-0469-4
TOP|Fall back proper equilibrium|https://link.springer.com/article/10.1007/s11750-017-0447-2
TOP|A strategic decision support system framework for energy-efficient technology investments|https://link.springer.com/article/10.1007/s11750-016-0429-9
TOP|Games with a permission structure - A survey on generalizations and applications|https://link.springer.com/article/10.1007/s11750-017-0440-9
TOP|Comments on: Transversality of the Shapley value|https://link.springer.com/article/10.1007/s11750-008-0050-7
TOP|A taxonomy of best-reply multifunctions in 2×2×2 trimatrix games|https://link.springer.com/article/10.1007/s11750-007-0022-3
TOP|Comments on: Dynamic priority allocation via restless bandit marginal productivity indices|https://link.springer.com/article/10.1007/s11750-007-0026-z
TOP|Multicriteria games and potentials|https://link.springer.com/article/10.1007/s11750-007-0008-1
TSG - Tijdschrift voor gezondheidswetenschappen|Kwaliteitsverbetering als een gezamenlijke opgave|https://link.springer.com/article/10.1007/s12508-023-00390-1
TSG - Tijdschrift voor gezondheidswetenschappen|Ervaringen en ondersteuningsbehoeften van leefstijlcoaches in het gebruik van digitale coachingsmiddelen bij cliënten met overgewicht|https://link.springer.com/article/10.1007/s12508-023-00379-w
TSG - Tijdschrift voor gezondheidswetenschappen|Population differences in completeness and reliability of Dutch COVID-19 registry data|https://link.springer.com/article/10.1007/s12508-023-00377-y
TSG - Tijdschrift voor gezondheidswetenschappen|Samenvatting van het Kinderdeel van de ‘Richtlijn overgewicht en obesitas bij volwassenen en kinderen. Diagnostiek, ondersteuning en zorg voor mensen met obesitas of overgewicht in combinatie met risicofactoren en/of comorbiditeit’|https://link.springer.com/article/10.1007/s12508-023-00387-w
TSG - Tijdschrift voor gezondheidswetenschappen|Samen evalueren met de doelgroep: lessen uit de ontwikkeling van een participatief evaluatie-instrument|https://link.springer.com/article/10.1007/s12508-023-00378-x
TSG - Tijdschrift voor gezondheidswetenschappen|For the greater good? Bereidheid van ouders om hun kinderen van 5 tot 11 jaar te vaccineren tegen corona|https://link.springer.com/article/10.1007/s12508-023-00381-2
TSG - Tijdschrift voor gezondheidswetenschappen|De volgende stap voor een Rookvrije Generatie|https://link.springer.com/article/10.1007/s12508-023-00389-8
TSG - Tijdschrift voor gezondheidswetenschappen|Is er een verband tussen de sociaal-emotionele gezondheid van kinderen en stress, zorgen of spanningen in het gezin?|https://link.springer.com/article/10.1007/s12508-023-00399-6
TSG - Tijdschrift voor gezondheidswetenschappen|Gezondheidsbevordering bij mensen met een psychische aandoening en/of licht verstandelijke beperking vraagt visie, scholing en samenwerking van sociaal werkers en verpleegkundigen|https://link.springer.com/article/10.1007/s12508-023-00380-3
TSG - Tijdschrift voor gezondheidswetenschappen|A resilient public health in 2030: #buthow?|https://link.springer.com/article/10.1007/s12508-022-00375-6
TSG - Tijdschrift voor gezondheidswetenschappen|Slaapdeprivatie in de vroege tienerjaren als voorspeller voor psychosociale problemen op 15- tot 16-jarige leeftijd bij Nederlandse jongeren|https://link.springer.com/article/10.1007/s12508-023-00376-z
TSG - Tijdschrift voor gezondheidswetenschappen|Honderd jaar TSG: terugblik en toekomst|https://link.springer.com/article/10.1007/s12508-022-00360-z
TSG - Tijdschrift voor gezondheidswetenschappen|Lang zullen we leven!|https://link.springer.com/article/10.1007/s12508-022-00365-8
TSG - Tijdschrift voor gezondheidswetenschappen|Een veerkrachtige publieke gezondheid in 2030: #hoedan?|https://link.springer.com/article/10.1007/s12508-022-00364-9
TSG - Tijdschrift voor gezondheidswetenschappen|Opkomst en neergang van ziekten in Nederland|https://link.springer.com/article/10.1007/s12508-022-00362-x
TSG - Tijdschrift voor gezondheidswetenschappen|De nieuwe volksgezondheidsexpert als gamechanger in een stevige preventie-infrastructuur|https://link.springer.com/article/10.1007/s12508-022-00363-w
TSG - Tijdschrift voor gezondheidswetenschappen|Honderd jaar TSG – Tijdschrift voor Gezondheidswetenschappen|https://link.springer.com/article/10.1007/s12508-022-00361-y
TSG - Tijdschrift voor gezondheidswetenschappen|Het meten van een brede benadering van gezondheid vraagt een brede aanpak in wetenschappelijk onderzoek|https://link.springer.com/article/10.1007/s12508-022-00366-7
TSG - Tijdschrift voor gezondheidswetenschappen|Een gezonde toekomst voor iedereen|https://link.springer.com/article/10.1007/s12508-022-00373-8
TSG - Tijdschrift voor gezondheidswetenschappen|Regional differences in healthcare costs further explained: The contribution of health, lifestyle, loneliness and mastery|https://link.springer.com/article/10.1007/s12508-022-00369-4
TSG - Tijdschrift voor gezondheidswetenschappen|Leerklimaat perceptie van aios en supervisors binnen de vernieuwde medische vervolgopleiding arts Maatschappij + Gezondheid|https://link.springer.com/article/10.1007/s12508-022-00367-6
TSG - Tijdschrift voor gezondheidswetenschappen|Het signaleren, handelen en melden bij vermoedens van kindermishandeling door huisartsen|https://link.springer.com/article/10.1007/s12508-022-00372-9
TSG - Tijdschrift voor gezondheidswetenschappen|Morele dilemma’s rond gelijke kansen op gezondheid|https://link.springer.com/article/10.1007/s12508-022-00370-x
TSG - Tijdschrift voor gezondheidswetenschappen|Verticale samenwerking: een duurzaam perspectief?|https://link.springer.com/article/10.1007/s12508-022-00371-w
TSG - Tijdschrift voor gezondheidswetenschappen|Nieuwe wegen naar arbocuratieve samenwerking: samen werken van praktijkondersteuners huis- en bedrijfsarts bij multiproblematiek|https://link.springer.com/article/10.1007/s12508-022-00374-7
TSG - Tijdschrift voor gezondheidswetenschappen|Regional differences in health further explained|https://link.springer.com/article/10.1007/s12508-022-00368-5
TSG - Tijdschrift voor gezondheidswetenschappen|Populatieverschillen in de volledigheid en betrouwbaarheid van COVID-19-registratiedata|https://link.springer.com/article/10.1007/s12508-022-00358-7
TSG - Tijdschrift voor gezondheidswetenschappen|Landelijke ambities versus lokale uitwerking: gemeentelijk gezondheidsbeleid en lokale tabaksontmoediging laten te wensen over|https://link.springer.com/article/10.1007/s12508-022-00354-x
TSG - Tijdschrift voor gezondheidswetenschappen|Participatie, systeemdenken en nog een crisis|https://link.springer.com/article/10.1007/s12508-022-00359-6
TSG - Tijdschrift voor gezondheidswetenschappen|Beeldzorg in de gehandicaptenzorg – door corona eindelijk een doorbraak! Of toch niet?|https://link.springer.com/article/10.1007/s12508-022-00352-z
TSG - Tijdschrift voor gezondheidswetenschappen|‘Als je het weet, dan heb je een keuze’|https://link.springer.com/article/10.1007/s12508-022-00350-1
TSG - Tijdschrift voor gezondheidswetenschappen|Marktvaccinaties in Rotterdam|https://link.springer.com/article/10.1007/s12508-022-00355-w
TSG - Tijdschrift voor gezondheidswetenschappen|Alarmerend beeld onder personeel ggz; uitputting, angst- en somberheidsklachten met mogelijk vertrek uit de ggz als gevolg|https://link.springer.com/article/10.1007/s12508-022-00353-y
TSG - Tijdschrift voor gezondheidswetenschappen|Binnensporten tijdens de COVID-19-pandemie: analyse met behulp van data uit de COVID RADAR app|https://link.springer.com/article/10.1007/s12508-022-00351-0
TSG - Tijdschrift voor gezondheidswetenschappen|De Leefstijlmonitor: Cijfers voor gezondheidsbeleid|https://link.springer.com/article/10.1007/s12508-022-00349-8
TSG - Tijdschrift voor gezondheidswetenschappen|Erratum to: Nederlandse vertaling en eerste stappen in validatie van de PPEET om burger- en patiëntenparticipatie te evalueren|https://link.springer.com/article/10.1007/s12508-022-00357-8
TSG - Tijdschrift voor gezondheidswetenschappen|Erratum to: de haalbaarheid van een gecombineerde leefstijlinterventie (GLI-GGZ) bij patiënten met stemmings- en/of angststoornissen|https://link.springer.com/article/10.1007/s12508-022-00356-9
TSG - Tijdschrift voor gezondheidswetenschappen|Moti-55: alcoholpreventie bij 55-plussers|https://link.springer.com/article/10.1007/s12508-022-00338-x
TSG - Tijdschrift voor gezondheidswetenschappen|Samenwerken aan alcoholproblematiek: de zorg aan zet|https://link.springer.com/article/10.1007/s12508-022-00347-w
TSG - Tijdschrift voor gezondheidswetenschappen|Alcohol-, drugs- en medicijnbeleid op het werk|https://link.springer.com/article/10.1007/s12508-022-00340-3
TSG - Tijdschrift voor gezondheidswetenschappen|A qualitative study of the experiences of participants in X-Fittt 2.0, a combined lifestyle intervention for citizens with a low socioeconomic status|https://link.springer.com/article/10.1007/s12508-022-00345-y
TSG - Tijdschrift voor gezondheidswetenschappen|Alcoholgebruik en zwangerschap: prevalentie, risico’s en beweegredenen|https://link.springer.com/article/10.1007/s12508-022-00336-z
TSG - Tijdschrift voor gezondheidswetenschappen|Een kwalitatief onderzoek naar het zoeken naar hulp door boeren met psychosociale problemen|https://link.springer.com/article/10.1007/s12508-022-00334-1
TSG - Tijdschrift voor gezondheidswetenschappen|De bijdrage van IkPas aan de landelijke en lokale preventieakkoorden|https://link.springer.com/article/10.1007/s12508-022-00339-w
TSG - Tijdschrift voor gezondheidswetenschappen|E-healthketen van online alcohol interventies|https://link.springer.com/article/10.1007/s12508-022-00341-2
TSG - Tijdschrift voor gezondheidswetenschappen|Een kwalitatief onderzoek naar de ervaringen van deelnemers aan X-Fittt 2.0 – een GLI voor mensen met een lage sociaaleconomische status|https://link.springer.com/article/10.1007/s12508-022-00346-x
TSG - Tijdschrift voor gezondheidswetenschappen|Alcoholschade voor de drinker zelf en (anderen in) de maatschappij|https://link.springer.com/article/10.1007/s12508-022-00337-y
TSG - Tijdschrift voor gezondheidswetenschappen|Een uniform triageprotocol voor het signaleren van risicofactoren bij basisschoolkinderen door de jeugdgezondheidszorg|https://link.springer.com/article/10.1007/s12508-022-00335-0
TSG - Tijdschrift voor gezondheidswetenschappen|Voor elke naaste van een probleemdrinker een passend aanbod|https://link.springer.com/article/10.1007/s12508-022-00342-1
TSG - Tijdschrift voor gezondheidswetenschappen|Effective elements of a combined lifestyle intervention for people with low socioeconomic status. A concept mapping case study|https://link.springer.com/article/10.1007/s12508-022-00333-2
TSG - Tijdschrift voor gezondheidswetenschappen|Fris Verder: een verkennend onderzoek naar groepsbehandelingen voor ouderen met alcoholproblemen|https://link.springer.com/article/10.1007/s12508-022-00343-0
TSG - Tijdschrift voor gezondheidswetenschappen|Een cohortvergelijking van eetgedrag, leefstijl en sociaal-emotionele gezondheid bij jongeren vóór en tijdens de coronacrisis|https://link.springer.com/article/10.1007/s12508-022-00331-4
TSG - Tijdschrift voor gezondheidswetenschappen|Belemmerende en bevorderende factoren voor het in praktijk brengen van alcoholinterventies in Nederlandse ziekenhuizen volgens daarbij betrokken zorgprofessionals|https://link.springer.com/article/10.1007/s12508-022-00344-z
TSG - Tijdschrift voor gezondheidswetenschappen|Erratum to: What works in an integrated approach obesity for people with a low socio-economic position and/or a non-Western migration background?|https://link.springer.com/article/10.1007/s12508-022-00348-9
TSG - Tijdschrift voor gezondheidswetenschappen|Vaccinatiebereidheid en opleidingsniveau|https://link.springer.com/article/10.1007/s12508-021-00317-8
TSG - Tijdschrift voor gezondheidswetenschappen|Bestaansonzekerheid en regionale gezondheidsverschillen|https://link.springer.com/article/10.1007/s12508-021-00324-9
TSG - Tijdschrift voor gezondheidswetenschappen|Welvaart breder verdelen|https://link.springer.com/article/10.1007/s12508-021-00327-6
TSG - Tijdschrift voor gezondheidswetenschappen|Regionale verschillen in zorgkosten nader verklaard|https://link.springer.com/article/10.1007/s12508-021-00321-y
TSG - Tijdschrift voor gezondheidswetenschappen|Gezondheidsachterstanden aanpakken bij de bron: minder leefstijl, meer bestaanszekerheid|https://link.springer.com/article/10.1007/s12508-022-00332-3
TSG - Tijdschrift voor gezondheidswetenschappen|De realiteit van overleven|https://link.springer.com/article/10.1007/s12508-021-00318-7
TSG - Tijdschrift voor gezondheidswetenschappen|Ruimte voor ontmoeting|https://link.springer.com/article/10.1007/s12508-021-00320-z
TSG - Tijdschrift voor gezondheidswetenschappen|Regionale verschillen in gezondheid nader verklaard|https://link.springer.com/article/10.1007/s12508-021-00323-w
TSG - Tijdschrift voor gezondheidswetenschappen|Erratum to: Patiëntbetrokkenheid tijdens crisisbesluitvorming|https://link.springer.com/article/10.1007/s12508-022-00330-5
TSG - Tijdschrift voor gezondheidswetenschappen|Kennisagenda samen gezond leven: hoe dan?|https://link.springer.com/article/10.1007/s12508-021-00325-8
TSG - Tijdschrift voor gezondheidswetenschappen|Patiëntbetrokkenheid tijdens crisisbesluitvorming|https://link.springer.com/article/10.1007/s12508-021-00328-5
TSG - Tijdschrift voor gezondheidswetenschappen|Landelijk gezondheidsonderzoek bij rampen|https://link.springer.com/article/10.1007/s12508-021-00326-7
TSG - Tijdschrift voor gezondheidswetenschappen|Positieve beoordeling van de zorg weinig veranderd tijdens de coronapandemie, maar nog altijd ruimte voor verbetering|https://link.springer.com/article/10.1007/s12508-022-00329-y
TSG - Tijdschrift voor gezondheidswetenschappen|SARMs: een nieuw gezondheidsprobleem in fitness en bodybuilding|https://link.springer.com/article/10.1007/s12508-021-00322-x
TSG - Tijdschrift voor gezondheidswetenschappen|Nederlandse vertaling en eerste stappen in validatie van de PPEET om burger- en patiëntenparticipatie te evalueren|https://link.springer.com/article/10.1007/s12508-021-00316-9
TSG - Tijdschrift voor gezondheidswetenschappen|De haalbaarheid van een gecombineerde leefstijlinterventie (GLI-GGZ) bij patiënten met stemmings- en/of angststoornissen|https://link.springer.com/article/10.1007/s12508-021-00319-6
TSG - Tijdschrift voor gezondheidswetenschappen|Wat werkt in een integrale aanpak van overgewicht voor mensen met een lage sociaaleconomische status en/of een niet westerse migratieachtergrond?|https://link.springer.com/article/10.1007/s12508-021-00315-w
TSG - Tijdschrift voor gezondheidswetenschappen|Natuurlijk naar buiten!|https://link.springer.com/article/10.1007/s12508-021-00310-1
TSG - Tijdschrift voor gezondheidswetenschappen|Partnerschap met gezinnen in armoede op beleids- of programmaniveau|https://link.springer.com/article/10.1007/s12508-021-00307-w
TSG - Tijdschrift voor gezondheidswetenschappen|Overheidsmaatregelen om overgewicht tegen te gaan|https://link.springer.com/article/10.1007/s12508-021-00314-x
TSG - Tijdschrift voor gezondheidswetenschappen|Verbeter de zorg voor patiënten met beperkte gezondheidsvaardigheden: geleerde lessen uit de dagelijkse huisartsenpraktijk|https://link.springer.com/article/10.1007/s12508-021-00312-z
TSG - Tijdschrift voor gezondheidswetenschappen|Kwetsbaarheid tijdens de zwangerschap is meer dan een disbalans tussen risicofactoren en beschermende factoren|https://link.springer.com/article/10.1007/s12508-021-00308-9
TSG - Tijdschrift voor gezondheidswetenschappen|Veranderingen in ervaren voedselzekerheid en eetgedrag in Nederland sinds de COVID-19-uitbraak|https://link.springer.com/article/10.1007/s12508-021-00311-0
TSG - Tijdschrift voor gezondheidswetenschappen|Voel je goed!|https://link.springer.com/article/10.1007/s12508-021-00298-8
TSG - Tijdschrift voor gezondheidswetenschappen|Patiëntparticipatie bij de ontwikkeling en toepassing van e-health|https://link.springer.com/article/10.1007/s12508-021-00313-y
TSG - Tijdschrift voor gezondheidswetenschappen|De buurtsportcoach: sport, bewegen en gezondheid verbonden|https://link.springer.com/article/10.1007/s12508-021-00303-0
TSG - Tijdschrift voor gezondheidswetenschappen|De buurtsportcoach, van uitvoerder tot verbinder pur sang|https://link.springer.com/article/10.1007/s12508-021-00301-2
TSG - Tijdschrift voor gezondheidswetenschappen|De buurtsportcoach: zinvolle partner van een integrale aanpak van gezondheidsbevordering|https://link.springer.com/article/10.1007/s12508-021-00306-x
TSG - Tijdschrift voor gezondheidswetenschappen|Het succes van de buurtsportcoach: vertrouwen, maatwerk en continuïteit|https://link.springer.com/article/10.1007/s12508-021-00300-3
TSG - Tijdschrift voor gezondheidswetenschappen|Monitoren en evalueren van een complex sportbeleidsinstrument: de buurtsportcoach|https://link.springer.com/article/10.1007/s12508-021-00304-z
TSG - Tijdschrift voor gezondheidswetenschappen|Een verkenning van de impact van buurtsportcoaches en hun structurele inbedding op de samenwerking tussen de eerstelijnszorg en sport- en beweegsector|https://link.springer.com/article/10.1007/s12508-021-00302-1
TSG - Tijdschrift voor gezondheidswetenschappen|De relatie tussen de wervingsstrategie van de buurtsportcoach en kenmerken van bereikte deelnemers aan activiteiten van de buurtsportcoach|https://link.springer.com/article/10.1007/s12508-021-00299-7
TSG - Tijdschrift voor gezondheidswetenschappen|Erratum to: De plaats van kunstobservatie in de opleiding geneeskunde in Nederland|https://link.springer.com/article/10.1007/s12508-021-00309-8
TSG - Tijdschrift voor gezondheidswetenschappen|Erratum to: Werken vanuit plekken in het echte leven|https://link.springer.com/article/10.1007/s12508-021-00305-y
TSG - Tijdschrift voor gezondheidswetenschappen|Trends in roken in Amsterdam tussen 1994 en 2016|https://link.springer.com/article/10.1007/s12508-021-00297-9
TSG - Tijdschrift voor gezondheidswetenschappen|Vraag naar publieke zorg zal extra stijgen door achterblijven aanbod informele hulp|https://link.springer.com/article/10.1007/s12508-021-00295-x
