journal_title|article_title|article_link
Qualitative Theory of Dynamical Systems|On the Universal Unfolding of Vector Fields in One Variable: A Proof of Kostov’s Theorem|https://link.springer.com/article/10.1007/s12346-020-00416-y
Qualitative Theory of Dynamical Systems|Morse Index and Stability of the Planar N-vortex Problem|https://link.springer.com/article/10.1007/s12346-020-00410-4
Qualitative Theory of Dynamical Systems|Periodic Orbits and Global Stability for a Discontinuous SIR Model with Delayed Control|https://link.springer.com/article/10.1007/s12346-020-00395-0
Qualitative Theory of Dynamical Systems|Attracting and Natural Invariant Varieties for Polynomial Vector Fields and Control Systems|https://link.springer.com/article/10.1007/s12346-020-00365-6
Qualitative Theory of Dynamical Systems|On the Uniqueness of Limit Cycles in a Generalized Liénard System|https://link.springer.com/article/10.1007/s12346-019-00332-w
Qualitative Theory of Dynamical Systems|Spiderweb Central Configurations|https://link.springer.com/article/10.1007/s12346-019-00330-y
Qualitative Theory of Dynamical Systems|Periodic Points for Sphere Maps Preserving Monopole Foliations|https://link.springer.com/article/10.1007/s12346-018-0298-8
Qualitative Theory of Dynamical Systems|Stokes Phenomenon and Confluence in Non-autonomous Hamiltonian Systems|https://link.springer.com/article/10.1007/s12346-018-0269-0
Qualitative Theory of Dynamical Systems|The Center Problem for the Lotka Reactions with Generalized Mass-Action Kinetics|https://link.springer.com/article/10.1007/s12346-017-0243-2
Qualitative Theory of Dynamical Systems|Stability for a New Discrete Ratio-Dependent Predator–Prey System|https://link.springer.com/article/10.1007/s12346-017-0228-1
Qualitative Theory of Dynamical Systems|Limit Sets, Attractors and Chaos|https://link.springer.com/article/10.1007/s12346-015-0163-y
Qualitative Theory of Dynamical Systems|Some Results About Global Asymptotic Stability|https://link.springer.com/article/10.1007/s12346-013-0102-8
Qualitative Theory of Dynamical Systems|Bifurcations in Hamiltonian Systems with a Reflecting Symmetry|https://link.springer.com/article/10.1007/s12346-012-0075-z
Qualitative Theory of Dynamical Systems|Transitive Lie Algebras of Vector Fields: An Overview|https://link.springer.com/article/10.1007/s12346-011-0062-9
Qualitative Theory of Dynamical Systems|Invariant Torus in 3D Lotka–Volterra Systems Appearing After Perturbation of Hopf Center|https://link.springer.com/article/10.1007/s12346-011-0037-x
Qualitative Theory of Dynamical Systems|Focal Values of Plane Cubic Centers|https://link.springer.com/article/10.1007/s12346-010-0031-8
Quality & Quantity|Adding a constant to the variables in the regression through the origin: the effect on the uncentered \(R^2\)|https://link.springer.com/article/10.1007/s11135-022-01495-6
Quality & Quantity|Modelling geographical variations in fertility and population density of Italian and foreign populations at the local scale: a spatial Durbin approach for Italy (2002–2018)|https://link.springer.com/article/10.1007/s11135-022-01446-1
Quality & Quantity|Differences in measurement quality depending on recall: results for a question about trust in the parliament|https://link.springer.com/article/10.1007/s11135-022-01441-6
Quality & Quantity|A text data mining approach to the study of emotions triggered by new advertising formats during the COVID-19 pandemic|https://link.springer.com/article/10.1007/s11135-022-01460-3
Quality & Quantity|Mixed frequency composite indicators for measuring public sentiment in the EU|https://link.springer.com/article/10.1007/s11135-022-01468-9
Quality & Quantity|Does context matter? Exploring the effects of productive structures on the relationship between innovation and workforce skills’ complementarity|https://link.springer.com/article/10.1007/s11135-022-01438-1
Quality & Quantity|Measures of state capacity: so similar, yet so different|https://link.springer.com/article/10.1007/s11135-022-01466-x
Quality & Quantity|Improving quality of the scanner CPI: proposition of new multilateral methods|https://link.springer.com/article/10.1007/s11135-022-01506-6
Quality & Quantity|Exploring food security as a multidimensional topic: twenty years of scientific publications and recent developments|https://link.springer.com/article/10.1007/s11135-022-01452-3
Quality & Quantity|Perceived influence of COVID-19 pandemic on university students' learning and mental health in Ethiopia|https://link.springer.com/article/10.1007/s11135-022-01485-8
Quality & Quantity|Two-sample test for ambivalent subset relationship in fuzzy set qualitative comparative analysis|https://link.springer.com/article/10.1007/s11135-023-01687-8
Quality & Quantity|Estimating fuzzy measures of deprivation at local level in Tuscany|https://link.springer.com/article/10.1007/s11135-023-01679-8
Quality & Quantity|A network model for multiple selection questions in opinion surveys|https://link.springer.com/article/10.1007/s11135-023-01680-1
Quality & Quantity|Skills, availability, willingness, expected participation and burden of sharing visual data within the frame of web surveys|https://link.springer.com/article/10.1007/s11135-023-01670-3
Quality & Quantity|Occam’s razor, machine learning and stochastic modeling of complex systems: the case of the Italian energy market|https://link.springer.com/article/10.1007/s11135-023-01681-0
Quality & Quantity|Measuring human mobility in times of trouble: an investigation of the mobility of European populations during COVID-19 using big data|https://link.springer.com/article/10.1007/s11135-023-01678-9
Quality & Quantity|Revisiting policy combinations under IS–LM–EE framework introducing capacity utilization|https://link.springer.com/article/10.1007/s11135-023-01676-x
Quality & Quantity|Charting fields and spaces quantitatively: from multiple correspondence analysis to categorical principal components analysis|https://link.springer.com/article/10.1007/s11135-023-01669-w
Quality & Quantity|Impact of COVID-19 on elderly population well-being: evidence from European countries|https://link.springer.com/article/10.1007/s11135-023-01656-1
Quality & Quantity|The emergence of social soft skill needs in the post COVID-19 era|https://link.springer.com/article/10.1007/s11135-023-01659-y
Quality & Quantity|Using web archives for an explorative study of the web presence of German parties during the European election 2019|https://link.springer.com/article/10.1007/s11135-023-01654-3
Quality & Quantity|What are teacher relational skills? A defining study using a bottom-up modified Delphi method|https://link.springer.com/article/10.1007/s11135-023-01638-3
Quality & Quantity|Panel data and descriptor for energy econometrics – an efficiency, resilience and innovation analysis|https://link.springer.com/article/10.1007/s11135-022-01420-x
Quality & Quantity|The role of party preferences in explaining acceptance of freedom restrictions in a pandemic context: the Italian case|https://link.springer.com/article/10.1007/s11135-022-01436-3
Quality & Quantity|Pandemetrics: systematically assessing, monitoring, and controlling the evolution of a pandemic|https://link.springer.com/article/10.1007/s11135-022-01424-7
Quality & Quantity|A correlation study of sustainable development goal (SDG) interactions|https://link.springer.com/article/10.1007/s11135-022-01443-4
Quality & Quantity|How does Internationalisation affect the productivity of R&D activities in large innovative firms? A conditional nonparametric investigation|https://link.springer.com/article/10.1007/s11135-022-01391-z
Quality & Quantity|Who pushes the discussion on wind energy? An analysis of self-reposting behaviour on Twitter|https://link.springer.com/article/10.1007/s11135-022-01448-z
Quality & Quantity|Persistence of financial efficiency in indian hospitality and tourism industry: a dynamic panel Approach|https://link.springer.com/article/10.1007/s11135-022-01368-y
Quality & Quantity|Analyzing networks in communication: a mixed methods study of a political debate|https://link.springer.com/article/10.1007/s11135-022-01394-w
Quality & Quantity|A fuzzy-hybrid analysis of citizens’ perception toward immigrants in Europe|https://link.springer.com/article/10.1007/s11135-022-01401-0
Quality & Quantity|Sri Lankans’ residential segregation and spatial inequalities in Southern Italy: an empirical analysis using fine-scale data on regular lattice geographies|https://link.springer.com/article/10.1007/s11135-022-01434-5
Quality & Quantity|The power of online panel paradata to predict unit nonresponse and voluntary attrition in a longitudinal design|https://link.springer.com/article/10.1007/s11135-022-01385-x
Quality & Quantity|The effect of sampling mode on response rate and bias in elite surveys|https://link.springer.com/article/10.1007/s11135-022-01406-9
Quality & Quantity|Development and validation of the Remote Working Benefits & Disadvantages scale|https://link.springer.com/article/10.1007/s11135-022-01364-2
Quality & Quantity|An Options Game approach to valuate broadband projects in a smart city context|https://link.springer.com/article/10.1007/s11135-022-01428-3
Quality & Quantity|A higher-order model of community resilience potential: development and assessment through confirmatory composite analysis based on partial least squares|https://link.springer.com/article/10.1007/s11135-022-01400-1
Quality & Quantity|Disentangling (new) labour market divides: outsiders’ and globalization losers’ socio-economic risks in Europe|https://link.springer.com/article/10.1007/s11135-022-01414-9
Quality & Quantity|Politics, markets, and CEO pay: a congruence analysis of two competing theoretical explanations of executive compensation at large firms in Finland|https://link.springer.com/article/10.1007/s11135-023-01646-3
Quality & Quantity|Moral rhetoric in discrete choice models: a Natural Language Processing approach|https://link.springer.com/article/10.1007/s11135-023-01625-8
Quality & Quantity|Correction to: Should I stay or should I go: A dynamical model of musicians’ agglomeration and migration|https://link.springer.com/article/10.1007/s11135-023-01643-6
Quality & Quantity|Configurational analysis of conditions influencing customers’ channel switching intention in omnichannel retailing: a fuzzy-set analysis|https://link.springer.com/article/10.1007/s11135-023-01633-8
Quality & Quantity|Research and knowledge transfer performance in Colombian universities|https://link.springer.com/article/10.1007/s11135-023-01627-6
Quality & Quantity|Should I stay or should I go: A dynamical model of musicians’ agglomeration and migration|https://link.springer.com/article/10.1007/s11135-023-01634-7
Quality & Quantity|The impact of polarity score on real option valuation for multistage projects|https://link.springer.com/article/10.1007/s11135-023-01635-6
Quality & Quantity|Risk-adjusted geometric diversified portfolios|https://link.springer.com/article/10.1007/s11135-023-01631-w
Quality & Quantity|Seasonality and the female happiness paradox|https://link.springer.com/article/10.1007/s11135-023-01628-5
Quality & Quantity|Synthetic indicators to analyze work-related physical and psychosocial risk factors: evidence from the European Working Conditions Survey|https://link.springer.com/article/10.1007/s11135-023-01617-8
Quality & Quantity|Contextual factors influencing election results in Bosnia and Herzegovina|https://link.springer.com/article/10.1007/s11135-023-01622-x
Quality & Quantity|On pursuit and evasion game problems with Gr\(\ddot{\text {o}}\)nwall-type constraints|https://link.springer.com/article/10.1007/s11135-023-01616-9
Quality & Quantity|Why do wantrepreneurs fail to take actions? Moderators of the link between intentions and entrepreneurial actions at the early stage of venturing|https://link.springer.com/article/10.1007/s11135-022-01337-5
Quality & Quantity|Exploring polarisation in economic hardship among Italian macro-regions|https://link.springer.com/article/10.1007/s11135-022-01370-4
Quality & Quantity|Economic expectations and anxiety during the COVID-19 pandemic: a one-year longitudinal evaluation on Italian university students|https://link.springer.com/article/10.1007/s11135-022-01330-y
Quality & Quantity|Informing policy with text mining: technological change and social challenges|https://link.springer.com/article/10.1007/s11135-022-01378-w
Quality & Quantity|An analysis of intertemporal inconsistency through the hyperbolic factor|https://link.springer.com/article/10.1007/s11135-022-01352-6
Quality & Quantity|Old versus young: How much do countries spend on social benefits? Deterministic modeling for government expenditure|https://link.springer.com/article/10.1007/s11135-022-01371-3
Quality & Quantity|University leagues alongside rankings|https://link.springer.com/article/10.1007/s11135-022-01374-0
Quality & Quantity|Measuring partisan polarization with partisan differences in satisfaction with the government: the introduction of a new comparative approach|https://link.springer.com/article/10.1007/s11135-022-01350-8
Quality & Quantity|The “qualitative” in qualitative comparative analysis (QCA): research moves, case-intimacy and face-to-face interviews|https://link.springer.com/article/10.1007/s11135-022-01358-0
Quality & Quantity|The perceived seriousness of crimes: inter-individual commonalities and differences|https://link.springer.com/article/10.1007/s11135-022-01379-9
Quality & Quantity|A Move Forward: Exploring National Identity Through Non-linear Principal Component Analysis in Germany|https://link.springer.com/article/10.1007/s11135-022-01398-6
Quality & Quantity|Enlarging the divide? Per-Capita Income as a measure of social inequalities in a southern European City|https://link.springer.com/article/10.1007/s11135-022-01360-6
Quality & Quantity|Statistical methods to estimate the impact of remote teaching on university students’ performance|https://link.springer.com/article/10.1007/s11135-023-01612-z
Quality & Quantity|A Rank Graduation Accuracy measure to mitigate Artificial Intelligence risks|https://link.springer.com/article/10.1007/s11135-023-01613-y
Quality & Quantity|Sampling Twitter users for social science research: evidence from a systematic review of the literature|https://link.springer.com/article/10.1007/s11135-023-01615-w
Quality & Quantity|Evaluating the response effort and data quality of established political solidarity measures: a pre-registered experimental test in an online survey of the German adult resident population in 2021|https://link.springer.com/article/10.1007/s11135-022-01594-4
Quality & Quantity|Quantifying the cost of quality in construction projects: an insight into the base of the iceberg|https://link.springer.com/article/10.1007/s11135-022-01574-8
Quality & Quantity|Cash transfers and female labor supply—how public policy matters? A bibliometric analysis of research patterns|https://link.springer.com/article/10.1007/s11135-022-01609-0
Quality & Quantity|Is there a growing use of mobile devices in web surveys? Evidence from 128 web surveys in Germany|https://link.springer.com/article/10.1007/s11135-022-01601-8
Quality & Quantity|Looking for COVID side effects in the EU through the analysis of health and behavioural profiles|https://link.springer.com/article/10.1007/s11135-022-01606-3
Quality & Quantity|Correction to: Who is asking? The effect of survey sponsor misperception on political trust: evidence from the Afrobarometer|https://link.springer.com/article/10.1007/s11135-022-01591-7
Quality & Quantity|Correction to: Scientific production of peruvian schools of Architecture: a bibliometric study|https://link.springer.com/article/10.1007/s11135-022-01584-6
Quality & Quantity|Correction to: Assessing dissimilarity of employment history information from survey and administrative data using sequence analysis techniques|https://link.springer.com/article/10.1007/s11135-022-01375-z
Quality & Quantity|Search intensity, search time and prices: evidence from retail diesel markets in France|https://link.springer.com/article/10.1007/s11135-022-01343-7
Quality & Quantity|Mining patterns of transitional growth using multivariate concept-based models|https://link.springer.com/article/10.1007/s11135-022-01318-8
Quality & Quantity|Measuring hope: validity of short versions of four popular hope scales|https://link.springer.com/article/10.1007/s11135-022-01316-w
Quality & Quantity|COVID-19: average time from infection to death in Poland, USA, India and Germany|https://link.springer.com/article/10.1007/s11135-022-01340-w
Quality & Quantity|A psychological perspective towards understanding the objective and subjective gray zones in predatory publishing|https://link.springer.com/article/10.1007/s11135-021-01307-3
Quality & Quantity|Assessing dissimilarity of employment history information from survey and administrative data using sequence analysis techniques|https://link.springer.com/article/10.1007/s11135-022-01333-9
Quality & Quantity|Self-perceptions and perceptions of peers: their role in understanding expenditure behaviours|https://link.springer.com/article/10.1007/s11135-022-01324-w
Quality & Quantity|What matters in educational performance? Evidence from OECD and non-OECD countries|https://link.springer.com/article/10.1007/s11135-022-01322-y
Quality & Quantity|Bio, psycho, or social: supervised machine learning to classify discursive framing of depression in online health communities|https://link.springer.com/article/10.1007/s11135-021-01299-0
Quality & Quantity|Subjective perception of time and decision inconsistency in interval effect|https://link.springer.com/article/10.1007/s11135-022-01581-9
Quality & Quantity|Price indicators for Airbnb accommodations|https://link.springer.com/article/10.1007/s11135-022-01576-6
Quality & Quantity|Looking for patterns of change amid pandemic period in students’ evaluation of academic teaching|https://link.springer.com/article/10.1007/s11135-022-01567-7
Quality & Quantity|Rasch analysis of the scores of the difficulties in emotion regulation scale (DERS) in a traffic context|https://link.springer.com/article/10.1007/s11135-022-01570-y
Quality & Quantity|On the life cycles of successful rock bands|https://link.springer.com/article/10.1007/s11135-022-01577-5
Quality & Quantity|Searching for migration: estimating Japanese migration to Europe with Google Trends data|https://link.springer.com/article/10.1007/s11135-022-01560-0
Quality & Quantity|Predictive validity of an indicator of exposure to unfavorable ergonomic working conditions on work-related musculoskeletal disorders|https://link.springer.com/article/10.1007/s11135-022-01552-0
Quality & Quantity|What is subjectivity? Scholarly perspectives on the elephant in the room|https://link.springer.com/article/10.1007/s11135-022-01565-9
Quality & Quantity|Modeling indices using partial least squares: How to determine the optimum weights?|https://link.springer.com/article/10.1007/s11135-022-01515-5
Quality & Quantity|Scientific production of peruvian schools of Architecture: a bibliometric study|https://link.springer.com/article/10.1007/s11135-022-01539-x
Quality & Quantity|Knowledge structures of scientific production on COVID-19 in the sphere of education: the case of publications indexed in the Web of Science during 2020|https://link.springer.com/article/10.1007/s11135-022-01564-w
Quality & Quantity|Quality principles of retrospective data collected through a life history calendar|https://link.springer.com/article/10.1007/s11135-022-01563-x
Quality & Quantity|Does ageing make life simpler? The dynamics, covariates, and implications of complexity of time-use patterns in late adulthood|https://link.springer.com/article/10.1007/s11135-022-01543-1
Quality & Quantity|Sustainability objectives and collaboration lifecycle in cluster organizations|https://link.springer.com/article/10.1007/s11135-022-01526-2
Quality & Quantity|Short- and long-term effects of reminders on panellists’ survey participation in a probability-based panel study with a sequential mixed-mode design|https://link.springer.com/article/10.1007/s11135-022-01554-y
Quality & Quantity|VGLM proportional odds model to infer hosts’ Airbnb performance|https://link.springer.com/article/10.1007/s11135-022-01550-2
Quality & Quantity|Assessment of goodness of fit of income distribution in France and Germany based on the Zenga distribution|https://link.springer.com/article/10.1007/s11135-022-01556-w
Quality & Quantity|The Academic Freedom Index and Its indicators: Introduction to new global time-series V-Dem data|https://link.springer.com/article/10.1007/s11135-022-01544-0
Quality & Quantity|A direct method for constructing distribution-free tolerance regions|https://link.springer.com/article/10.1007/s11135-022-01549-9
Quality & Quantity|“Furry tales”: pet ownership’s influence on subjective well-being during Covid-19 times|https://link.springer.com/article/10.1007/s11135-021-01303-7
Quality & Quantity|The (real) need for a human touch: testing a human–machine hybrid topic classification workflow on a New York Times corpus|https://link.springer.com/article/10.1007/s11135-021-01287-4
Quality & Quantity|When less conditioning provides better estimates: overcontrol and endogenous selection biases in research on intergenerational mobility|https://link.springer.com/article/10.1007/s11135-021-01310-8
Quality & Quantity|A qualitative assessment of QCA: method stretching in large-N studies and temporality|https://link.springer.com/article/10.1007/s11135-021-01278-5
Quality & Quantity|Confirmatory factor analysis with missing data in a small sample: cognitive reserve in people with Down Syndrome|https://link.springer.com/article/10.1007/s11135-021-01264-x
Quality & Quantity|A comprehensive conceptual and bibliometric study of person-centered methodologies|https://link.springer.com/article/10.1007/s11135-021-01304-6
Quality & Quantity|Together alone: a group-based polarization measurement|https://link.springer.com/article/10.1007/s11135-021-01271-y
Quality & Quantity|Can we trust measures of trust? a comparison of results from open and closed questions|https://link.springer.com/article/10.1007/s11135-021-01250-3
Quality & Quantity|Sustainable urban mobility: evidence from three developed European countries|https://link.springer.com/article/10.1007/s11135-021-01253-0
Quality & Quantity|How are social origin, destination and mobility linked to physical, mental, and self-rated health? Evidence from the United States|https://link.springer.com/article/10.1007/s11135-021-01286-5
Quality & Quantity|Phenomena-centered Text Analysis (PTA): a new approach to foster the qualitative paradigm in text analysis|https://link.springer.com/article/10.1007/s11135-021-01277-6
Quality & Quantity|Blockchain technology in the smart city: a bibliometric review|https://link.springer.com/article/10.1007/s11135-021-01251-2
Quality & Quantity|Development of spatial ability extra tasks (SAET): problem solving with spatial intelligence|https://link.springer.com/article/10.1007/s11135-021-01284-7
Quality & Quantity|Backtesting stochastic mortality models by prediction interval-based metrics|https://link.springer.com/article/10.1007/s11135-022-01537-z
Quality & Quantity|From satisfaction to happiness in the co-creation of value: the role of moral emotions in the Spanish tourism sector|https://link.springer.com/article/10.1007/s11135-022-01528-0
Quality & Quantity|The regime switching evidence of financial-economic-political risk in Turkey|https://link.springer.com/article/10.1007/s11135-022-01529-z
Quality & Quantity|Response scale overstretch: linear stretching of response scales does not ensure cross-project equivalence in harmonised data|https://link.springer.com/article/10.1007/s11135-022-01523-5
Quality & Quantity|Identification of the most important external features of highly cited scholarly papers through 3 (i.e., Ridge, Lasso, and Boruta) feature selection data mining methods|https://link.springer.com/article/10.1007/s11135-022-01480-z
Quality & Quantity|Estimation of small area proportions under a bivariate logistic mixed model|https://link.springer.com/article/10.1007/s11135-022-01530-6
Quality & Quantity|Measuring the prestige of administrative courts|https://link.springer.com/article/10.1007/s11135-022-01518-2
Quality & Quantity|The connection of open science practices and the methodological approach of researchers|https://link.springer.com/article/10.1007/s11135-022-01524-4
Quality & Quantity|Limited diversity and QCA solution types: assumptions and their consequences|https://link.springer.com/article/10.1007/s11135-022-01483-w
Quality & Quantity|Formative-reflective scheme for the assessment of tourism destination competitiveness: an analysis of Italian municipalities|https://link.springer.com/article/10.1007/s11135-022-01519-1
Quality & Quantity|Who is asking? The effect of survey sponsor misperception on political trust: evidence from the Afrobarometer|https://link.springer.com/article/10.1007/s11135-022-01517-3
Quality & Quantity|Metasynthesis: issues of empirical and theoretical context|https://link.springer.com/article/10.1007/s11135-022-01502-w
Quality & Quantity|Methods for disentangling period and cohort changes in mortality risk over the twentieth century: comparing graphical and modelling approaches|https://link.springer.com/article/10.1007/s11135-022-01498-3
Quality & Quantity|An experimental test of the effectiveness of cognitive interviewing in pretesting questionnaires|https://link.springer.com/article/10.1007/s11135-022-01489-4
Quality & Quantity|Investigating people’s lifetime history of suicide attempts: a roadmap for studying interviewer-related error|https://link.springer.com/article/10.1007/s11135-022-01432-7
Quality & Quantity|The conundrum of gender-science stereotypes: a review and discussion of measurements|https://link.springer.com/article/10.1007/s11135-022-01512-8
Quality & Quantity|In the name of the University: the choice to promote as a tool to influence decision-making|https://link.springer.com/article/10.1007/s11135-022-01475-w
Quality & Quantity|An epistemic network analysis of patient decision-making regarding choice of therapy|https://link.springer.com/article/10.1007/s11135-022-01496-5
Quality & Quantity|Ageing population and society: a scientometric analysis|https://link.springer.com/article/10.1007/s11135-022-01509-3
Quality & Quantity|Knowledge development, technology and quality of experience in collaborative learning: a perspective from Saudi Arabia universities|https://link.springer.com/article/10.1007/s11135-022-01476-9
