journal_title|article_title|article_link
BHM Berg- und Hüttenmännische Monatshefte|Tunnelausbruchverwertung am FCC – Future Circular Collider in CERN|https://link.springer.com/article/10.1007/s00501-022-01299-z
BHM Berg- und Hüttenmännische Monatshefte|Herstellung und Durchführung von Großversuchen an Faserspritzbetontübbingen|https://link.springer.com/article/10.1007/s00501-022-01301-8
BHM Berg- und Hüttenmännische Monatshefte|Comparative Analysis of Numerical Methods Regarding the Backflow Investigation in Tunnels of Zentrum am Berg|https://link.springer.com/article/10.1007/s00501-022-01304-5
BHM Berg- und Hüttenmännische Monatshefte|Alloying and Processing of Medium Manganese Steels for Forging Applications|https://link.springer.com/article/10.1007/s00501-022-01288-2
BHM Berg- und Hüttenmännische Monatshefte|Effect of Heating and Cooling Rates on the Microstructure of a Double Soaked Medium-manganese Al-alloyed Steel|https://link.springer.com/article/10.1007/s00501-022-01289-1
BHM Berg- und Hüttenmännische Monatshefte|Critical Aspects Concerning Large-scale Production of a Batch-annealed Medium-Mn 780 MPa Grade for Automotive Applications|https://link.springer.com/article/10.1007/s00501-022-01291-7
BHM Berg- und Hüttenmännische Monatshefte|Effect of Si and Al on Retained Austenite Stabilization during Q&P and Galvannealing Process|https://link.springer.com/article/10.1007/s00501-022-01294-4
BHM Berg- und Hüttenmännische Monatshefte|The (R)Evolution of European Education Policy: European Higher Education Alliances|https://link.springer.com/article/10.1007/s00501-022-01276-6
BHM Berg- und Hüttenmännische Monatshefte|Teaching and Research in the Digital World|https://link.springer.com/article/10.1007/s00501-022-01283-7
BHM Berg- und Hüttenmännische Monatshefte|Hasselt University’s Roadmap to a European University|https://link.springer.com/article/10.1007/s00501-022-01279-3
BHM Berg- und Hüttenmännische Monatshefte|Education and Study Concepts at the European University Alliance EURECA-PRO|https://link.springer.com/article/10.1007/s00501-022-01281-9
BHM Berg- und Hüttenmännische Monatshefte|Soft Skills and STEM Education: Vision of the European University EURECA-PRO|https://link.springer.com/article/10.1007/s00501-022-01275-7
BHM Berg- und Hüttenmännische Monatshefte|Development of a Joint Third Mission Strategy – Challenges and Approaches|https://link.springer.com/article/10.1007/s00501-022-01278-4
BHM Berg- und Hüttenmännische Monatshefte|The Humboldtian Model of Higher Education and its Significance for the European University on Responsible Consumption and Production|https://link.springer.com/article/10.1007/s00501-022-01280-w
BHM Berg- und Hüttenmännische Monatshefte|Eight Become One: the EURECA-PRO University Network|https://link.springer.com/article/10.1007/s00501-022-01286-4
BHM Berg- und Hüttenmännische Monatshefte|Gemeinsame Verhüttung von Chalkopyrit und Antimonit in einer Schmelzgrube|https://link.springer.com/article/10.1007/s00501-022-01282-8
BHM Berg- und Hüttenmännische Monatshefte|Martensitic Stainless Steels for Food Contact Applications|https://link.springer.com/article/10.1007/s00501-022-01267-7
BHM Berg- und Hüttenmännische Monatshefte|Manufacturing of Integrated Cooling Channels by Directed Energy Deposition for Hot Stamping Tools with Ball Burnished Surfaces|https://link.springer.com/article/10.1007/s00501-022-01264-w
BHM Berg- und Hüttenmännische Monatshefte|Datenbasierte Modellierung einer nass betriebenen Rührwerkskugelmühle|https://link.springer.com/article/10.1007/s00501-022-01260-0
BHM Berg- und Hüttenmännische Monatshefte|Energiekostenoptimierung unter Berücksichtigung des Energiemarktes|https://link.springer.com/article/10.1007/s00501-022-01254-y
BHM Berg- und Hüttenmännische Monatshefte|Datenbasierte Modellierung und Regelung von trockenen Mahl‑/Sichtkreisläufen|https://link.springer.com/article/10.1007/s00501-022-01252-0
BHM Berg- und Hüttenmännische Monatshefte|„Smart Granulation“ – Sensorunterstützte Regelungskonzepte für Granulierprozesse mittels Pelletierteller|https://link.springer.com/article/10.1007/s00501-022-01266-8
BHM Berg- und Hüttenmännische Monatshefte|Formsteine – Eine technische Lösung, um kupferhaltige Rest- und Kreislaufstoffe ofengängig zu machen|https://link.springer.com/article/10.1007/s00501-022-01262-y
BHM Berg- und Hüttenmännische Monatshefte|Applicability of Electrostatic Separation on Talc-Containing Mineral Samples for Production of a High-Grade Talc Concentrate in Comparison to Flotation|https://link.springer.com/article/10.1007/s00501-022-01258-8
BHM Berg- und Hüttenmännische Monatshefte|Implementierung eines mehrkörperdynamischen Systems an der Prallschwinge eines Prallbrechers zu dessen Berücksichtigung in der DEM-Simulation|https://link.springer.com/article/10.1007/s00501-022-01263-x
BHM Berg- und Hüttenmännische Monatshefte|EMJM PROMISE—The New International Erasmus Mundus Joint Master in Sustainable Mineral and Metal Processing Engineering|https://link.springer.com/article/10.1007/s00501-022-01259-7
BHM Berg- und Hüttenmännische Monatshefte|Investigation of the Impact of Powder Shape on Spreading Dense Layers Using the Spreading Tester|https://link.springer.com/article/10.1007/s00501-022-01243-1
BHM Berg- und Hüttenmännische Monatshefte|Topology Optimized Unit Cells for Laser Powder Bed Fusion|https://link.springer.com/article/10.1007/s00501-022-01234-2
BHM Berg- und Hüttenmännische Monatshefte|The Path from Arc Welding to Additive Manufacturing of Multi-material Parts Using Directed Energy Deposition|https://link.springer.com/article/10.1007/s00501-022-01241-3
BHM Berg- und Hüttenmännische Monatshefte|Improvement of Part Accuracy by Combination of Pulsed Wave (PW) and Continuous Wave (CW) Laser Powder Bed Fusion|https://link.springer.com/article/10.1007/s00501-022-01235-1
BHM Berg- und Hüttenmännische Monatshefte|Potential Causes for Cracking of a Laser Powder Bed Fused Carbon-free FeCoMo Alloy|https://link.springer.com/article/10.1007/s00501-022-01238-y
BHM Berg- und Hüttenmännische Monatshefte|Untersuchungen zu Baufeldspannweiten in geklüftetem Gebirge|https://link.springer.com/article/10.1007/s00501-022-01239-x
BHM Berg- und Hüttenmännische Monatshefte|The Role of Pillars in Raise Caving|https://link.springer.com/article/10.1007/s00501-022-01240-4
BHM Berg- und Hüttenmännische Monatshefte|Der seismische Herdmechanismus von Gewinnungssprengungen|https://link.springer.com/article/10.1007/s00501-022-01233-3
BHM Berg- und Hüttenmännische Monatshefte|Considerations on Copper Smelting from Fahlores and the Metallurgy of Cu-As Bronzes|https://link.springer.com/article/10.1007/s00501-022-01230-6
BHM Berg- und Hüttenmännische Monatshefte|Verantwortungsvolle Beschaffung im Bereich der erneuerbaren Energien – Realität oder noch ein weiter Weg?|https://link.springer.com/article/10.1007/s00501-022-01209-3
BHM Berg- und Hüttenmännische Monatshefte|Forschungsdimension der European University on Responsible Consumption and Production – EURECA-PRO|https://link.springer.com/article/10.1007/s00501-022-01220-8
BHM Berg- und Hüttenmännische Monatshefte|Nachhaltiger Bergbau 2050|https://link.springer.com/article/10.1007/s00501-022-01214-6
BHM Berg- und Hüttenmännische Monatshefte|Behandlung von Festgesteinsböschungsproblemen im Tagbau unter Berücksichtigung der besonderen Rahmenbedingungen des Österreichischen Bergbaus|https://link.springer.com/article/10.1007/s00501-022-01215-5
BHM Berg- und Hüttenmännische Monatshefte|Raise Caving—A Hybrid Mining Method Addressing Current Deep Cave Mining Challenges|https://link.springer.com/article/10.1007/s00501-022-01217-3
BHM Berg- und Hüttenmännische Monatshefte|Statusbericht – H2020-ROBOMINERS und M30 Projekttreffen|https://link.springer.com/article/10.1007/s00501-022-01193-8
BHM Berg- und Hüttenmännische Monatshefte|Polynomisches Kontaktmodell zur Abbildung pastösen Materialverhaltens in DEM-Simulationen|https://link.springer.com/article/10.1007/s00501-022-01200-y
BHM Berg- und Hüttenmännische Monatshefte|Monitoringsystem für Gurtbandförderer|https://link.springer.com/article/10.1007/s00501-022-01196-5
BHM Berg- und Hüttenmännische Monatshefte|Abbautechnologien für zukünftige, mobile Bergbau-Roboter|https://link.springer.com/article/10.1007/s00501-022-01194-7
BHM Berg- und Hüttenmännische Monatshefte|Partikelbruchvorhersage an einem dynamischen Übergabesystem und Vergleich mit einer herkömmlichen Schurre mittels DEM|https://link.springer.com/article/10.1007/s00501-022-01197-4
BHM Berg- und Hüttenmännische Monatshefte|Stand der mechanischen Löseverfahren im Bergbau|https://link.springer.com/article/10.1007/s00501-022-01195-6
BHM Berg- und Hüttenmännische Monatshefte|Modelling and Simulation of Phase Formations in Martensitic Stainless Steels|https://link.springer.com/article/10.1007/s00501-021-01181-4
BHM Berg- und Hüttenmännische Monatshefte|Important Key Process Simulations in the Field of Steel Metallurgy|https://link.springer.com/article/10.1007/s00501-021-01184-1
BHM Berg- und Hüttenmännische Monatshefte|Applications of Data Driven Methods in Computational Materials Design|https://link.springer.com/article/10.1007/s00501-021-01182-3
BHM Berg- und Hüttenmännische Monatshefte|Progress of Physics-based Mean-field Modeling and Simulation of Steel|https://link.springer.com/article/10.1007/s00501-021-01188-x
BHM Berg- und Hüttenmännische Monatshefte|Korrelation petrophysikalischer und geomechanischer Parameter von Gesteinen des Erzberges|https://link.springer.com/article/10.1007/s00501-021-01174-3
BHM Berg- und Hüttenmännische Monatshefte|Die künstliche Intelligenz im Einsatz zur adaptiven Planung von Injektionsmaßnahmen im Tunnelbau (Forschungsprojekt AVANT)|https://link.springer.com/article/10.1007/s00501-021-01179-y
BHM Berg- und Hüttenmännische Monatshefte|Sekundärrohstoffbasierte Versatzprodukte im Bergbau – Mineralwolleabfälle für den ressourcenschonenden Versatz|https://link.springer.com/article/10.1007/s00501-021-01177-0
BHM Berg- und Hüttenmännische Monatshefte|Challenges of Tunnelling in Volcanic Rock Masses|https://link.springer.com/article/10.1007/s00501-021-01175-2
BHM Berg- und Hüttenmännische Monatshefte|Research@ZaB: Study of FDS Capabilities to Assess the High-Speed Train Impact on Pressure Pattern Within a Railway Tunnel|https://link.springer.com/article/10.1007/s00501-021-01170-7
BHM Berg- und Hüttenmännische Monatshefte|Maßgeschneiderte Sanierungsverfahren für die Tunnelentwässerung – DrainRepair|https://link.springer.com/article/10.1007/s00501-021-01173-4
BHM Berg- und Hüttenmännische Monatshefte|Desaster Szenario unter Tage – MED1stMR – neue Ansätze im Training von medizinischen Ersthelfern|https://link.springer.com/article/10.1007/s00501-021-01183-2
BHM Berg- und Hüttenmännische Monatshefte|Research@ZaB: FDS Features for Pressure Loading Assessment Within the Context of the Train-Tunnel Model Development|https://link.springer.com/article/10.1007/s00501-021-01171-6
BHM Berg- und Hüttenmännische Monatshefte|Die Aktivitäten des Resources Innovation Center im Spannungsfeld Brain Drain – Brain Circulation|https://link.springer.com/article/10.1007/s00501-021-01146-7
BHM Berg- und Hüttenmännische Monatshefte|EURECA-PRO: The European University on Responsible Consumption and Production|https://link.springer.com/article/10.1007/s00501-021-01149-4
BHM Berg- und Hüttenmännische Monatshefte|Nachhaltige Entwicklungsziele – Der Beitrag der Montanuniversität zur Erstellung eines Optionenpapiers für die österreichische Bundesregierung|https://link.springer.com/article/10.1007/s00501-021-01156-5
BHM Berg- und Hüttenmännische Monatshefte|Sieben Jahre EIT RawMaterials Regional Center in Leoben – Rohstoffforschung im Kontext Globaler Entwicklung|https://link.springer.com/article/10.1007/s00501-021-01163-6
BHM Berg- und Hüttenmännische Monatshefte|The Need of a Systemic Approach in Climate Change Education: the Example of the EIT Climate-KIC Journey Summer School|https://link.springer.com/article/10.1007/s00501-021-01155-6
BHM Berg- und Hüttenmännische Monatshefte|„ReviRis – Revitalising Post-Mining Regions“|https://link.springer.com/article/10.1007/s00501-021-01153-8
BHM Berg- und Hüttenmännische Monatshefte|The Basics of Hydrogen Uptake in Iron and Steel|https://link.springer.com/article/10.1007/s00501-021-01142-x
BHM Berg- und Hüttenmännische Monatshefte|Effect of Varying H2S Content on High-Temperature Corrosion of Ferritic and Austenitic Alloys in a Simulated Pyrolysis Process of Post-Consumer Plastics|https://link.springer.com/article/10.1007/s00501-021-01126-x
BHM Berg- und Hüttenmännische Monatshefte|Influence of Annealing Treatments on Welded CuNi Sheets on the Corrosion Behaviour in Sea Water|https://link.springer.com/article/10.1007/s00501-021-01131-0
BHM Berg- und Hüttenmännische Monatshefte|Hydrogen Embrittlement of Steels in High Pressure H2 Gas and Acidified H2S-saturated Aqueous Brine Solution|https://link.springer.com/article/10.1007/s00501-021-01143-w
BHM Berg- und Hüttenmännische Monatshefte|Aufbereitung und Veredlung von Kohlenstoff-Vorkonzentraten aus Pyrolyse-Prozessen zu marktfähigen Kohlenstoff-Produkten im Hinblick auf große Oberflächen und hohe Reinheiten|https://link.springer.com/article/10.1007/s00501-021-01134-x
BHM Berg- und Hüttenmännische Monatshefte|Analysis of the Triboelectrostatic Charging Behaviour of a Synthetic Sulfidic Copper Ore|https://link.springer.com/article/10.1007/s00501-021-01132-z
BHM Berg- und Hüttenmännische Monatshefte|3D Ore Characterization as a Paradigm Shift for Process Design and Simulation in Mineral Processing|https://link.springer.com/article/10.1007/s00501-021-01135-w
BHM Berg- und Hüttenmännische Monatshefte|Innovative Energie- und Qualitäts-Adaptierte Lenkungsstrategien für Mobile Autonome Brecher|https://link.springer.com/article/10.1007/s00501-021-01136-9
BHM Berg- und Hüttenmännische Monatshefte|Ein bronzenes Griffzungenmesser aus dem Burgenland|https://link.springer.com/article/10.1007/s00501-020-00982-3
BHM Berg- und Hüttenmännische Monatshefte|Die prähistorische Kupfermetallurgie – allgemeine Betrachtungen|https://link.springer.com/article/10.1007/s00501-020-01056-0
BHM Berg- und Hüttenmännische Monatshefte|Untersuchungen von Hammerschlag aus einer Schmiedeesse im römerzeitlichen Marmorsteinbruchrevier Spitzelofen in Kärnten, Österreich|https://link.springer.com/article/10.1007/s00501-021-01123-0
BHM Berg- und Hüttenmännische Monatshefte|Untersuchung eines Doppelspitzschlägels aus dem römerzeitlichen Marmorsteinbruchrevier Spitzelofen in Kärnten, Österreich|https://link.springer.com/article/10.1007/s00501-021-01086-2
BHM Berg- und Hüttenmännische Monatshefte|Evaluating the Efficiency of a New Cutterhead Design to Counteract the Drawbacks of Excavation through Very Hard Rocks|https://link.springer.com/article/10.1007/s00501-021-01120-3
BHM Berg- und Hüttenmännische Monatshefte|MUL 4.0 – Digitalisierung der Wertschöpfungskette vom Rohmaterial bis hin zum Recycling|https://link.springer.com/article/10.1007/s00501-021-01119-w
BHM Berg- und Hüttenmännische Monatshefte|Potenzial und Grenzen statistischer Unfallzahlen im österreichischen Berg- und Tunnelbau|https://link.springer.com/article/10.1007/s00501-021-01118-x
BHM Berg- und Hüttenmännische Monatshefte|Educational Concept for Citizens’ Awareness Towards Technological Advancements for a Sustainable Society—Introducing a Concept for Interactive Societal Learning on Hydrogen and Carbon|https://link.springer.com/article/10.1007/s00501-021-01121-2
BHM Berg- und Hüttenmännische Monatshefte|Pulvermetallurgische Herstellung von innovativen Hochtemperaturwerkstoffen|https://link.springer.com/article/10.1007/s00501-018-0704-1
BHM Berg- und Hüttenmännische Monatshefte|Tungsten Fabricated by Laser Powder Bed Fusion|https://link.springer.com/article/10.1007/s00501-021-01109-y
BHM Berg- und Hüttenmännische Monatshefte|Effect of Particle Size Distribution on Laser Powder Bed Fusion Manufacturability of Copper|https://link.springer.com/article/10.1007/s00501-021-01107-0
BHM Berg- und Hüttenmännische Monatshefte|Tool and Die Making, Surface Treatment, and Repair by Laser-based Additive Processes|https://link.springer.com/article/10.1007/s00501-021-01113-2
BHM Berg- und Hüttenmännische Monatshefte|Anwendung der Induzierten Polarisation in der Graphitexploration|https://link.springer.com/article/10.1007/s00501-021-01105-2
BHM Berg- und Hüttenmännische Monatshefte|High-Tech-Metalle in ostalpinen Buntmetallsulfidvorkommen: geologische Faktoren ihrer Anreicherung, Verteilung und Mobilisation (drei MRI-Projekte 2015–2019)|https://link.springer.com/article/10.1007/s00501-021-01103-4
BHM Berg- und Hüttenmännische Monatshefte|Recycling von minderwertigen Aluminiumschrotten|https://link.springer.com/article/10.1007/s00501-021-01092-4
BHM Berg- und Hüttenmännische Monatshefte|Ökodesign von Stahlwerksschlacken durch thermochemische Behandlung zur Erhöhung der Recyclingfähigkeit|https://link.springer.com/article/10.1007/s00501-021-01090-6
BHM Berg- und Hüttenmännische Monatshefte|Verbesserung des Recyclings von Elektrokleingeräten bei Erstbehandlern und Steigerung der Metallausbeute durch Einsatz des Magnetabscheiders|https://link.springer.com/article/10.1007/s00501-021-01089-z
BHM Berg- und Hüttenmännische Monatshefte|Recycling von Lithium-Ionen-Batterien: Herausforderungen und aktuelle Forschungsergebnisse|https://link.springer.com/article/10.1007/s00501-021-01091-5
BHM Berg- und Hüttenmännische Monatshefte|Lithium-Ionen-Batterien – Kreislaufwirtschaftliche Herausforderungen am Ende des Lebenszyklus und im Recycling|https://link.springer.com/article/10.1007/s00501-021-01087-1
BHM Berg- und Hüttenmännische Monatshefte|Aufgaben der studentischen Mitarbeiter und Mitarbeiterinnen|https://link.springer.com/article/10.1007/s00501-021-01083-5
BHM Berg- und Hüttenmännische Monatshefte|Universitätslehrgang Rock Engineering for Deep Mines|https://link.springer.com/article/10.1007/s00501-021-01077-3
BHM Berg- und Hüttenmännische Monatshefte|Analysing the Feasibility of a Full-face Cutting Machine for the Robominers Project|https://link.springer.com/article/10.1007/s00501-021-01082-6
BHM Berg- und Hüttenmännische Monatshefte|Our Contribution to the NASA RASSOR Bucket Drum Design Challenge|https://link.springer.com/article/10.1007/s00501-021-01085-3
BHM Berg- und Hüttenmännische Monatshefte|Roboter im Bergbau – wo liegt der Bedarf?|https://link.springer.com/article/10.1007/s00501-021-01079-1
BHM Berg- und Hüttenmännische Monatshefte|Minimierung des Sinterzerfalls mittels DEM|https://link.springer.com/article/10.1007/s00501-021-01081-7
BHM Berg- und Hüttenmännische Monatshefte|Dynamische Übergabeschurre zur Effizienzsteigerung von Gurtbandförderern|https://link.springer.com/article/10.1007/s00501-021-01084-4
BHM Berg- und Hüttenmännische Monatshefte|H2020 – ROBOMINERS|https://link.springer.com/article/10.1007/s00501-020-01074-y
BHM Berg- und Hüttenmännische Monatshefte|Berücksichtigung verformbarer Fördergurte in DEM-Simulationen|https://link.springer.com/article/10.1007/s00501-021-01078-2
BHM Berg- und Hüttenmännische Monatshefte|Excavation and Conveying Technologies for Space Applications|https://link.springer.com/article/10.1007/s00501-020-01073-z
BHM Berg- und Hüttenmännische Monatshefte|Spreadability Testing of Powder for Additive Manufacturing|https://link.springer.com/article/10.1007/s00501-020-01069-9
BHM Berg- und Hüttenmännische Monatshefte|Processability of Moist Superalloy Powder by SLM|https://link.springer.com/article/10.1007/s00501-020-01065-z
BHM Berg- und Hüttenmännische Monatshefte|Investigation of the Influence of Powder Moisture on the Spreadability Using the Spreading Tester|https://link.springer.com/article/10.1007/s00501-020-01067-x
BHM Berg- und Hüttenmännische Monatshefte|Brandversuch mit E-Fahrzeugen in Tunnelanlagen|https://link.springer.com/article/10.1007/s00501-020-01054-2
BHM Berg- und Hüttenmännische Monatshefte|Wiederverwertung ausgehobener Molasse basierend auf geologischer Untergrundmodellierung für den geplanten 100 km Teilchenbeschleuniger-Tunnel am CERN nahe Genf, Schweiz|https://link.springer.com/article/10.1007/s00501-020-01026-6
BHM Berg- und Hüttenmännische Monatshefte|Optimierte Polymer-Rohrwerkstoffe für effiziente Drainagesysteme in Tunnelbauwerken—PolyDrain Teil II|https://link.springer.com/article/10.1007/s00501-020-01045-3
BHM Berg- und Hüttenmännische Monatshefte|BIM-basierte digitale Transformation im Untertagebau anhand von zwei anwendungsorientierten Forschungsprojekten|https://link.springer.com/article/10.1007/s00501-020-01053-3
BHM Berg- und Hüttenmännische Monatshefte|Zu Fragen der Charakterisierung und Aufarbeitung metallhaltiger Rest- und Kreislaufstoffe aus aufbereitungstechnischer Sicht – Vorstellung eines Dissertationsvorhabens|https://link.springer.com/article/10.1007/s00501-020-01061-3
BHM Berg- und Hüttenmännische Monatshefte|Aufbereitung der bei der Kabelschrott-Verarbeitung anfallenden Mischkunststofffraktion zu marktfähigen Produkten|https://link.springer.com/article/10.1007/s00501-020-01041-7
BHM Berg- und Hüttenmännische Monatshefte|Investigations on the Triboelectrostatic Charging Behaviour and the Triboelectrostatic Sortability of Different Oxides|https://link.springer.com/article/10.1007/s00501-020-01025-7
BHM Berg- und Hüttenmännische Monatshefte|Erarbeitung eines neuen Verfahrenskonzeptes zur Erzeugung innovativer Mineralprodukte aus sekundären Rohstoffquellen|https://link.springer.com/article/10.1007/s00501-020-01044-4
BHM Berg- und Hüttenmännische Monatshefte|The 3rd Level – Entwicklung der Feinstzerkleinerung und Ausbau der Flotation am Lehrstuhl für Aufbereitung und Veredlung|https://link.springer.com/article/10.1007/s00501-020-01058-y
BHM Berg- und Hüttenmännische Monatshefte|Einige Überlegungen zur strategischen Ausrichtung des Lehrstuhls für Aufbereitung und Veredlung in Zeiten einer sich rasant verändernden Bildungs- und Forschungslandschaft|https://link.springer.com/article/10.1007/s00501-020-01057-z
BHM Berg- und Hüttenmännische Monatshefte|Einarbeitung von Nanoclay in Polyolefine mittels Planetwalzenextruder|https://link.springer.com/article/10.1007/s00501-020-01050-6
BHM Berg- und Hüttenmännische Monatshefte|Ein Metallflachbeil der Kupferzeit aus Bernstein, Burgenland|https://link.springer.com/article/10.1007/s00501-020-00983-2
BHM Berg- und Hüttenmännische Monatshefte|Ein Kupfergusskuchen mit hohem Antimongehalt aus Velem/Westungarn|https://link.springer.com/article/10.1007/s00501-020-01017-7
BHM Berg- und Hüttenmännische Monatshefte|Systematic Separation Studies on Finely Dispersed Raw Magnesite by Using Triboelectrostatic Belt Separation|https://link.springer.com/article/10.1007/s00501-020-01006-w
BHM Berg- und Hüttenmännische Monatshefte|Characterization of Naturally Occurring Radioactive Material (NORM) Generated from the Lower Cretaceous Carbonate Formations in the Arabian Peninsula and Gulf|https://link.springer.com/article/10.1007/s00501-020-01011-z
BHM Berg- und Hüttenmännische Monatshefte|Das COMET-Projekt COMMBY – Aufbau eines fachübergreifenden Forschungsnetzwerkes zur Nutzung metallhältiger Nebenprodukte|https://link.springer.com/article/10.1007/s00501-020-01012-y
BHM Berg- und Hüttenmännische Monatshefte|Industrielle Energietechnik|https://link.springer.com/article/10.1007/s00501-020-00994-z
BHM Berg- und Hüttenmännische Monatshefte|Erarbeitung der Grundlagen für eine Prüfapparatur zur Bestimmung der Flammengeschwindigkeit in Staub/Luft-Gemischen|https://link.springer.com/article/10.1007/s00501-020-00954-7
BHM Berg- und Hüttenmännische Monatshefte|Modellierung und Simulation am Lehrstuhl für Thermoprozesstechnik|https://link.springer.com/article/10.1007/s00501-020-00997-w
BHM Berg- und Hüttenmännische Monatshefte|Brennerversuchseinrichtung|https://link.springer.com/article/10.1007/s00501-020-00998-9
BHM Berg- und Hüttenmännische Monatshefte|Technologien zur Nutzung von Wertstoff- und Energiepotentialen in LD-Konverterschlacken|https://link.springer.com/article/10.1007/s00501-020-00992-1
BHM Berg- und Hüttenmännische Monatshefte|Prozess- und Anlagensicherheit|https://link.springer.com/article/10.1007/s00501-020-00995-y
BHM Berg- und Hüttenmännische Monatshefte|Hochtemperaturprozesstechnik|https://link.springer.com/article/10.1007/s00501-020-00993-0
