BMC Cancer;BMC Cancer Cancer Research Oncology Surgical Oncology Health Promotion and Disease Prevention Biomedicine general MedicinePublic Health general;
BMC Cardiovascular Disorders;BMC Cardiovascular Disorders Cardiology Cardiac Surgery Angiology Blood Transfusion Medicine Internal Medicine MedicinePublic Health general;
BMC Chemical Biology;BMC Chemical Biology Biochemistry general Bioorganic Chemistry Biotechnology;
BMC Chemical Engineering;BMC Chemical Engineering Industrial ChemistryChemical Engineering Industrial and Production Engineering Engineering Thermodynamics Heat and Mass Transfer Engineering Fluid Dynamics;
BMC Chemistry;BMC Chemistry ChemistryFood Science general;
BMC Clinical Pathology;BMC Clinical Pathology Pathology Internal Medicine Laboratory Medicine;
BMC Clinical Pharmacology;BMC Clinical Pharmacology PharmacologyToxicology Pharmacy;
BMC Complementary Medicine and Therapies;BMC Complementary Medicine and Therapies Complementary Alternative Medicine Internal Medicine Chiropractic Medicine;
BMC Dermatology;BMC Dermatology Dermatology Internal Medicine;
BMC Developmental Biology;BMC Developmental Biology Developmental Biology Animal Models Life Sciences general;
BMC Digital Health;BMC Digital Health Health Informatics;
BMC Ear Nose and Throat Disorders;BMC Ear Nose and Throat Disorders Otorhinolaryngology Internal Medicine Head and Neck Surgery;
BMC Ecology;BMC Ecology Ecology Life Sciences general;
BMC Ecology and Evolution;BMC Ecology and Evolution Evolutionary Biology Animal SystematicsTaxonomyBiogeography Entomology Genetics and Population Dynamics Life Sciences general;
BMC Emergency Medicine;BMC Emergency Medicine Emergency Medicine MedicinePublic Health general;
BMC Endocrine Disorders;BMC Endocrine Disorders Endocrinology Metabolic Diseases Diabetes Andrology;
BMC Energy;BMC Energy Energy Systems Renewable and Green Energy Nuclear Energy Energy Policy Economics and Management Engineering Thermodynamics Heat and Mass Transfer;
BMC Gastroenterology;BMC Gastroenterology Gastroenterology Internal Medicine Hepatology;
BMC Genomic Data;BMC Genomic Data Life Sciences general Animal Genetics and Genomics Microbial Genetics and Genomics Plant Genetics and Genomics Genetics and Population Dynamics;
BMC Genomics;BMC Genomics Life Sciences general Microarrays Proteomics Animal Genetics and Genomics Microbial Genetics and Genomics Plant Genetics and Genomics;
BMC Geriatrics;BMC Geriatrics GeriatricsGerontology Aging Rehabilitation;
BMC Health Services Research;BMC Health Services Research Public Health Health Administration Health Informatics Nursing Research;
BMC Hematology;BMC Hematology Hematology Angiology Blood Transfusion Medicine Cancer Research Human Genetics Internal Medicine;
BMC Immunology;BMC Immunology Immunology Allergology Vaccine Cytokines and Growth Factors;
BMC Infectious Diseases;BMC Infectious Diseases Infectious Diseases Parasitology Medical Microbiology Tropical Medicine Internal Medicine;
BMC Materials;BMC Materials Materials Science general Structural Materials Energy Materials Optical and Electronic Materials Biomaterials Surfaces and Interfaces Thin Films;
BMC Medical Education;BMC Medical Education Medical Education Theory of MedicineBioethics;
BMC Medical Ethics;BMC Medical Ethics Ethics Philosophy of Medicine Theory of MedicineBioethics;
BMC Medical Genetics;BMC Medical Genetics Human Genetics Cytogenetics Gene Function;
BMC Medical Genomics;BMC Medical Genomics Human Genetics Microarrays Gene Expression;
BMC Medical Imaging;BMC Medical Imaging Imaging Radiology;
BMC Medical Informatics and Decision Making;BMC Medical Informatics and Decision Making Health Informatics Information Systems and Communication Service Management of Computing and Information Systems;
BMC Medical Physics;BMC Medical Physics Imaging Radiology;
BMC Medical Research Methodology;BMC Medical Research Methodology Theory of MedicineBioethics Statistical Theory and Methods Statistics for Life Sciences Medicine Health Sciences;
BMC Medicine;BMC Medicine MedicinePublic Health general Biomedicine general;
BMC Microbiology;BMC Microbiology Microbiology Biological Microscopy Mycology Parasitology Virology Life Sciences general;
BMC Molecular Biology;BMC Molecular Biology Biochemistry general Nucleic Acid Chemistry Cell Biology;
BMC Molecular and Cell Biology;BMC Molecular and Cell Biology Cell Biology Biological Microscopy Life Sciences general;
BMC Musculoskeletal Disorders;BMC Musculoskeletal Disorders Orthopedics Rehabilitation Rheumatology Sports Medicine Internal Medicine Epidemiology;
BMC Nephrology;BMC Nephrology Nephrology Internal Medicine;
BMC Neurology;BMC Neurology Neurology Neurochemistry Neurosurgery;
BMC Neuroscience;BMC Neuroscience Neurosciences Neurobiology Animal Models;
BMC Nursing;BMC Nursing Nursing Nursing Management Nursing Research;
BMC Nutrition;BMC Nutrition Clinical Nutrition Health Promotion and Disease Prevention Public Health;
BMC Obesity;BMC Obesity Endocrinology Public Health;
BMC Ophthalmology;BMC Ophthalmology Ophthalmology;
BMC Oral Health;BMC Oral Health Dentistry Oral and Maxillofacial Surgery;
BMC Palliative Care;BMC Palliative Care Pain Medicine Quality of Life Research Palliative Medicine;
BMC Pediatrics;BMC Pediatrics Pediatrics Internal Medicine;
BMC Pharmacology;BMC Pharmacology PharmacologyToxicology;
BMC Pharmacology and Toxicology;BMC Pharmacology and Toxicology PharmacologyToxicology;
BMC Physiology;BMC Physiology Human Physiology Animal Physiology Physiological Cellular and Medical Topics Entomology Anatomy;
BMC Plant Biology;BMC Plant Biology Plant Sciences Agriculture Tree Biology;
BMC Pregnancy and Childbirth;BMC Pregnancy and Childbirth Reproductive Medicine Maternal and Child Health Gynecology;
BMC Primary Care;BMC Primary Care General Practice Family Medicine Primary Care Medicine;
BMC Proceedings;BMC Proceedings MedicinePublic Health general Biomedicine general;
BMC Psychiatry;BMC Psychiatry Psychiatry Psychotherapy;
BMC Psychology;BMC Psychology Psychology Research Clinical Psychology Cognitive Psychology;
BMC Public Health;BMC Public Health Public Health MedicinePublic Health general Epidemiology Environmental Health Biostatistics Vaccine;
BMC Pulmonary Medicine;BMC Pulmonary Medicine PneumologyRespiratory System Internal Medicine Intensive Critical Care Medicine;
BMC Research Notes;BMC Research Notes Biomedicine general MedicinePublic Health general Life Sciences general;
BMC Rheumatology;BMC Rheumatology Rheumatology;
BMC Sports Science Medicine and Rehabilitation;BMC Sports Science Medicine and Rehabilitation Sports Medicine Orthopedics Rehabilitation Medicine;
BMC Structural Biology;BMC Structural Biology Biochemistry general Protein Science Crystallography and Scattering Methods Mass Spectrometry SpectroscopySpectrometry;
BMC Surgery;BMC Surgery Surgery Internal Medicine;
BMC Systems Biology;BMC Systems Biology Bioinformatics Systems Biology Simulation and Modeling Computational BiologyBioinformatics Physiological Cellular and Medical Topics Algorithms;
BMC Urology;BMC Urology Urology Internal Medicine;
BMC Veterinary Research;BMC Veterinary Research Veterinary MedicineVeterinary Science Zoology Transgenics;
BMC Womens Health;BMC Womens Health Gynecology Maternal and Child Health Reproductive Medicine;
BMC Zoology;BMC Zoology Zoology Animal Anatomy Morphology Histology Animal Physiology Animal SystematicsTaxonomyBiogeography Fish Wildlife Biology Management Entomology;
BMSAP;BMSAP Evolutionary Biology Human Genetics Demography;
BT Technology Journal;BT Technology Journal Communications Engineering Networks Computer Communication Networks;
Banach Journal of Mathematical Analysis;Banach Journal of Mathematical Analysis Functional Analysis Operator Theory;The Banach Journal of Mathematical Analysis Banach J Math Anal is published by Birkhuser on behalf of the Tusi Mathematical Research Group Mean Time to Final Acceptance days 120 Mean Time to Final Rejection days 18 Banach Journal of Mathematical Analysis is a peerreviewed electronic journal publishing papers of high standards with deep results new ideas profound impact and significant implications in all areas of functional analysis and operator theory and all modern related topics Two related journals are Annals of Functional Analysis or Advances in Operator Theory Banach Journal of Mathematical Analysis presents the best paper award yearly The award in the year n is given to the best paper published in the years n1 and n2 The referee committee consists of selected editors of the journal Please click on the Journal updates tab to see previous volumes published until 2019 AMS Mathematical Citation Quotient MCQ 074 2021
Bandung Journal of the Global South;Bandung Journal of the Global South Comparative Politics History general NonWestern Philosophy;
Basic Research in Cardiology;Basic Research in Cardiology Cardiology;Basic Research in Cardiology is an international journal for cardiovascular research It provides a forum for original and review articles related to experimental cardiology that meet its stringent scientific standards Thus it comprises all aspects related to the physiology and pathology of the structure and function of the heart and the cardiovascular system including their regulation by neuronal and humoral mechanisms The journal regularly receives articles from the fields of Molecular and Cellular Biology Biochemistry Biophysics Pharmacology Physiology and Pathology Clinical Cardiology Fields of interest Cardiology Physiology Pathology Why publish with us As the official journal of the German Cardiac Society DGK we are part of an active community of leading researchers in the fields of Clinical Cardiology and Basic Cardiovascular Sciences We are currently ranked 8 out of 138 journals listed in the SCIE Cardiac Cardiovascular Systems subject category JCR 2020 We ensure exceptionally swift and easy dissemination and provide high levels of author satisfaction with 94 of our published authors reporting that they would definitely or probably publish with us again
Basic and Clinical Andrology;Basic and Clinical Andrology Urology Reproductive Medicine Endocrinology Surgery Gynecology;
Baurechtliche Bltter;Baurechtliche Bltter Public Law Civil Law Public International Law Constitutional Law Administrative Law;
Behavior Analysis and Social Action;Behavior Analysis and Social Action Clinical Psychology Community and Environmental Psychology;
Behavior Analysis in Practice;Behavior Analysis in Practice Psychology general;This transnational journal provides sciencebased bestpractice information relevant to service delivery in behavior analysis The range of contents includes empirical reports describing the application and evaluation of behavioranalytic procedures and programs discussion papers on professional and practice issues technical articles on methods data analysis or instrumentation in the practice of behavior analysis tutorials on terms procedures and theories relevant to best practices in behavior analysis and critical reviews of books and products that are aimed at practitioners or consumers of behavior analysis Behavior Analysis in Practice is an official journal of the Association for Behavior Analysis International Offers sciencebased bestpractice information on service delivery in behavior analysis Benefits frontline service workers and supervisors scientistpractitioners and educators in the behavioral sciences An official journal of the Association for Behavior Analysis International
Behavior Genetics;Behavior Genetics Clinical Psychology Health Psychology Public Health;Behavior Genetics the leading journal concerned with the genetic analysis of complex traits is published in cooperation with the Behavior Genetics Association This timely journal disseminates the most current original research on the inheritance and evolution of behavioral characteristics in humans and other species Contributions from eminent international researchers focus on both the application of various genetic perspectives to the study of behavioral characteristics and the influence of behavioral differences on the genetic structure of populations Offers the most current original research on the inheritance and evolution of behavioral characteristics in humans and other species Includes contributions from eminent international researchers Published in cooperation with the Behavior Genetics Association
Behavior Research Methods;Behavior Research Methods Cognitive Psychology;The journal Behavior Research Methods publishes articles concerned with the methods techniques and instrumentation of research in experimental psychology The journal focuses particularly on the use of computer technology in psychological research An annual special issue is devoted to this field Behavior Research Methods is a publication of the Psychonomic Society Behavior Research Methods is committed to upholding principles of integrity in scientific publishing and practice As a member of the Committee on Publication Ethics COPE the journal will follow COPE guidelines concerning procedures for handling potential acts of professional misconduct Covers methods techniques and instrumentation of research in experimental psychology Includes a particular focus on use of computer technology in psychological research A publication of the Psychonomic Society
Behavior and Social Issues;Behavior and Social Issues Clinical Psychology Personality and Social Psychology;The primary intellectual framework for Behavior and Social Issues is the science of behavior analysis and its subdiscipline of cultural systems analysis but contributions from contrasting viewpoints will occasionally be considered if of specific interest to behavior analysts We recommend that potential authors examine recent issues to determine whether their work is appropriate to the journal Appropriate contributions include theoretical and conceptual analyses research articles and brief reports dialogues and research reviews Behavior and Social Issues is an appropriate forum for the work of senior scholars in the field many of whom serve on the editorial board as well as for the work of emerging scholars including students who have an interest in the contributions of a natural science of behavior to constructing cultures of social justice human rights and environmental sustainability Behavior and Social Issues is an official publication of the Association for Behavior Analysis International For more related content please see Behavior and Social Issues Predecessor Title Behavior Analysis and Social Action httpslinkspringercomjournal43038
Behavioral Ecology and Sociobiology;Behavioral Ecology and Sociobiology Behavioral Sciences Zoology Animal Ecology;Behavioral Ecology and Sociobiology publishes reviews original contributions and commentaries dealing with quantitative empirical and theoretical studies in the analysis of animal behavior at the level of the individual group population community and species The section Methods considers submissions concerning statistical procedures and their problems as well as with problems related to measurement techniques Special emphasis is placed on ultimate functions and evolution of ecological adaptations of behavior in addition to mechanistic studies of proximate cause Among aspects of particular interest are intraspecific behavioral interactions with special focus on social behavior including altruism cooperation and parental care pre and postzygotic sexual selectionkin recognition and kin selection group structure social networks interspecific behavioral interactions including competition resource partitioning speciation foraging mutualism predatorprey interactions and parasitism signalling behavioral ecophysiology information processing and neuroecology behavioral genetics sociogenomics behavioral plasticity and behavioral syndromes dispersal and orientation in space and time and relevant evolutionary and functional theory The Chief Editors are Theo C M Bakker Bonn Germany vertebrates and James F A Traniello Boston USA invertebrates Continuous Article Publishing As of 2017 Behavioral Ecology and Sociobiology has changed its publication structure from paginated issues to a consecutive publishing model Continuous Article Publishing This means that papers are published in a volumeissue immediately after acceptance As a further aspect of the new system articles are no longer paginated sequentially by issue Therefore every article starts with page number 1 Page numbers are not used for article citation but every article has a citation ID number called the ArticleCitationID The ArticleCitationID is replacing the page numbers in the citation line which includes the journal citation title year volume number and ArticleCitationID now Example Behav Ecol Sociobiol 2017 71 123 This method of citation is accepted by the Web of ScienceJournal Citation Reports ISI New Journal Section Featured Student Research Papers Behavioral Ecology and Sociobiology has initiated a new section dedicated to exceptional original publications that result from graduate or undergraduate student research and carry the name of the student as the lead author Papers in this category will be published under the heading Featured Student Research Furthermore each featured paper will be highlighted in the Springer Table of Contents Alerts that is sent to about 5000 esubscribers each month This initiative is intended to honor the highest quality student research Distinguished papers will be recommended by Associate Editors for Behavioral Ecology and Sociobiology following the standard peer review process Students who wish their papers to be considered for the honor should explain in the cover letter accompanying the submission the main reasons why the paper represents a significant contribution to the field and mark the appropriate box for the Featured Student Research paper during the online submission process Why publish with us We publish a broad range of quantitative empirical and theoretical studies in the analysis of animal behavior at individual group population community and species level We are ranked by Clarivate in the top two quartiles for behavioural sciences and ecology and in the first quartile for zoology Our international Editorial Board provides rigorous peer review and expert guidance throughout the publication process We provide high levels of author satisfaction with 90 of our published authors reporting that they would definitely or probably publish with us again
Behavioral and Brain Functions;Behavioral and Brain Functions Neurosciences Neurology Behavioral Therapy Psychiatry;
Beitrge zur Algebra und Geometrie Contributions to Algebra and Geometry;Beitrge zur Algebra und Geometrie Contributions to Algebra and Geometry Algebra Geometry Algebraic Geometry Convex and Discrete Geometry;Beitrge zur Algebra und Geometrie BZAG Contributions to Algebra and Geometry is an international journal of mathematics founded at MartinLutherUniversitt HalleWittenberg in 1971 BZAG aims to publish high quality original mathematical research where algebraic andor geometric structures play a substantial role Besides papers in the classical areas of algebra algebraic geometry and geometry the journal also welcomes contributions that include algorithmic computational combinatorial topological differential and number theoretic topics with a distinct algebraic or geometric flavor BZAG puts special emphasis on keeping the reviewing process short The back issues of the journal are available at the European Digital Mathematics Library EuDML at httpseudmlorgjournal10170 Vols 133 19711992 and httpseudmlorgjournal10084 Vols 3451 19932010 Presenting highquality research in mathematics since 1971 Publishes research articles in the areas of algebra geometry algebraic geometry and related fields
BeniSuef University Journal of Basic and Applied Sciences;BeniSuef University Journal of Basic and Applied Sciences MedicinePublic Health general;
Berliner Journal fr Soziologie;Berliner Journal fr Soziologie Social Sciences general Sociology general Sociology of Culture Social Theory;Fachzeitschrift fr Soziologie und ihre Randgebiete mit Beitrgen zum aktuellen Diskurs und zu Klassikern der Soziologie Das Berliner Journal fr Soziologie herausgegeben vom Institut fr Soziologie der FriedrichSchillerUniversitt Jena und dem Institut fr Sozialwissenschaften der HumboldtUniversitt zu Berlin verffentlicht doppelblind begutachtete Abhandlungen zu klassischen und modernen theoretischen Anstzen Essays zu aktuellen Problemfeldern des soziologischen Diskurses sowie Forschungsnotizen zu neuen empirischen Befunden Schwerpunkthefte und ReviewEssays greifen innovative Entwicklungen innerhalb der deutschen und internationalen Sozialwissenschaften auf und informieren ber den Stand der Forschung in zentralen Bereichen der Soziologie Die Zeitschrift wurde 1991 auf Initiative der ostdeutschen Gesellschaft fr Soziologie gegrndet Sie versteht sich als eine allgemeine soziologische Fachzeitschrift die Beitrge aus allen Forschungs und Themenbereichen der Soziologie publiziert Von Beginn an war es das programmatische Ziel der Diskussion und Weiterentwicklung soziologischer Problemstellungen im Lichte zeitgenssischer theoretischer und gesellschaftlicher Entwicklungen ein Forum zu bieten Zwei groe Themenfelder standen im Mittelpunkt des Journals und werden seine Inhalte auch in Zukunft prgen Transformation und Kultur Das Journal befasst sich mit dem soziokologischen Umbruch den moderne Gesellschaften durchlaufen Globalisierung Wandel von Arbeitsgesellschaft und Lebensweisen Digitalisierung soziale Konflikte bis hin zu neuen Kriegen neue Herausforderungen fr die Demokratie Populismus und Nationalismus sowie Geschlechterverhltnisse sind wichtige Themenfelder einer erneuten Groen Transformation Seitens der Kultursoziologie und der kulturvergleichenden Forschung werden Entwicklungen in diesen Feldern in besonderer Weise bearbeitet Deshalb widmet das BJS auch solchen Perspektiven fortdauernde Aufmerksamkeit
Big Data Analytics;Big Data Analytics Big Data Algorithm Analysis and Problem Complexity Data Mining and Knowledge Discovery Data Structures and Information Theory Data Structures Computational BiologyBioinformatics;
Bijblijven;Bijblijven Primary Care Medicine Medical Education;
Bijzijn;Bijzijn MedicinePublic Health general;
Bijzijn XL;Bijzijn XL Nursing;
Bio tribune magazine;Bio tribune magazine Biomedicine general Laboratory Medicine Hematology Pathology;
BioDesign and Manufacturing;BioDesign and Manufacturing Mechanical Engineering Biomaterials Biomedical Engineering and Bioengineering;BDM reports new research new technology and new applications in the field of biomanufacturing especially 3D bioprinting As an interdisciplinary field topics of this journal cover tissue engineering regenerative medicine mechanical devices from the perspectives of materials biology medicine and mechanical engineering with a focus on manufacturing science and technology to fulfil the requirement of biodesign BDM is published quarterly since 2018 and indexed by SCIE SCOPUS and Current Contents Engineering Computing Technology etc Focuses on new manufacturing technologies in the field of biodesign manufacturing Publishes Research Articles Reviews Reports and Short Papers incl Editorials News Views Perspectives Letters Products Materials Technical Notes Case Reports Lab Reports and Negative Results Features a prestigious interdisciplinary editorial board
BioChip Journal;BioChip Journal Biotechnology Biomedical Engineering and Bioengineering;BioChip Journal publishes original research and reviews in all areas of the expanding field of biochip technology Coverage spans a broad range of disciplines and topics including protein chip DNA chip cell chip labonachip bioMEMS biosensor micronano mechanics microfluidics highthroughput screening technology medical science genomics proteomics bioinformatics medical diagnostics environmental monitoring and micronanotechnology The editors of BioChip Journal are committed to rapid peer review to ensure the timely publication of the highest quality original research news and review articles A valuable source for research in the expanding field of biochip technology Covers protein chip DNA chip cell chip labonachip bioMEMS biosensor micronano mechanics microfluidics highthroughput screening technology and more Spans disciplines touching on genomics proteomics bioinformatics medical diagnostics environmental monitoring and micronanotechnology
BioControl;BioControl Entomology Plant Pathology Agriculture Animal Ecology Animal Biochemistry Behavioral Sciences;BioControl the official journal of the International Organization for Biological Control presents original papers on basic and applied research in all aspects of biological control of invertebrate vertebrate and weed pests and plant diseases Coverage includes biology and ecology of organisms used for biological control and aspects of use including biological control agents for integrated pest management Papers presenting only laboratory trials on nontarget effects of pesticides or estimating life history traits on natural enemies are not considered but papers dealing with the corresponding effects on community dynamics of natural enemies are welcome Organisms covered include parasitoids invertebrate and vertebrate predators of pest animals and plants mites plant and insect pathogens nematodes and weeds including human and veterinary pathogens The journal publishes interdisciplinary papers with a global perspective on the use of biological control in integrated pest management systems and related developments in molecular biology and biotechnology that have direct relevance BioControl also publishes forum papers and invited reviews and Letters to the Editor Official journal of the International Organization for Biological Control IOBC EditorinChief Eric Wajnberg INRA Sophia Antipolis Cedex France Presents original basic and applied research in all aspects of biological control of invertebrate vertebrate and weed pests and plant diseases Offers interdisciplinary papers with a global perspective on use of biological control in integrated pest management systems 100 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again
BioData Mining;BioData Mining Computer Appl in Life Sciences Computational BiologyBioinformatics Data Mining and Knowledge Discovery Bioinformatics Algorithms;
BioDrugs;BioDrugs Molecular Medicine Antibodies Cancer Research Pharmacotherapy;An essential resource for RD professionals and clinicians with an interest in biologic therapies BioDrugs covers the development and therapeutic application of biotechnologybased pharmaceuticals and diagnostic products for the treatment of human disease As a hybrid journal BioDrugs does not charge authors to publish using the traditional subscriptionbased publishing route but does offer the option to publish accepted articles open access if authors so wish or if their funders require This is achieved via the Springer Open Choice initiative More information about this optional route to open access and the associated article processing charge can be found by clicking on the How to publish with us including Open Access link below BioDrugs offers a range of additional features designed to increase the visibility readership and educational value of the journals content Each article is accompanied by a Key Points summary giving a timeefficient overview of the content to a wide readership Articles may be accompanied by plain language summaries to assist readers who have some knowledge of but not indepth expertise in the area to understand the scientific content and overall implications of the article The journal also provides the option to include various types of digital features including animated abstracts video abstracts slide decks audio slides instructional videos infographics podcasts and animations All additional features are peer reviewed to the same high standard as the article itself Peer review is conducted using Editorial Manager supported by a database of international experts This database is shared with other Adis journals
BioEnergy Research;BioEnergy Research Plant Sciences Plant Genetics and Genomics Plant BreedingBiotechnology Plant Ecology Wood Science Technology;BioEnergy Research fills a void in the rapidly growing area of feedstock biology research related to biomass biofuels bioenergy biochemicals and biomaterials The journal publishes a wide range of articles including peerreviewed scientific research reviews perspectives and commentary industry news and government policy updates Its coverage brings together a uniquely broad combination of disciplines with a common focus on feedstock biology and science related to biomass biofeedstock and bioenergy production Covers a rapidly expanding area of feedstock biology research Presents scientific research reviews perspective and commentary industry news and government policy updates Collects material from a uniquely broad combination of disciplines 95 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again
BioMedical Engineering OnLine;BioMedical Engineering OnLine Biomedical Engineering and Bioengineering Biomaterials Biotechnology Biomedical EngineeringBiotechnology;
BioMedicine;BioMedicine MedicinePublic Health general;
BioMetals;BioMetals Biochemistry general PharmacologyToxicology Microbiology Cell Biology Plant Physiology MedicinePublic Health general;New submission system for BioMetals journal This journal has moved to our new editorial submission system SNAPP Do not submit new articles via the former Editorial Manager site Only manuscripts already submitted revisions are being handled in Editorial Manager BioMetals is an established journal to feature the important role of metal ions in chemistry biology biochemistry environmental science and medicine BioMetals is an international multidisciplinary journal singularly devoted to the rapid publication of the fundamental advances of both basic and applied research in this field BioMetals offers a forum for innovative research and clinical results on the structure and function of metal ions metal chelates siderophores metalcontaining proteins biominerals in all biosystems BioMetals rapidly publishes original articles and reviews BioMetals is a journal for metals researchers who practice in medicine biochemistry pharmacology toxicology microbiology cell biology chemistry and plant physiology who are based academic industrial and government laboratories An international journal presenting fundamental advances in both basic and applied research into the role of metal ions in biology biochemistry and medicine Offers a forum for new research and clinical results Stimulates crossfertilization between medicine biochemistry pharmacology toxicology microbiology cell biology chemistry and plant physiology 95 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again
BioNanoScience;BioNanoScience Circuits and Systems Biological and Medical Physics Biophysics Nanotechnology Biomaterials;BioNanoScience is a forum for a rapidly growing sphere of research emphasizing links among structure properties and processes of nanoscale phenomena in biological and bioinspired structures and materials for a range of engineered systems Coverage of research includes experimental imaging design and synthesis biotechnology and protein engineering theoretical statistical mechanics nanomechanics quantum mechanics and computational bottomup multiscale simulation first principles methods supercomputing research The journal reports on applications in relevant physical chemical and biological phenomena and their engineering into mechanical electrical and electronic optical thermal and biological systems and nanoscience applied to disease and to information science The journal also covers fundamental structural and mechanistic analyses of biological processes at nanoscale and their translation into synthetic applications BioNanoScience follows a singleblind peer review process Covers experimental theoretical and computational research Reports on applications in physical chemical and biological phenomena and their engineering into integrated systems Includes reports on applications in biology and medicine Examines fundamental structural and mechanistic analyses of biological processes at nanoscale and their translation into synthetic applications
BioPsychoSocial Medicine;BioPsychoSocial Medicine Psychosomatic Medicine Psychiatry Clinical Psychology Behavioral Sciences;
BioSocieties;;
Bioanalytical Reviews;Bioanalytical Reviews Analytical Chemistry Laboratory Medicine Proteomics Metabolomics;
Biochar;Biochar Environmental EngineeringBiotechnology Agriculture Renewable and Green Energy Soil Science Conservation Ceramics Glass Composites Natural Materials Fossil Fuels incl Carbon Capture;As the first journal specifically focusing on biochar the journal Biochar covers multidisciplinary subjects of agronomy environmental science and materials science It is a fully OA journal and the APCs of papers accepted before Dec 312022 are fully covered by Shenyang Agricultural University The journal seeks to publish original research in the fields of preparation and processing of biochar and its multifunctional applications including bioenergy production biocharbased materials for environmental applications soil improvement climate change contaminatedenvironment remediation water purification new analytical techniques life cycle assessment and importantly rural and regional development etc It devoted to serve as an innovative efficient and professional platform for researchers in the area of biochar around the world to deliver findings from this rapidly expanding field of science First journal specifically focusing on biochar Covers multidisciplinary subjects of agronomy environmental science materials science Bringing high visibility through open access and a global reach
