Water Air Soil Pollution;Water Air Soil Pollution Environment general Water QualityWater Pollution Atmospheric ProtectionAir Quality ControlAir Pollution Soil Science Conservation Hydrogeology Climate ChangeClimate Change Impacts;Water Air Soil Pollution is an international interdisciplinary journal on all aspects of pollution and solutions to pollution in the biosphere This includes chemical physical and biological processes affecting flora fauna water air and soil in relation to environmental pollution Because of its scope the subject areas are diverse and include all aspects of pollution sources transport deposition accumulation acid precipitation atmospheric pollution metals aquatic pollution including marine pollution Arctic Antarctic pollution water ground water waste water microplastics nanoparticles pesticides environmental sustainability soil pollution industrial pollutants sewage sediment pollution forestry pollution effects of pollutants on humans vegetation fish aquatic species microorganisms and animals Submissions are welcome in environmental and molecular toxicology applied to pollution research biosensors global and climate change ecological implications of pollution and pollution models Water Air Soil Pollution also publishes manuscripts on methods used in the study of environmental pollutants environmental toxicology environmental biology and chemistry bioassays novel environmental engineering and bioreactors related to pollution remote sensing biochar in pollution control environmental genomics applied to pollution research biodiversity as influenced by pollution environmental biotechnology as applied to pollution eg bioremediation phytoremediation biofuels environmental modelling and biorestoration of polluted environments Articles should not be submitted that are of local interest only and do not advance international knowledge in environmental pollution and solutions to pollution Articles that simply replicate known knowledge or techniques while researching a local pollution problem will normally be rejected without review Submitted articles must have uptodate references employ the correct experimental replication and statistical analysis where needed and contain a significant contribution to new knowledge The publishing and editorial team sincerely appreciate your cooperation Water Air Soil Pollution publishes research papers review articles minireviews and topical collections The journal currently invites review papers on various subject areas under the scope of this journal Please contact the EditorsinChief to discuss your review proposal There are no page charges to publish in this journal All articles accepted after February 1 2014 will have free color online and in print Note that special issues published from 20012009 were published in the companion journal Water Air Soil Pollution Focus see ISSN 15677230 Special issues from 2010 forward are published in the mother journal Water Air Soil Pollution The journal currently invites topical collection proposals on advanced topics in this field Please contact the Publisher Arya Ramachandran Nair at aryaramachandranspringernaturecom for more details Covers all aspects of pollution and solutions to pollution in the biosphere Includes chemical physical and biological processes affecting flora fauna water air and soil Also presents papers on methods used in the study of environmental pollutants environmental toxicology biology and engineering related to pollution and more This journal publishes internationally relevant novel knowledge
Water Air Soil Pollution Focus;Water Air Soil Pollution Focus Atmospheric ProtectionAir Quality ControlAir Pollution Hydrogeology;
Welding International;Welding International Offshore Engineering Mechanical Engineering Characterization and Evaluation of Materials Engineering general;
Welding in the World;Welding in the World Metallic Materials Solid Mechanics Theoretical and Applied Mechanics;The journal Welding in the World publishes authoritative papers on all aspects of materials joining including welding brazing soldering cutting thermal spraying and allied joining and fabrication techniques including additive manufacturing The coverage spans a wide range of topics including advances in joining processes metallurgical and material behavior associated with joining welding physics engineering properties and assessment of joints health and safety and environmental aspects of joining industrial applications performance of welded structures in service testing of welds and education Welding in the World is a publication of the International Institute of Welding IIW Presents authoritative papers on all aspects of materials joining Publishes the expertise of the International Institute of Welding IIW Includes welding brazing soldering cutting thermal spraying and allied joining and fabrication techniques Covers health safety and environmental aspects of joining industrial applications performance of welded structure in service
Wetlands;Wetlands Freshwater Marine Ecology Environmental Management Ecology Hydrogeology Coastal Sciences Landscape Ecology;WETLANDS publishes a wide range of Topical Collections Check the Journal Updates for details WETLANDS is an international journal concerned with all aspects of wetlands biology ecology hydrology water chemistry soil and sediment characteristics management education legislation cultural sociology and regulations The journal has the goal of centralizing the publication of pioneering wetlands work that has never been done or otherwise been spread among a myriad of journals Because wetlands research crosses a wide range of disciplines the journal is not restricted to specific subjects but presents manuscripts reporting research results and ideas from all relevant disciplines Wetlands offers only the highest quality peerreviewed material WETLANDS publishes various article types including original research and reviews Reviews that potentially appeal to the widest audience and are indepth and overarching in the fields of wetland science and management may be considered as Mark Brinson Reviews All contributions to WETLANDS are also published in a wide range of Topical Collections Authors are requested to select the Topical Collection that best fits their work by choosing the appropriate Topical Collection when submitting a manuscript Please check the Journal Updates for detailed descriptions of each collection Produced by Society of Wetland Scientists SWS the worlds leading wetlands society Refereed articles from leading authors in wetlands science A central forum for pioneering wetlands research Explores all facets of wetlands biology ecology hydrology water chemistry soil and sediment characteristics Coverage extends to management legal and regulatory topics
Wetlands Ecology and Management;Wetlands Ecology and Management Freshwater Marine Ecology Conservation BiologyEcology Environmental LawPolicyEcojustice Marine Freshwater Sciences HydrologyWater Resources Water QualityWater Pollution;Wetlands Ecology and Management is an international journal that publishes authoritative and original refereed articles on topics relevant to freshwater brackish and marine coastal wetland ecosystems The Journal serves as a multi and interdisciplinary forum for key issues in wetlands science management policy and economics Wetlands Ecology and Management encourages the exchange of information between environmental managers pure and applied scientists and national and international authorities on wetlands science policy and ecological economics The journals unique Wetlands Management site provides free access to recent papers on the issues methods and impacts of wetlands management a particularly valuable resource for those involved in resource management and applied research Bridges the disciplines of wetlands management and academic research Publishes refereed articles on topics relevant to freshwater brackish and marine coastal wetland ecosystems A multidisciplinary forum for key issues in wetlands science management policy and economics
Wiener Medizinische Wochenschrift;Wiener Medizinische Wochenschrift MedicinePublic Health general PharmacologyToxicology General Practice Family Medicine GeriatricsGerontology Internal Medicine Infectious Diseases;From the microscope to clinical application Scientists from all European countries make available their recent research results and practical experience through Wiener Medizinische Wochenschrift the renowned English and Germanlanguage forum Both original articles and reviews on a broad spectrum of clinical and preclinical medicine are presented within the successful framework of thematic issues compiled by guest editors Selected cuttingedge topics such as dementia geriatric oncology Helicobacter pylori and phytomedicine make the journal a mandatory source of information Gehobene Fortbildung durch Themenschwerpunkthefte Vom Mikroskop zur klinischen Anwendung Schwerpunkte Klinische Medizin Sozialmedizin Medizintheorie Medizinethik und Medizingeschichte Grundstzlich durchlaufen alle Manuskripte ein Peer Review im Doppelblindverfahren mit mindestens zwei unabhngigen Experten Publishes research results of scientists of all European countries Presents both original articles and reviews Covers a broad spectrum of clinical and preclinical medicine All manuscripts submitted to the journal including invited manuscripts undergo a doubleblind peer review process involving at least two independent experts
Wiener klinische Wochenschrift;Wiener klinische Wochenschrift MedicinePublic Health general Internal Medicine Endocrinology Gastroenterology PneumologyRespiratory System;The Wiener klinische Wochenschrift The Central European Journal of Medicine is an international scientific medical journal covering the entire spectrum of clinical medicine and related areas such as ethics in medicine public health and the history of medicine In addition to original articles the Journal features editorials and leading articles on newly emerging topics review articles case reports images in clinical medicine and a broad range of special articles Experimental material will be considered for publication if it is directly relevant to clinical medicine The number of international contributions has been steadily increasing Consequently the international reputation of the journal has grown in the past several years Founded in 1888 the Wiener klinische Wochenschrift The Central European Journal of Medicine is certainly one of the most prestigious medical journals in the world and takes pride in having been the first publisher of landmarks in medicine Covers the entire spectrum of clinical medicine and related areas such as ethics in medicine public health and the history of medicine The official journal of the Austrian Society of Cardiology KG and the Austrian Society of Pneumology GP Publications in German language are restricted to position papers recommendations and guidelines of the Austrian Societies that use WKW as their official Journal and to articles which require a special print for local usage Publications in German language have to be negotiated with the publisher beforehand and will only be accepted as Supplement or special print The journal follows doubleblind peer review process involving at least two independent experts
Wiener klinische Wochenschrift Education;Wiener klinische Wochenschrift Education MedicinePublic Health general;
Wiener klinisches Magazin;Wiener klinisches Magazin MedicinePublic Health general;Das Magazin zur Wiener klinischen Wochenschrift bringt aktuelle Themen aus der klinischen Medizin Medizintechnik und dem Krankenanstaltenmanagement sowie gesundheitspolitische Fragen in einer gut lesbaren und bersichtlichen Magazinform Kompetenz Seriositt und Aktualitt sind fr den jugendlichen Ableger der 110 Jahre alten Wiener klinischen Wochenschrift selbstverstndlich bersichtsarbeiten aus den klinischen Fachbereichen Schwerpunkte Onkologie Ansthesie und Intensivmedizin Chirurgie Innere Medizin bersichtliche Gestaltung kompakter Information
Wireless Networks;Wireless Networks Communications Engineering Networks Computer Communication Networks Electrical Engineering IT in Business;The wireless communication revolution is bringing fundamental changes to data networking telecommunication and is making integrated networks a reality By freeing the user from the cord personal communications networks wireless LANs mobile radio networks and cellular systems harbor the promise of fully distributed mobile computing and communications any time anywhere Focusing on the networking and user aspects of the field Wireless Networks provides a global forum for archival value contributions documenting these fast growing areas of interest The journal publishes refereed articles dealing with research experience and management issues of wireless networks Its aim is to allow the reader to benefit from experience problems and solutions described Reports on the fundamental changes in networking and integration resulting from the wireless network revolution Focuses on the networking and user aspects of the field Deals with research experience and management issues of wireless networks
Wireless Personal Communications;Wireless Personal Communications Communications Engineering Networks Signal Image and Speech Processing Computer Communication Networks;Wireless Personal Communications is an archival peer reviewed scientific and technical journal addressing mobile communications and computing It investigates theoretical engineering and experimental aspects of radio communications voice data images and multimedia A partial list of topics includes propagation system models speech and image coding multiple access techniques protocols performance evaluation radio local area networks and networking and architectures The journal features five principal types of papers full technical papers short papers technical aspects of policy and standardization letters offering new research thoughts and experimental ideas and invited papers on important and emerging topics authored by renowned experts Publishes tutorial survey and original research papers addressing mobile communications and computing Investigates theoretical engineering and experimental aspects of radio communications voice data images and multimedia Explores propagation system models speech and image coding multiple access techniques protocols performance evaluation radio local area networks and networking and architectures etc 98 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again
Wirtschaftsdienst;Wirtschaftsdienst Economic Policy Labor Economics MacroeconomicsMonetary EconomicsFinancial Economics Social Policy European Integration;
Wirtschaftsinformatik Management;Wirtschaftsinformatik Management IT in Business Business Process Management;Wirtschaftsinformatik Management Texte auf dem Stand der wissenschaftlichen Forschung fr Praktiker verstndlich aufbereitet Diese Idee ist die Basis von Wirtschaftsinformatik Management kurz WuM So soll der Wissenstransfer von Universitt zu Unternehmen gefrdert werden Zustzlich bietet das Magazin Interviews Fach und Meinungsartikel aus der Wirtschaft Buch und Webtipps sowie unterhaltende Elemente WuM erscheint 6mal jhrlich und umfasst inhaltlich die drei Hauptbereiche Technologie Strategie und Management WuM schlgt damit die Brcke zwischen Technologie und Business Qualitt mit Auszeichnung Wirtschaftsinformatik Management WuM wurde 2010 von der Jury des deutschen Fachmedienpreises als beste Neugrndung des Jahres ausgezeichnet Ausschlaggebend war das stimmige Gesamtkonzept bei dem Inhalt und Gestaltung ineinandergreifen Auerdem die Verbindung mit dem SchwesterJournal BISE
Wirtschaftsrechtliche Bltter;Wirtschaftsrechtliche Bltter Commercial Law Civil Law;
Wissensmanagement;Wissensmanagement Business and Management general Management Technology and Digital Education Knowledge Management Business Information Systems Big DataAnalytics;
Wohnrechtliche Bltter;Wohnrechtliche Bltter Civil Law Labour LawSocial Law Commercial Law Civil Procedure Law Administrative Law Financial LawFiscal Law;
Womens Midlife Health;Womens Midlife Health Gynecology;
Wood Science and Technology;Wood Science and Technology Wood Science Technology Ceramics Glass Composites Natural Materials Manufacturing Machines Tools Processes;Wood Science and Technology publishes original scientific research results and review papers covering the entire field of wood material science wood components and wood based products Subjects are wood biology and wood quality wood physics and physical technologies wood chemistry and chemical technologies Latest advances in areas such as cell wall and wood formation structural and chemical composition of wood and wood composites and their property relations physical mechanical and chemical characterization and relevant methodological developments and microbiological degradation of wood and wood based products are reported Topics related to wood technology include machining gluing and finishing composite technology wood modification wood mechanics creep and rheology and the conversion of wood into pulp and biorefinery products Spans the entire field of wood and pulp Coverage includes the composition of wood wood products technology and pulp processing 90 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again
World Allergy Organization Journal;World Allergy Organization Journal Allergology Immunology;
World Journal of Emergency Surgery;World Journal of Emergency Surgery Emergency Medicine Traumatic Surgery;
World Journal of Microbiology and Biotechnology;World Journal of Microbiology and Biotechnology Microbiology Biotechnology Biochemistry general Environmental EngineeringBiotechnology Applied Microbiology;The journal publishes original research papers and review articles on all aspects of applied microbiology and microbial biotechnology Since its foundation in 1985 the World Journal of Microbiology Biotechnology has provided a forum for research work directed toward finding microbiological and biotechnological solutions to global problems As many of these problems including crop productivity public health and waste management have major impacts in the developing world and newlyindustrialized countries the journal especially reports on advances for and from developing regions Details Concerning the Submission and Publication Procedures No Page Charges No Fees for Online Color Images Optional Open Access Publication Fee APC USD 3260 Euro 2570 GBP 2160 net Publishes original findings on all aspects of applied microbiology and microbial biotechnology Emphasizes the role of biotechnological advances for and from the developing world since1985 Welcomes contributions in English from any nation
World Journal of Pediatrics;World Journal of Pediatrics Pediatrics Pediatric Surgery Maternal and Child Health Intensive Critical Care Medicine Surgery Imaging Radiology;Published monthly the World Journal of Pediatrics offers peerreviewed original papers reviews and special reports focusing on clinical practice and research in pediatrics The journal presents contributions on new developments in all areas of the discipline from pediatricians worldwide Coverage includes the most current progress in pediatrics pediatric surgery preventive health care in pediatrics pharmacology stomatology and biomedicine The journal also covers basic sciences and experimental work and provides a broad academic platform for the international exchange of medical results Offers peerreviewed original papers reviews and special reports focusing on clinical practice and research in pediatrics Presents contributions on new developments in all areas of the discipline from pediatricians worldwide Includes the most current progress in pediatrics pediatric surgery preventive health care in pediatrics pharmacology stomatology and biomedicine Covers basic sciences and experimental work and provides a broad academic platform for the international exchange of medical results
World Journal of Surgery;World Journal of Surgery Surgery Abdominal Surgery Cardiac Surgery General Surgery Thoracic Surgery Vascular Surgery;World Journal of Surgery is the official publication of the International Society of SurgerySociete Internationale de Chirurgie isssiccom Under the editorship of Dr Julie Ann Sosa World Journal of Surgery provides an indepth international forum for the most authoritative information on major clinical problems in the fields of clinical and experimental surgery surgical education and socioeconomic aspects of surgical care Contributions are reviewed and selected by a group of distinguished surgeons from across the world who make up the Editorial Board Why publish with us We are the official journal of the International Society of Surgery Societe Internationale de Chirurgie With our special focus on global surgery and gender issues in surgical care we provide an i ndepth international forum for clinical and experimental surgery surgical education and socioeconomic aspects of surgical care research New features include the We Asked the Experts series featuring succinct reviews of common clinical problems Additionally My First Paper highlights the first published work of leading authors We provide high levels of author satisfaction with 100 of our published authors reporting that they would definitely or probably publish with us again
World Journal of Surgical Oncology;World Journal of Surgical Oncology Surgical Oncology;
World Journal of Urology;World Journal of Urology Urology Nephrology Oncology;The World Journal of Urology publishes the essential results of urological research and their practical and clinical relevance to a broad audience of urologists in research and clinical practice In order to guarantee a balanced program articles are published that reflect the developments in all fields of urology on an internationally advanced level Each issue treats a main topic in review articles written by invited international experts In addition the journal presents articles unrelated to the main topic Why publish with us Our journal reflects the latest developments of basic and clinical aspects of urology showing a rapidly rising impact factor Most issues include invited review articles written by leading experts on a chosen topic and include additional papers on other topics Our worldrenowned Editorial Board delivers a swift and rigrous peer review process and is composed of top scholars in the field
World Wide Web;World Wide Web Information Systems Applications incl Internet Database Management Operating Systems;World Wide Web Internet and Web Information Systems WWW is an international archival peerreviewed journal that covers all aspects of the Web including issues related to architectures applications Internet and Web information systems and communities It provides indepth coverage of the most recent developments in the Web enabling readers to keep uptodate with this dynamically changing technology The journal also focuses on all database and informationsystem topics that relate to the Internet and the Web particularly on ways to model design develop integrate and manage these systems Appearing quarterly the journal publishes papers describing original ideas and new results vision papers reviews of important techniques in related areas innovative application papers and progress reports on major research projects It offers the ideal forum for researchers professionals and industrial practitioners to share their rapidly developing knowledge and report on new advances Covers all aspects of the Web including issues related to architectures applications Internet and Web information systems and communities Provides indepth coverage of the most recent developments in the Web enabling readers to keep uptodate with this dynamically changing technology Offers the ideal forum for researchers professionals and industrial practitioners to share their rapidly developing knowledge and report on new advances
Wuhan University Journal of Natural Sciences;Wuhan University Journal of Natural Sciences Life Sciences general Materials Science general Computer Science general;
wissen kompakt;wissen kompakt Dentistry Oral and Maxillofacial Surgery;Die Zeitschrift wissen kompakt vermittelt aktuelle praxisnahe Fortbildung fr alle Zahnrzte In jeder Ausgabe werden 4 Fortbildungsbeitrge mit CMEFragen publiziert die einen Themenschwerpunkt umfassend darstellen
