National Academy Science Letters;National Academy Science Letters Science Humanities and Social Sciences multidisciplinary History of Science;The National Academy Science Letters is published by the National Academy of Sciences India since 1978 The publication of this unique journal was started with a view to give quick and wide publicity to the innovations in all fields of science The contents of the journal includes Lead ArticlesOverviews of New Developments in Science Technology NewsViewsComments on recent scientific developments Science Technology Policy Issues spread over on the matrix of sciencesociety interface Short Research Communications on the breakthrough investigations Academy News Important Scientific Announcements including Forthcoming MeetingsSeminarsSymposia etc The papers published are indexedabstracted by the leading abstracting agencies of the world The research papers are published after critical review and editing by the eminent experts of the concerned subject area therefore the quality publication is assured once the paper is accepted by the learned referees i The research review articles are contributed by the scientists of world repute ii The articles are indexedabstracted by the world class abstractingindexing agencies iii The articles are published only after getting it reviewed by the eminent experts
Natur und Recht;Natur und Recht Administrative Law Environmental LawPolicyEcojustice Water PolicyWater GovernanceWater Management;Im Mittelpunkt der Zeitschrift Natur und Recht steht das gesamte Recht des kologischen Natur und Umweltschutzes Darber hinaus wird auch das Recht behandelt das der Natur zusetzt Dies sind vor allem das Bau und Fachplanungsrecht Auch das Immissionsschutz Abfall Wasser Bodenschutz und Landesplanungsrecht gehren zum Themenspektrum der Natur und Recht ebenso wie das umweltrelevante Jagd Fischerei Forst und Landwirtschaftsrecht Schlielich finden das Tierschutz und Denkmalschutzrecht eine Plattform
Natural Computing;Natural Computing Theory of Computation Evolutionary Biology Processor Architectures Artificial Intelligence Complex Systems;Natural Computing refers to computational processes observed in nature and humandesigned computing inspired by nature When complex natural phenomena are analyzed in terms of computational processes our understanding of both nature and the essence of computation is enhanced Characteristic for humandesigned computing inspired by nature is the metaphorical use of concepts principles and mechanisms underlying natural systems Natural computing includes evolutionary algorithms neural networks molecular computing and quantum computing The journal Natural Computing provides a forum for discovery in natural computing offering links among researchers and insight into trends in an emerging specialty The journal reports on theory experiments and applications and covers natural computing from a very broad perspective including use of algorithms to consider evolution as a computational process and neural networks in light of computational trends in brain research Now indexed in ISI Explores computational processes observed in nature and humandesigned computing inspired by nature Offers valuable insights into both natural sciences and computer science Reports on theory experiments and applications covering natural computing from a broad perspective
Natural Hazards;Natural Hazards Natural Hazards Hydrogeology GeophysicsGeodesy Geotechnical Engineering Applied Earth Sciences Civil Engineering Environmental Management;Natural Hazards is devoted to original research work on all aspects of natural hazards including the forecasting of catastrophic events risk management and the nature of precursors of natural and technological hazards Although hazards can originate in different sources and systems such as atmospheric hydrologic oceanographic volcanologic seismic neotectonic the environmental impacts are equally catastrophic This warrants a close interaction between different scientific and operational disciplines aimed at enhancing the mitigation of hazards Coverage includes such categories of hazard as atmospheric climatological oceanographic storm surges tsunamis floods snow avalanches landslides erosion earthquakes volcanoes manmade and technological as well as risk assessment The journals objectives are also to endorse and align with the UN sustainable development goals 6 Clean Water and Sanitation 11 Sustainable Cities and Communities 13 Climate Action and 15 Life on Land Presents original research work on all aspects of natural hazards of all origins atmospheric volcanic seismic oceanic and more Coverage includes forecasting of catastrophic events risk management and the nature of precursors of natural and technological hazards 97 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again
Natural Language Linguistic Theory;Natural Language Linguistic Theory Linguistics general Natural Language Processing NLP Philosophy of Language;Natural Language Linguistic Theory provides a forum for the discussion of theoretical research that pays close attention to natural language data offering a channel of communication between researchers of a variety of points of view The journal actively seeks to bridge the gap between descriptive work and work of a highly theoretical less empirically oriented nature In attempting to strike this balance the journal presents work that makes complex language data accessible to those unfamiliar with the language area being studied and work that makes complex theoretical positions more accessible to those working outside the theoretical framework under review Natural Language Linguistic Theory features generative studies on the syntax semantics phonology morphology and other aspects of natural language surveys of recent theoretical developments that facilitate accessibility for a graduate student readership reactionsreplies to recent papers book reviews of important linguistics titles special topic issues Peer review is conducted using Editorial Manager supported by a database of international experts This database is shared with the journal Linguistics and Philosophy Provides a forum for the discussion of theoretical research into linguistics that pays close attention to natural language data Actively seeks to bridge the gap between descriptive work and work of a highly theoretical less empirically oriented nature in the fields of syntax semantics phonology and morphology Presents work that makes complex language data as well as complex theoretical positions more accessible
Natural Language Semantics;Natural Language Semantics Semantics Syntax Philosophy of Language;This journal is devoted to semantics and its interfaces in grammar especially syntax It encourages the convergence of approaches employing the concepts of logic and philosophy with perspectives of generative grammar on the relations between meaning and structure Natural Language Semantics publishes studies focused on linguistic phenomena including quantification negation modality genericity tense aspect aktionsarten focus presuppositions anaphora definiteness plurals mass nouns adjectives adverbial modification nominalization ellipsis and interrogatives The journal features mainly research articles but also short squibs as well as remarks on and replies to pertinent books and articles Devoted to semantics and its interfaces in grammar especially syntax Encourages the convergence of approaches employing the concepts of logic and philosophy with perspectives of generative grammar on the relations between meaning and structure Publishes studies focused on linguistic phenomena Presents research articles short squibs as well as remarks on and replies to pertinent books and articles
Natural Products and Bioprospecting;Natural Products and Bioprospecting Plant Biochemistry Bioorganic Chemistry Medicinal Chemistry PharmacologyToxicology Plant Sciences Food Science;Natural Products and Bioprospecting is a single blind peerreviewed open access journal The journal is sponsored by Kunming Institute of Botany Chinese Academy of Sciences so that authors do not need to pay the article processing charge APC Natural Products and Bioprospecting is the international forum for essential research on natural products Coverage includes isolation structure elucidation and synthesis of natural products biological evaluation of biologically active natural products bioorganic and medicinal chemistry biosynthesis and microbiological transformation fermentation and plant tissue cultures and bioprospecting of natural products from natural resources In addition to original research articles Natural Products and Bioprospecting publishes reviews and short communications rapidly disseminating the research results of timely interest as well as comprehensive reviews of emerging topics in all the areas of natural products It is also an open access journal which provides free access to its articles to anyone from anywhere Serves as an international forum for essential research on all areas of natural products APCs fully sponsored by Kunming Institute of Botany Chinese Academy of Sciences High visibility for your work with open access
Natural Resources Research;Natural Resources Research Mineral Resources Fossil Fuels incl Carbon Capture Geography general Sustainable Development Statistics for Engineering Physics Computer Science Chemistry and Earth Sciences Mathematical Modeling and Industrial Mathematics;Introducing Article Highlights beneath the abstract This journal publishes quantitative studies of natural mainly but not limited to mineral resources exploration evaluation and exploitation including environmental and riskrelated aspects Typical articles use geoscientific data or analyses to assess test or compare resourcerelated aspects NRR covers a wide variety of resources including minerals coal hydrocarbon geothermal water and vegetation Case studies are welcome An official journal of the International Association for Mathematical Geosciences IAMG Covers a wide span of topics related to natural resources of all kinds Includes assessment strategies for exploration evaluation risk Expanding from 4 to 6 issues in 2020
Nature Precedings;;
NaunynSchmiedebergs Archives of Pharmacology;NaunynSchmiedebergs Archives of Pharmacology PharmacologyToxicology Neurosciences;Founded in 1873 NaunynSchmiedebergs Archives of Pharmacology is official journal of the German Society of Experimental and Clinical Pharmacology and Toxicology DGPT This monthly journal publishes reviews original articles short communications and meeting reports Coverage focuses on new and significant information on drug action and toxicity of chemical compounds Thus its scope extends to all fields of experimental and clinical pharmacology as well as toxicology and includes studies in the fields of neuropharmacology and cardiovascular pharmacology as well as those describing drug actions at the cellular biochemical and molecular levels Short communications offer rapid publication of significant findings of current interest that represent a conceptual advance in the field Details Concerning the Submission and Publication Procedures No Page Charges No Fees for Online Color Images Optional Color Images in Print EUR 950USD 1150 VAT or local taxes will be added where applicable Optional Open Access Publication Fee APC EUR 2990USD 3760GBP 2490 VAT or local taxes will be added where applicable Covers all fields of experimental and clinical pharmacology as well as toxicology Focuses on new and significant information on drug action and toxicity of chemical compounds Edited on behalf of the German Society of Experimental and Clinical Pharmacology and Toxicology DGPT Studies with crude extracts where chemically defined active ingredients have not been or could not be identified can only be considered for publication if these crude extracts are commercially used on an international scale as remedies for detailed information see Instructions for Authors
Nederlands Tijdschrift voor Diabetologie;Nederlands Tijdschrift voor Diabetologie Diabetes;Het Nederlands Tijdschrift voor Diabetologie NTvD is een onafhankelijk wetenschappelijk tijdschrift speciaal voor specialisten huisartsen en diabetesverpleegkundigen Om deze beroepsgroepen in hun wetenschappelijke streven te ondersteunen houdt het NTvD de ontwikkelingen in de diabetologie in de breedste zin van het woord bij Dit door onder meer uitgebreide aandacht voor klinische en wetenschappelijke ontwikkelingen in de vorm van oorspronkelijke artikelen besprekingen van boeken of proefschriften en referaten van internationale publicaties
Nederlands Tijdschrift voor Evidence Based Practice;Nederlands Tijdschrift voor Evidence Based Practice Nursing;
Nederlands Tijdschrift voor Traumachirurgie;Nederlands Tijdschrift voor Traumachirurgie Traumatic Surgery;
Negotiation Journal;Negotiation Journal Social Sciences general Private International Law International Foreign Law Comparative Law Philosophy of Law;
Neohelicon;Neohelicon Comparative Literature;Neohelicon welcomes studies on all aspects of comparative and world literature critical theory and practice In the discussion of literary historical topics including literary movements epochs or regions analytical contributions based on a solidlyanchored methodology are preferred Offers studies in comparative and world literature Covers literature from the Renaissance until today Encourages studies that further a synthetic presentation from a comparative point of view
Neophilologus;Neophilologus Historical Linguistics Comparative Linguistics Philology Comparative Literature Syntax;Neophilologus is an international peerreviewed journal devoted to the study of Anglophone Francophone Germanophone and Hispanic language and literature both modern and medieval Topics of interest include literary theory comparative literature philology and textual criticism The languages of publication are modern English French German and Spanish An international peerreviewed publication devoted to modern and mediaeval language and literature Approaches include literary theory comparative literature philology and textual criticism Articles in English French German and Spanish Quick online publication after acceptance Easytouse online submission system see Author instructions for link
Neotropical Entomology;Neotropical Entomology Entomology Agriculture Life Sciences general;Collection Call for Papers Potential ecological interactions and challenges for the management of SpottedWing Drosophila in recently invaded regions Insect Taxonomy and Biodiversity Collection Call for Papers Visit our Forum Collection thoughtprovoking reviews of interest to the entomological community We are an international journal devoted to fundamental and applied research in Entomology and Acarology with a focus on Neotropical fauna Fauna from other regions are welcome as long as their impact is internationally relevant More details here
Netherlands Heart Journal;Netherlands Heart Journal Cardiology Medical Education;The scope of the Netherlands Heart Journal is to contribute to the national and international literature by publishing scientific papers in the field of cardiovascular medicine It also provides a platform for Continuing Medical Education for cardiologists and those in training for the speciality of cardiology in the Netherlands The Netherlands Heart Journal is made available to cardiologists cardiologists in training cardiopulmonary surgeons cardiopulmonary surgeons in training internists and paediatric cardiologists The journal is the official journal of the Netherlands Society of Cardiology
Netherlands International Law Review;Netherlands International Law Review Public International Law Private International Law International Foreign Law Comparative Law;The Netherlands International Law Review NILR is one of the worlds leading journals in the fields of public and private international law It is published three times a year and features peerreviewed innovative and challenging articles case notes commentaries book reviews and overviews of the latest legal developments in The Hague The NILR was established in 1953 and has since become a valuable source of information for scholars practitioners and anyone who wants to stay uptodate of the most important developments in these fields In the subscription to the Netherlands International Law Review the Netherlands Yearbook of International Law NYIL is included The NILR is published by TMC Asser Press in cooperation with the TMC Asser Instituut and is distributed by Springer International Publishing TMC Asser Instituut an interuniversity institute for Private and Public International Law and European Law was founded in 1965 by the law faculties of the Dutch universities The Institute is responsible for the promotion of education and research in international law Provides innovative and challenging coverage of international law in The Hague Presents articles case notes commentaries book reviews and overviews on the latest legal developments A trusted source of information and insight for scholars practitioners and others
Netherlands Journal of Psychology;Netherlands journal of psychology MedicinePublic Health general;
Network Modeling Analysis in Health Informatics and Bioinformatics;Network Modeling Analysis in Health Informatics and Bioinformatics Health Informatics Applications of Graph Theory and Complex Networks Bioinformatics Computational BiologyBioinformatics;NetMAHIB publishes original research articles and reviews reporting how graph theory statistics linear algebra and machine learning techniques can be effectively used for modelling and analysis in health informatics and bioinformatics It aims at creating a synergy between these disciplines by providing a forum for disseminating the latest developments and research findings hence results can be shared with readers across institutions governments researchers students and the industry The journal emphasizes fundamental contributions on new methodologies discoveries and techniques that have general applicability and which form the basis for network based modelling knowledge discovery knowledge sharing and decision support to the benefit of patients healthcare professionals and society in traditional and advanced emerging settings including eHealth and mHealth Topics covered by NetMAHIB include but are not limited to cuttingedge and novel findings on the latest trends and developments in network modelling and analysis in health informatics and bioinformatics encompassing areas such as Clinical and hospital human resource management and performance analysis Metabolic pathway and regulatory network modelling evolution simulation analysis control and engineering Controlled and optimized utilization of resources Decision support systems for healthcare and wellbeing Models methods simulation evaluation and systems for healthcare services eHealth and mHealth services and interventions Patient tracking prediction and monitoring eg diagnostics and deterioration detection Spread and control of epidemics Drug design disease diagnosis and control Signal pathways and cell control Modular biology and systems biology Computational biomedicine genomics proteomics transcriptomics metabolomics sociogenomics Social network modelling and analysis in health informatics and bioinformatics Future developments in technologies and applications
Networking Science;Networking Science Computer Communication Networks Computer Systems Organization and Communication Networks Information Systems and Communication Service Information Systems Applications incl Internet;
Networks and Spatial Economics;Networks and Spatial Economics RegionalSpatial Science Civil Engineering Operations ResearchDecision Theory;Networks and Spatial Economics is devoted to the mathematical and numerical study of economic activities facilitated by human infrastructure The range of topics is broadly defined to include technologies pertinent to information telecommunications the Internet transportation energy storage and transmission and water resources The journal publishes a full spectrum of high quality work in networks and spatial economics including theoretical studies case studies and algorithmic investigations as well as manuscripts that combine these aspects Although not devoted exclusively to theoretical studies the journal is theoryfriendly Officially cited as Netw Spat Econ Covers information telecommunications the Internet transportation energy storage and transmission and water resources Publishes a full spectrum of high quality work in networks and spatial economics Presents theoretical studies case studies and algorithmic investigations
Neue Politische Literatur;Neue Politische Literatur History general Political Science Modern History Democracy History of Germany and Central Europe German Politics;Die Neue Politische Literatur NPL Berichte aus Geschichts und Politikwissenschaft berichtet ber Forschungen zur deutschen europischen und auereuropischen Geschichte der Moderne 1920 Jahrhundert sowie ber Forschungen aus der theoriegeleiteten und historisch orientierten Politikwissenschaft Besondere Aufmerksamkeit gilt Macht und Herrschaft Formen der Ungleichheit sowie autoritren beziehungsweise diktatorischen Regimen Die NPL beschftigt sich mit Fragen der Demokratie in Vergangenheit Gegenwart und Zukunft Die Zeitschrift trgt zur Orientierung in der Flle der wissenschaftlichen Neuerscheinungen und damit zur Qualittssicherung in der Wissenschaft bei Dies geschieht durch die kritische Bewertung einzelner Forschungsarbeiten von Forschungsfeldern und von Forschungstrends Die Qualitt der NPL wird gewhrleistet durch die aktive Einwerbung der Beitrge von ausgewiesenen Autorinnen und Autoren durch peer reviewing der Besprechungsaufstze und durch die intensive redaktionelle Betreuung der Beitrge Die NPL identifiziert etablierte sowie im Entstehen befindliche Forschungsfelder Sie verffentlicht Essaybesprechungen zentraler Werke Einzelbesprechungen der aktuellen Literatur bilden die Vielfalt der Forschung ab
Neural Computing and Applications;Neural Computing and Applications Artificial Intelligence Data Mining and Knowledge Discovery Probability and Statistics in Computer Science Computational Science and Engineering Image Processing and Computer Vision Computational BiologyBioinformatics;Neural Computing Applications is an international journal which publishes original research and other information in the field of practical applications of neural computing and related techniques such as genetic algorithms fuzzy logic and neurofuzzy systems All items relevant to building practical systems are within its scope including but not limited to adaptive computing algorithms applicable neural networks theory applied statistics architectures artificial intelligence benchmarks case histories of innovative applications fuzzy logic genetic algorithms hardware implementations hybrid intelligent systems intelligent agents intelligent control systems intelligent diagnostics intelligent forecasting machine learning neural networks neurofuzzy systems pattern recognition performance measures selflearning systems software simulations supervised and unsupervised learning methods system engineering and integration Featured contributions fall into several categories Original Articles Review Articles Book Reviews and Announcements The Original Articles will be highquality contributions representing new and significant research developments or applications of practical use and value They will be reviewed by at least two referees For all queries relating to papers after submission please contact the Journal Editorial Office via contact us at Editorial Manager Publishes original research and other information in practical applications of neural computing and related techniques Presents new and significant research developments and applications of practical use and value Covers all items relevant to building practical systems Contains original articles review articles book reviews and announcements 95 of authors who answered a survey reported that they would definitely publish or probably publish in the journal again
Neural Development;Neural Development Neurosciences Developmental Biology Neurobiology;
